PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
2628,22,Russell,Gary,Nebraska,26,0,71,195,13,13,50,11,1985,False,,,250000,3,FS,FS,MIN,0,False,None,,52,80,1,74,49,55,1,1,1,59,76,1,1,68
2629,45,Rick,Sanford,South Carolina,28,0,73,192,9,9,52,12,1985,False,,,250000,3,FS,FS,LON,0,False,None,,44,73,1,75,47,60,1,1,1,59,81,1,1,69
2630,48,Randy,Robbins,Arizona,23,0,74,189,6,6,49,15,1985,False,,,250000,1,FS,FS,WIN,0,False,None,,46,72,1,75,56,54,1,1,1,50,79,1,1,67
2631,49,Don,Bessillieu,Georgia Tech,29,0,73,200,5,5,52,13,1985,False,,,250000,2,FS,FS,BUF,0,False,None,,44,70,1,70,58,55,1,1,1,65,80,1,1,66
2632,43,Dana,McLemore,Hawaii,25,0,70,183,15,15,36,16,1985,False,,,1785048,1,FS,FS,SF,0,False,None,,41,77,1,81,50,65,1,1,1,50,73,1,1,68
2633,22,Sean,Thomas,TCU,23,0,71,190,18,18,49,5,1985,False,,,267071,3,FS,FS,CLM,0,False,None,,52,67,1,73,45,49,1,1,1,59,76,1,1,67
2634,1,Tony,Franklin,Texas A&M,29,0,68,182,9,9,27,7,1985,False,,,2348402,1,K,K,LON,0,False,None,,31,42,17,41,25,67,1,1,1,20,82,83,75,67
2635,78,Doug,English,Texas,32,0,77,255,6,6,27,15,1985,False,,,1849293,2,DT,DT,WIN,0,False,None,,71,69,1,60,45,50,1,1,1,55,70,1,1,67
2636,65,William,Perry,Clemson,23,0,74,325,12,12,16,8,1985,False,,,4102987,3,DT,DT,DET,0,False,None,,71,53,1,58,39,57,1,1,1,56,57,1,1,67
2637,65,David,Galloway,Florida,26,0,75,277,7,7,24,18,1985,False,,,3205021,2,DT,DT,CIN,0,False,None,,72,58,1,65,24,48,1,1,1,63,62,1,1,68
2638,70,Charles,DeJurnett,San Jose State,33,0,76,263,6,6,28,4,1985,False,,,1697117,1,DT,DT,WIN,0,False,None,,68,49,1,48,33,49,1,1,1,58,69,1,1,67
2639,69,Greg,Meisner,Pittsburgh,26,0,75,257,14,14,31,10,1985,False,,,2168555,2,DT,DT,ATL,0,False,None,,75,55,1,53,23,43,1,1,1,53,62,1,1,67
2640,50,Freddie Joe,Nunn,Mississippi,23,0,77,262,15,15,23,3,1985,False,,,3664500,3,LB,LB,SF,0,False,None,,71,67,1,66,46,67,1,1,1,70,74,1,1,70
2641,81,Stephen,Starring,McNeese State,24,0,70,172,13,13,45,8,1985,False,,,257456,1,WR,WR,MIN,0,False,None,,38,70,1,70,65,45,1,28,15,28,65,1,1,66
2642,18,Mike,Pagel,Arizona State,25,0,74,206,0,0,0,0,0,False,,,0,0,QB,QB,N/A,0,False,None,,40,63,70,54,19,64,81,1,1,14,74,1,1,66
2643,14,Todd,Blackledge,Penn State,24,0,75,225,0,0,0,0,0,False,,,0,0,QB,QB,N/A,0,False,None,,51,50,67,57,13,68,79,1,1,6,80,1,1,65
2644,12,Rusty,Hilger,Oklahoma State,23,0,76,205,0,0,0,0,0,False,,,0,0,QB,QB,N/A,0,False,None,,43,57,75,58,7,59,61,1,1,2,69,1,1,66
2645,7,Alan,Risher,LSU,24,0,74,190,0,0,0,0,0,False,,,0,0,QB,QB,N/A,0,False,None,,34,46,63,45,1,67,72,1,1,6,67,1,1,65
2646,30,Boyce,Green,Carson-Newman,25,0,71,215,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,57,71,12,71,53,57,18,20,29,27,72,1,1,66
2647,20,Thomas,Sanders,Texas A&M,23,0,71,203,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,56,73,5,76,42,41,11,13,15,28,73,1,1,65
2648,22,Tyrone,Anthony,North Carolina,23,0,71,212,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,48,62,13,79,56,48,17,26,13,13,78,1,1,65
2649,23,Joe,Carter,Alabama,23,0,71,198,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,48,77,4,72,43,52,6,24,21,17,68,1,1,65
2650,37,Eric,Lane,BYU,26,0,72,195,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,47,75,12,73,44,40,7,29,24,10,72,1,1,64
2651,29,Leon,Bright,Florida State,30,0,69,192,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,55,61,12,68,42,43,16,13,24,22,63,1,1,64
2652,39,Major,Everett,Mississippi College,25,0,70,215,0,0,0,0,0,False,,,0,0,RB,RB,N/A,1985,False,None,,53,62,3,77,55,46,6,16,17,21,72,1,1,66
2653,32,Tim,Tyrrell,Northern Illinois,24,0,73,204,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,54,64,16,72,55,41,12,25,14,19,76,1,1,66
2654,26,Greg,Allen,Florida State,22,0,71,200,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,62,59,6,73,55,48,5,16,11,22,74,1,1,65
2655,32,Randy,McMillan,Pittsburgh,27,0,72,219,9,9,40,12,1985,False,,,250000,1,FB,FB,LON,0,False,None,,71,65,1,73,48,53,1,50,32,18,78,1,1,66
2656,31,Earl,Ferrell,East Tennessee State,27,0,72,225,10,10,46,1,1985,False,,,250000,2,FB,FB,GB,0,False,None,,61,49,1,69,57,43,1,52,44,25,67,1,1,68
2657,40,Charles,Alexander,LSU,28,0,73,224,3,3,46,2,1985,False,,,250000,3,FB,FB,HOU,0,False,None,,63,48,1,72,58,45,1,56,33,21,66,1,1,67
2658,30,Timmy,Newsome,Winston-Salem State,27,0,73,232,13,13,46,11,1985,False,,,274558,1,FB,FB,MIN,0,False,None,,73,61,1,62,51,57,1,43,39,27,70,1,1,66
2659,88,Freddie,Solomon,Tampa,32,0,71,185,1,1,51,16,1985,False,,,250000,3,WR,WR,KC,0,False,None,,25,67,1,68,78,69,1,14,2,18,74,1,1,63
2660,87,Kevin,House,Southern Illinois,28,0,73,181,15,15,50,16,1985,False,,,250000,3,WR,WR,SF,0,False,None,,36,80,1,73,66,56,1,34,12,24,89,1,1,66
2661,89,Mike,Jones,Tennessee State,25,0,71,181,9,9,49,7,1985,False,,,250000,3,WR,WR,LON,0,False,None,,37,75,1,79,67,59,1,22,24,33,70,1,1,67
2662,89,Matt,Bouza,California,27,0,75,211,13,13,49,8,1985,False,,,250000,2,WR,WR,MIN,0,False,None,,45,67,1,73,67,51,1,15,5,25,82,1,1,66
2663,82,Fred,Banks,Chowan,23,0,70,177,16,16,46,5,1985,False,,,250000,1,WR,WR,PHI,0,False,None,,31,73,1,77,69,61,1,18,5,29,75,1,1,67
2664,89,Herkie,Walls,Texas,24,0,68,159,12,12,46,8,1985,False,,,257537,2,WR,WR,DET,0,False,None,,27,78,1,69,81,44,1,11,6,30,70,1,1,67
2665,88,Derrick,Ramsey,Kentucky,29,0,76,230,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,53,54,1,65,63,51,1,34,47,42,71,1,1,63
2666,87,Lin,Dawson,North Carolina State,26,0,75,240,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,52,56,1,65,75,54,1,41,39,32,67,1,1,64
2667,82,John,Tice,Maryland,25,0,77,242,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,61,62,1,61,75,50,1,46,36,35,64,1,1,65
2668,81,Mike,Mularkey,Florida,24,0,76,245,12,12,43,11,1985,False,,,250000,1,TE,TE,DET,0,False,None,,54,63,1,78,71,48,1,49,39,38,80,1,1,67
2669,83,Tim,Wrightman,UCLA,25,0,75,237,11,11,41,2,1985,False,,,250000,2,TE,TE,CHI,0,False,None,,53,59,1,76,78,54,1,48,38,34,76,1,1,66
2670,62,Brian,Holloway,Stanford,26,0,79,284,14,14,50,9,1985,False,,,250000,1,T,T,ATL,0,False,None,,70,58,1,38,24,71,1,67,72,42,57,1,1,67
2671,66,Jim,Cooper,Temple,30,0,77,262,2,2,52,6,1985,False,,,250000,2,T,T,MIA,0,False,None,,81,42,1,41,25,67,1,69,64,47,75,1,1,66
2672,76,Phil,Pozderac,Notre Dame,26,0,81,277,18,18,50,14,1985,False,,,250000,2,T,T,CLM,0,False,None,,77,55,1,53,20,54,1,75,59,44,63,1,1,66
2673,69,Rich,Strenger,Michigan,25,0,79,280,4,4,50,7,1985,False,,,250000,3,T,T,OAK,0,False,None,,74,40,1,51,14,60,1,78,62,28,69,1,1,67
2674,68,Dan,McQuaid,UNLV,25,0,79,278,17,17,49,4,1985,False,,,250000,1,T,T,WAS,0,False,None,,69,43,1,34,11,65,1,70,65,40,63,1,1,66
2675,73,Craig,Wolfley,Syracuse,27,0,73,265,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,69,51,1,46,13,59,1,70,59,34,70,1,1,63
2676,66,Brad,Budde,USC,27,0,76,262,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,73,36,1,43,17,65,1,65,65,28,60,1,1,63
2677,66,Sean,Farrell,Penn State,25,0,75,260,7,7,52,18,1985,False,,,250000,1,G,G,CIN,0,False,None,,78,42,1,39,15,61,1,76,61,28,56,1,1,67
2678,66,Terry,Tausch,Texas,26,0,77,275,10,10,55,18,1985,False,,,250000,2,G,G,GB,0,False,None,,84,51,1,38,8,56,1,64,72,34,67,1,1,66
2679,78,Don,Greco,Western Illinois,26,0,75,260,9,9,53,7,1985,False,,,250000,3,G,G,LON,0,False,None,,73,47,1,42,5,64,1,66,70,45,68,1,1,66
2680,60,Randy,Rasmussen,Minnesota,25,0,79,253,12,12,51,11,1985,False,,,250000,2,G,G,DET,0,False,None,,70,36,1,41,3,63,1,74,69,36,56,1,1,67
2681,55,Bob,Rush,Memphis,30,0,77,265,11,11,53,2,1985,False,,,268374,3,C,C,CHI,0,False,None,,66,49,1,44,8,54,1,69,68,41,57,1,1,65
2682,69,Reggie,Doss,Hampton,29,0,76,265,16,16,52,5,1985,False,,,250000,1,DE,DE,PHI,0,False,None,,64,63,1,57,30,43,1,1,1,46,57,1,1,62
2683,75,Eric,Williams,Washington State,23,0,76,282,1,1,49,16,1985,False,,,250000,3,DE,DE,KC,0,False,None,,76,50,1,61,34,55,1,1,1,65,75,1,1,66
2684,67,Doug,Reed,San Diego State,25,0,75,254,11,11,44,17,1985,False,,,269893,1,DT,DT,CHI,0,False,None,,82,64,1,54,26,64,1,1,1,64,57,1,1,70
2685,76,Keith,Ferguson,Ohio State,26,0,77,252,6,6,52,4,1985,False,,,250000,2,DE,DE,WIN,0,False,None,,76,55,1,68,35,49,1,1,1,52,67,1,1,66
2686,53,Keith,Butler,Memphis,29,0,76,230,1,1,53,16,1985,False,,,328949,1,LB,LB,KC,0,False,None,,64,75,1,54,41,69,1,1,1,66,68,1,1,64
2687,59,Garry,Cobb,USC,28,0,74,227,5,5,53,6,1985,False,,,250000,2,DT,DT,BUF,0,False,None,,55,57,1,64,50,55,1,1,1,69,65,1,1,59
2688,52,Lucius,Sanford,Georgia Tech,29,0,74,216,6,6,53,15,1985,False,,,250000,3,LB,LB,WIN,0,False,None,,51,68,1,65,36,55,1,1,1,76,83,1,1,64
2689,59,Bruce,Scholtz,Texas,27,0,78,240,18,18,53,5,1985,False,,,250000,1,LB,LB,CLM,0,False,None,,55,75,1,76,50,66,1,1,1,67,64,1,1,66
2690,57,Eugene,Marve,Saginaw Valley State,25,0,74,237,3,3,49,17,1985,False,,,254529,3,LB,LB,HOU,0,False,None,,67,75,1,59,34,61,1,1,1,73,74,1,1,67
2691,51,Barry,Krauss,Alabama,28,0,75,245,8,8,53,9,1985,False,,,267170,1,LB,LB,PRO,0,False,None,,65,78,1,61,37,58,1,1,1,67,64,1,1,67
2692,51,Jim,Morrissey,Michigan State,23,0,75,223,11,11,45,2,1985,False,,,250000,1,LB,LB,CHI,0,False,None,,54,72,1,73,43,54,1,1,1,76,75,1,1,66
2693,52,Randy,Scott,Alabama,26,0,73,223,17,17,52,15,1985,False,,,250000,2,LB,LB,WAS,0,False,None,,53,58,1,62,38,57,1,1,1,70,74,1,1,66
2694,55,Robert,Abraham,North Carolina State,25,0,73,228,8,8,52,10,1985,False,,,250000,1,LB,LB,PRO,0,False,None,,58,73,1,66,44,64,1,1,1,70,63,1,1,67
2695,53,Jeff,Rohrer,Yale,27,0,75,228,17,17,53,4,1985,False,,,272700,3,LB,LB,WAS,0,False,None,,73,64,1,68,36,58,1,1,1,65,72,1,1,67
2696,96,Sanders,Shiver,Carson-Newman,31,0,74,227,3,3,53,17,1985,False,,,250000,2,LB,LB,HOU,0,False,None,,54,67,1,65,38,50,1,1,1,72,62,1,1,64
2697,51,Glen,Redd,BYU,27,0,73,229,7,7,53,1,1985,False,,,250000,3,LB,LB,CIN,0,False,None,,65,71,1,67,33,63,1,1,1,61,77,1,1,66
2698,59,Byron,Hunt,SMU,27,0,77,238,11,11,52,17,1985,False,,,250000,2,LB,LB,CHI,0,False,None,,58,69,1,75,44,55,1,1,1,65,70,1,1,67
2699,99,John,Dorsey,Connecticut,25,0,74,240,18,18,52,14,1985,False,,,250000,3,LB,LB,CLM,0,False,None,,62,63,1,62,37,57,1,1,1,76,70,1,1,66
2700,52,Ken,Jolly,MidAmerican Nazarene,23,0,74,220,14,14,52,9,1985,False,,,255339,1,LB,LB,ATL,0,False,None,,64,74,1,61,30,64,1,1,1,75,64,1,1,66
2701,90,Ed,Brady,Illinois,23,0,74,238,9,9,50,12,1985,False,,,250000,3,LB,LB,LON,0,False,None,,65,62,1,59,27,55,1,1,1,64,69,1,1,66
2702,54,Brian,Cabral,Colorado,29,0,73,233,16,16,53,14,1985,False,,,250000,1,LB,LB,PHI,0,False,None,,56,68,1,56,31,42,1,1,1,72,70,1,1,64
2703,44,Wayne,Smith,Purdue,28,0,72,171,9,9,23,7,1985,False,,,3142654,2,CB,CB,LON,0,False,None,,34,84,1,82,53,54,1,1,1,36,81,1,1,67
2704,29,Bruce,McNorton,Georgetown (KY),26,0,71,175,13,13,32,11,1985,False,,,2099979,1,CB,CB,MIN,0,False,None,,41,81,1,76,61,60,1,1,1,38,69,1,1,67
2705,47,Willie,Teal,LSU,28,0,70,195,9,9,39,7,1985,False,,,250000,1,CB,CB,LON,0,False,None,,45,66,1,81,57,43,1,1,1,45,68,1,1,66
2706,29,Patrick,Allen,Utah State,24,0,70,180,16,16,29,14,1985,False,,,2170418,1,CB,CB,PHI,0,False,None,,37,81,1,83,43,56,1,1,1,36,74,1,1,67
2707,44,Paul,Lankford,Penn State,27,0,73,185,12,12,35,11,1985,False,,,2137676,3,CB,CB,DET,0,False,None,,35,67,1,81,56,52,1,1,1,36,67,1,1,66
2708,44,Rufus,Bess,South Carolina State,29,0,69,184,17,17,41,4,1985,False,,,250000,1,CB,CB,WAS,0,False,None,,32,81,1,63,48,60,1,1,1,39,76,1,1,64
2709,22,Steve,Freeman,Mississippi State,32,0,71,185,5,5,47,6,1985,False,,,250000,3,SS,SS,BUF,0,False,None,,47,83,1,62,42,48,1,1,1,51,67,1,1,63
2710,26,Bobby,Kemp,Cal State-Fullerton,26,0,72,189,9,9,44,12,1985,False,,,250000,2,SS,SS,LON,0,False,None,,54,72,1,69,46,43,1,1,1,59,81,1,1,66
2711,30,Stacey,Toran,Notre Dame,24,0,74,200,1,1,42,3,1985,False,,,250000,2,SS,SS,KC,0,False,None,,51,73,1,73,53,52,1,1,1,63,76,1,1,67
2712,43,Lonnie,Young,Michigan State,22,0,73,205,4,4,52,7,1985,False,,,250000,3,FS,FS,OAK,0,False,None,,47,78,1,81,47,64,1,1,1,52,74,1,1,67
2713,36,Jeffery,Dale,LSU,23,0,75,211,15,15,53,3,1985,False,,,250000,1,FS,FS,SF,0,False,None,,48,75,1,70,56,54,1,1,1,63,68,1,1,67
2714,26,Audray,McMillian,Houston,23,0,71,190,10,10,41,18,1985,False,,,250000,2,SS,SS,GB,0,False,None,,62,70,1,71,53,57,1,1,1,54,74,1,1,67
2715,35,Jeff,Griffin,Utah,27,0,72,185,13,13,36,11,1985,False,,,1636654,3,CB,CB,MIN,0,False,None,,41,83,1,72,56,56,1,1,1,37,79,1,1,66
2716,48,Lester,Lyles,Virginia,23,0,75,209,17,17,50,15,1985,False,,,250000,2,FS,FS,WAS,0,False,None,,48,66,1,81,45,65,1,1,1,66,77,1,1,68
2717,23,Jim,Perryman,Millikin,25,0,72,180,9,9,33,7,1985,False,,,2543541,1,CB,CB,LON,0,False,None,,45,75,1,68,49,48,1,1,1,44,71,1,1,66
2718,71,Greg,Kragen,Utah State,23,0,75,263,2,2,17,13,1985,False,,,3350360,3,DT,DT,MIA,0,False,None,,78,62,1,54,38,62,1,1,1,58,71,1,1,66
2719,69,Tim,Krumrie,Wisconsin,25,0,74,270,15,15,24,16,1985,False,,,2655805,2,DT,DT,SF,0,False,None,,72,61,1,55,42,57,1,1,1,69,76,1,3,68
2720,78,Jim,Burt,Miami (FL),26,0,73,260,17,17,29,4,1985,False,,,1983631,1,DT,DT,WAS,0,False,None,,75,54,1,49,24,61,1,1,1,64,57,1,1,67
2721,5,Vince,Ferragamo,California,31,0,75,212,0,0,0,0,0,False,,,0,0,QB,QB,N/A,0,False,None,,47,59,68,47,9,63,65,1,1,19,80,1,1,61
2722,14,Rick,McIvor,Texas,25,0,76,210,0,0,0,0,0,False,,,0,0,QB,QB,N/A,0,False,None,,48,43,62,52,12,71,59,1,1,15,64,1,1,62
2723,40,Adger,Armstrong,Texas A&M,28,0,72,213,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,52,69,8,64,54,45,2,29,11,21,67,1,1,61
2724,44,Owen,Gill,Iowa,23,0,73,230,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,59,59,7,73,50,43,12,15,21,12,64,1,1,61
2725,23,Van,Williams,Carson-Newman,26,0,72,208,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,48,73,13,71,43,54,14,21,19,13,64,1,1,64
2726,29,Robert,Lavette,Georgia Tech,22,0,71,190,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,49,72,5,71,56,48,18,14,15,28,76,1,1,64
2727,30,Wayne,Wilson,Shepherd,28,0,75,215,12,12,50,8,1985,False,,,250000,2,FB,FB,DET,0,False,None,,64,53,1,75,49,51,1,45,38,18,63,1,1,66
2728,84,Duriel,Harris,New Mexico State,31,0,71,179,0,3,54,2,1985,False,,,0,0,WR,WR,N/A,0,False,None,,36,87,1,63,67,49,1,12,9,27,88,1,1,63
2729,83,Jim,Smith,Michigan,30,0,74,205,1,1,54,3,1985,False,,,250000,2,WR,WR,KC,0,False,None,,43,74,1,69,67,48,1,25,14,34,72,1,1,62
2730,89,Phil,McConkey,Navy,28,0,70,170,11,11,40,17,1985,False,,,250000,1,WR,WR,CHI,0,False,None,,34,66,1,81,68,51,1,17,12,33,82,1,1,65
2731,87,Trumaine,Johnson,Grambling State,25,0,73,196,2,2,53,13,1985,False,,,250000,1,WR,WR,MIA,0,False,None,,33,67,1,75,71,53,1,28,14,21,74,1,1,65
2732,86,Jesse,Bendross,Alabama,23,0,72,196,14,14,53,10,1985,False,,,250000,3,WR,WR,ATL,0,False,None,,24,78,1,67,73,60,1,24,8,16,67,1,1,66
2733,81,Clyde,Duncan,Tennessee,24,0,73,202,4,4,53,12,1985,False,,,250000,3,WR,WR,OAK,0,False,None,,39,71,1,77,66,59,1,19,12,16,82,1,1,66
2734,87,Emery,Moorehead,Colorado,31,0,74,218,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,54,68,1,64,68,64,1,37,45,40,65,1,1,63
2735,88,John,Frank,Ohio State,23,0,75,225,7,7,58,18,1985,False,,,250000,2,TE,TE,CIN,0,False,None,,51,55,1,69,75,61,1,45,35,40,78,1,1,65
2736,89,Rocky,Klever,Montana,26,0,75,225,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,49,53,1,71,62,56,1,35,40,44,74,1,1,63
2737,87,David,Lewis,California,24,0,75,234,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,51,57,1,64,76,59,1,44,31,34,69,1,1,64
2738,72,Dave,Lutz,Georgia Tech,26,0,78,305,1,1,55,16,1985,False,,,250000,2,T,T,KC,0,False,None,,71,49,1,46,17,57,1,76,68,31,56,1,1,66
2739,74,Reggie,McElroy,West Texas A&M,25,0,78,290,11,11,54,17,1985,False,,,250000,1,T,T,CHI,0,False,None,,82,47,1,54,18,55,1,75,60,37,72,1,1,65
2740,69,Scott,Bergold,Wisconsin,24,0,79,263,9,9,54,12,1985,False,,,250000,3,T,T,LON,0,False,None,,73,40,1,48,9,62,1,67,61,23,63,1,1,65
2741,62,John,Schuhmacher,USC,30,0,75,271,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,78,39,1,36,3,62,1,64,59,43,56,1,1,62
2742,69,Ralph,Williams,Southern,27,0,75,280,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,74,44,1,36,9,65,1,65,60,37,61,1,1,63
2743,65,Mark,Stevenson,Missouri,29,0,75,285,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,63,49,1,33,4,59,1,73,68,26,62,1,1,63
2744,52,Dave,Rimington,Nebraska,25,0,75,288,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,67,51,1,51,12,58,1,71,60,33,68,1,1,65
2745,64,Randy,Clark,Northern Illinois,28,0,75,260,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,74,39,1,48,11,53,1,67,59,27,54,1,1,63
2746,58,Mark,Cannon,Texas-Arlington,23,0,75,258,3,3,55,17,1985,False,,,250000,3,C,C,HOU,0,False,None,,84,39,1,48,13,53,1,64,62,44,58,1,1,65
2747,60,Tom,Turnure,Washington,28,0,76,250,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,71,43,1,36,1,53,1,69,66,32,47,1,1,63
2748,73,Eddie,Edwards,Miami (FL),31,0,77,256,17,17,54,15,1985,False,,,250000,1,DE,DE,WAS,0,False,None,,75,54,1,63,23,50,1,1,1,59,58,1,1,65
2749,77,Mark,Mullaney,Colorado State,32,0,78,242,7,7,54,18,1985,False,,,250000,1,DE,DE,CIN,0,False,None,,71,57,1,54,31,52,1,1,1,53,71,1,1,61
2750,78,John,Cannon,William & Mary,25,0,77,260,4,4,54,7,1985,False,,,250000,2,DE,DE,OAK,0,False,None,,67,63,1,66,32,50,1,1,1,56,65,1,1,65
2751,90,Bob,Hamm,Nevada-Reno,26,0,76,260,8,8,54,10,1985,False,,,250000,2,DE,DE,PRO,0,False,None,,68,51,1,62,36,59,1,1,1,51,59,1,1,65
2752,98,Tyrone,Keys,Mississippi State,26,0,79,272,14,14,54,9,1985,False,,,250000,1,DE,DE,ATL,0,False,None,,77,55,1,62,23,60,1,1,1,61,64,1,1,65
2753,61,Stafford,Mays,Washington,27,0,74,252,18,18,54,14,1985,False,,,250000,3,DE,DE,CLM,0,False,None,,71,52,1,68,33,53,1,1,1,56,57,1,1,65
2754,59,Bob,Brudzinski,Ohio State,30,0,76,230,13,13,57,8,1985,False,,,250000,3,LB,LB,MIN,0,False,None,,50,52,1,56,44,52,1,1,1,79,70,1,1,61
2755,59,John,Grimsley,Kentucky,23,0,74,235,15,15,54,16,1985,False,,,250000,3,LB,LB,SF,0,False,None,,56,57,1,72,39,58,1,1,1,78,65,1,1,65
2756,54,Rich,Milot,Penn State,28,0,76,234,9,9,56,12,1985,False,,,250000,2,LB,LB,LON,0,False,None,,68,64,1,81,28,60,1,1,1,61,80,1,1,66
2757,55,Gary,Reasons,Northwest State (LA),23,0,76,235,15,15,26,16,1985,False,,,2794453,1,LB,LB,SF,0,False,None,,58,61,1,62,43,70,1,1,1,81,71,1,1,68
2758,57,Bob,Crable,Notre Dame,26,0,75,228,10,10,56,1,1985,False,,,250000,1,LB,LB,GB,0,False,None,,66,73,1,61,37,52,1,1,1,65,79,1,1,66
2759,51,Anthony,Dickerson,SMU,28,0,74,220,13,13,56,11,1985,False,,,250000,1,LB,LB,MIN,0,False,None,,67,67,1,60,29,61,1,1,1,76,74,1,1,67
2760,90,Emanuel,King,Alabama,22,0,76,250,6,6,54,4,1985,False,,,250000,2,LB,LB,WIN,0,False,None,,55,73,1,66,40,60,1,1,1,77,66,1,1,65
2761,59,Jeff,Schuh,Minnesota,27,0,74,228,12,12,56,8,1985,False,,,250000,1,LB,LB,DET,0,False,None,,71,60,1,73,31,54,1,1,1,62,79,1,1,66
2762,51,Bob,Harris,Auburn,25,0,74,219,15,15,55,3,1985,False,,,250000,3,LB,LB,SF,0,False,None,,65,65,1,69,35,56,1,1,1,71,74,1,1,66
2763,52,Ed,Williams,Texas,24,0,76,244,7,7,55,1,1985,False,,,250000,1,LB,LB,CIN,0,False,None,,62,65,1,59,37,60,1,1,1,75,73,1,1,67
2764,52,Robbie,Jones,Alabama,26,0,74,230,9,9,55,7,1985,False,,,250000,2,LB,LB,LON,0,False,None,,55,63,1,59,26,59,1,1,1,69,64,1,1,65
2765,52,Vince,Osby,Illinois,24,0,71,220,5,5,54,13,1985,False,,,250000,1,LB,LB,BUF,0,False,None,,62,68,1,59,38,43,1,1,1,73,60,1,1,66
2766,52,Mark,Fellows,Montana State,22,0,73,233,16,16,54,5,1985,False,,,250000,3,LB,LB,PHI,0,False,None,,66,52,1,65,33,54,1,1,1,73,71,1,1,65
2767,35,Mike,Harden,Michigan,27,0,73,192,15,15,28,16,1985,False,,,2072338,1,CB,CB,SF,0,False,None,,47,70,1,79,47,45,1,1,1,53,77,1,1,67
2768,25,Steve,Brown,Oregon,25,0,71,189,10,10,42,1,1985,False,,,333144,1,CB,CB,GB,0,False,None,,47,74,1,70,59,56,1,1,1,41,74,1,1,65
2769,21,Leslie,Frazier,Alcorn State,26,0,72,189,4,4,29,12,1985,False,,,2063166,3,CB,CB,OAK,0,False,None,,50,69,1,86,44,46,1,1,1,48,67,1,1,68
2770,29,Johnny,Lynn,UCLA,29,0,72,196,7,7,43,1,1985,False,,,250000,3,CB,CB,CIN,0,False,None,,34,69,1,64,46,50,1,1,1,50,75,1,1,64
2771,27,Al,Gross,Arizona,24,0,75,191,2,2,54,6,1985,False,,,250000,2,SS,SS,MIA,0,False,None,,53,67,1,73,60,43,1,1,1,57,68,1,1,65
2772,37,Kenny,Johnson,Mississippi State,27,0,70,176,0,0,0,0,0,False,,,0,0,FS,FS,N/A,0,False,None,,40,63,1,73,45,54,1,1,1,61,73,1,1,63
2773,29,Ken,Stills,Wisconsin,22,0,70,185,3,3,56,2,1985,False,,,250000,3,FS,FS,HOU,0,False,None,,55,78,1,70,44,53,1,1,1,50,78,1,1,65
2774,40,Liffort,Hobley,LSU,23,0,72,207,1,1,56,3,1985,False,,,250000,3,FS,FS,KC,0,False,None,,53,67,1,70,59,49,1,1,1,60,80,1,1,66
2775,35,Tate,Randle,Texas Tech,26,0,72,202,0,0,0,0,0,False,,,0,0,FS,FS,N/A,0,False,None,,53,75,1,66,46,59,1,1,1,52,67,1,1,62
2776,23,Greg,Hill,Oklahoma State,24,0,73,194,0,0,0,0,0,False,,,0,0,FS,FS,N/A,0,False,None,,44,62,1,75,50,45,1,1,1,55,71,1,1,63
2777,41,Keith,Lee,Colorado State,28,0,71,192,18,18,43,5,1985,False,,,250000,1,CB,CB,CLM,0,False,None,,43,68,1,75,50,42,1,1,1,44,74,1,1,65
