PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,isOffense,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
6150,68,Chris,Zorich,Notre Dame,25,3,73,278,11,0,0,0,0,False,False,,,510000,1,DE,DE,CHI,0,False,None,,76,54,1,76,30,51,1,1,1,63,69,1,1,79
6154,23,Merton,Hanks,Iowa,26,3,74,185,2,0,0,0,0,False,False,,,1000000,1,CB,CB,MIA,0,False,None,,48,87,1,85,63,59,1,1,2,65,83,1,1,95
6155,20,Lamar,McGriggs,Oklahoma State,26,3,75,213,14,0,0,0,0,False,False,,,490000,1,FS,FS,ATL,0,False,None,,42,74,1,77,60,64,1,1,1,58,87,1,1,80
6156,69,Kevin,Donnalley,Davidson,26,3,77,310,10,0,0,0,0,True,False,,,490000,1,G,G,IND,0,False,None,,69,62,1,59,9,72,1,69,67,38,59,1,1,78
6157,71,Phil,Hansen,North Dakota State,26,3,77,278,19,0,0,0,0,False,False,,,1250000,3,DE,DE,WAS,0,False,None,,78,64,1,67,38,54,1,1,1,51,67,1,1,78
6164,59,William,Thomas,Texas A&M,26,3,74,223,1,0,0,0,0,False,False,,,1000000,1,LB,LB,NYT,0,False,None,,75,72,1,84,44,65,1,1,1,75,86,1,5,88
6165,1,Brad,Goebel,Baylor,27,3,75,202,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,46,43,70,53,1,58,69,1,1,12,75,1,1,70
6166,36,Mike,Dumas,Indiana,25,3,72,198,20,0,0,0,0,False,False,,,490000,1,SS,SS,SD,0,False,None,,52,66,1,76,61,62,1,1,1,69,83,1,1,74
6167,68,Ed,King,Auburn,25,3,76,300,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,65,53,1,43,17,66,1,73,68,41,61,1,1,73
6170,82,Bruce,McGonnigal,Virginia,26,3,76,229,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,55,50,1,64,73,40,1,43,31,22,69,1,1,70
6171,67,Ernie,Logan,East Carolina,26,3,75,290,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,65,43,1,51,26,39,1,1,1,54,64,1,1,62
6172,36,Kevin,Smith,Rhode Island,27,3,71,204,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,47,60,1,63,44,49,1,1,1,54,59,1,1,65
6173,66,Scott,Evans,Oklahoma,26,3,75,261,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,54,44,1,56,20,36,1,1,1,44,67,1,1,59
6175,37,Greg,Lewis,Washington,24,2,70,214,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1989,False,None,,50,60,17,74,53,36,3,22,20,12,69,1,1,68
6179,32,Aaron,Craver,Fresno State,24,1,72,218,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,56,69,16,76,47,38,1,18,15,14,76,1,1,69
6181,27,Ernie,Thompson,Indiana,23,1,71,244,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,50,62,17,74,46,38,2,10,25,14,62,1,1,68
6182,47,Mike,Dingle,South Carolina,24,2,74,240,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1989,False,None,,63,66,13,61,57,52,8,18,17,22,68,1,1,68
6183,26,Marcus,Wilson,Virginia,24,1,73,215,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,53,68,6,68,49,45,18,26,18,11,76,1,1,66
6184,31,Curvin,Richards,Pittsburgh,24,1,69,195,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,46,59,11,63,55,52,14,13,25,16,49,1,1,66
6187,26,Reggie,Rivers,Texas State,24,1,73,206,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,46,73,11,72,44,53,6,13,16,21,73,1,1,66
6188,33,Derrick,Douglas,Louisiana Tech,24,1,70,222,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,54,68,19,66,48,54,13,21,18,27,65,1,1,68
6196,80,Joey,Smith,Louisville,24,2,70,177,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1989,False,None,,29,68,1,58,65,36,1,19,10,24,73,1,1,65
6197,84,Doug,Thomas,Clemson,23,1,70,178,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1988,False,None,,39,61,1,64,59,47,1,24,1,24,78,1,1,61
6200,85,Reggie,Barrett,Texas-El Paso,24,2,75,214,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1989,False,None,,34,69,1,69,62,42,1,18,1,23,68,1,1,66
6207,57,Richard,Newbill,Miami (FL),26,3,73,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,62,64,1,58,22,62,1,1,1,67,77,1,1,68
6209,87,Eric,Wright,Stephen F. Austin,23,1,72,196,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1988,False,None,,23,61,1,70,63,44,1,16,10,28,66,1,1,66
6210,85,David,Daniels,Penn State,23,1,73,190,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1988,False,None,,27,61,1,69,63,54,1,16,11,22,74,1,1,65
6212,73,John,Thornton,Cincinnati,25,3,75,303,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,72,47,1,49,26,47,1,1,1,55,63,1,1,66
6214,45,Robert,Wilson,Texas A&M,23,1,72,255,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,60,59,12,63,53,43,17,16,14,16,64,1,1,62
6215,69,Mark,Vander Poel,Colorado,24,1,79,303,0,0,0,0,0,True,False,,,0,0,T,T,N/A,1988,False,None,,65,39,1,46,1,57,1,58,51,23,56,1,1,64
6218,56,John,Johnson,Clemson,24,1,75,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,58,52,1,51,28,42,1,1,1,71,67,1,1,64
6222,56,Darrick,Brownlow,Illinois,24,1,70,237,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,54,53,1,54,30,52,1,1,1,66,73,1,1,63
6225,50,Brian,Jones,Texas,24,1,73,250,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,46,53,1,69,24,51,1,1,1,64,68,1,1,64
6227,80,Derek,Russell,Arkansas,23,1,72,195,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1988,False,None,,36,61,1,59,66,50,1,14,3,16,69,1,1,63
6229,61,George,Thornton,Alabama,24,1,75,300,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1988,False,None,,65,54,1,51,27,56,1,1,1,47,51,1,1,63
6231,52,Huey,Richardson,Florida,24,1,77,238,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,48,63,1,58,28,44,1,1,1,62,64,1,1,64
6232,57,Al,Chamblee,Virginia Tech,24,1,73,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,54,57,1,55,22,52,1,1,1,58,73,1,1,60
6235,52,Calvin,Tiggle,Georgia Tech,24,1,73,235,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,47,50,1,54,35,50,1,1,1,67,67,1,1,60
6241,70,Chris,Williams,American International College,24,1,75,304,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1988,False,None,,60,45,1,51,30,51,1,1,1,42,49,1,1,56
6244,43,Jason,Bratton II,Grambling State,27,3,73,252,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,51,54,12,65,33,30,1,6,6,16,58,1,1,59
6246,4,Mike,Saxon II,San Diego State,27,3,75,205,4,0,0,0,0,True,False,,,350000,1,P,P,OAK,0,False,None,,15,28,12,41,19,48,1,1,1,9,78,76,76,67
7040,24,Aaron,Rouse,Virginia Tech,24,2,76,223,18,18,4,2,1988,False,False,,,500000,1,FS,FS,BAL,0,False,None,,43,76,1,76,60,56,1,1,1,54,72,1,1,78
7045,28,Adrian,Peterson,Oklahoma,23,2,74,217,18,18,1,3,1988,True,False,,,3000000,2,RB,RB,BAL,0,False,None,1988 Offensive Rookie of the Year|1988 Offensive ROY|1989 AFC Pro Bowl Team,75,94,25,87,73,72,40,49,43,35,98,1,3,94
7046,30,Ahmad,Bradshaw,Marshall,22,2,71,195,2,2,3,20,1988,True,False,,,750000,1,RB,RB,MIA,0,False,None,,56,77,12,77,60,45,8,25,23,14,76,1,1,78
7047,56,Akeem,Jordan,James Madison,23,2,73,226,0,13,5,3,1988,False,False,,,0,0,LB,LB,N/A,0,False,None,,63,65,1,64,38,63,1,1,1,70,79,1,1,75
7049,99,Alan,Branch,Michigan,23,1,78,324,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1989,False,None,,65,52,1,45,27,50,1,1,1,50,55,1,1,60
7051,63,Allen,Barbre,Missouri Southern,24,2,76,303,1,1,4,9,1988,True,False,,,500000,1,G,G,NYT,0,False,None,,83,47,1,54,16,58,1,64,71,29,66,1,1,74
7052,77,Amobi,Okoye,Louisville,21,2,74,302,0,11,5,5,1988,False,False,,,0,0,DT,DT,N/A,0,False,None,,70,62,1,58,31,56,1,1,1,64,55,1,1,71
7056,60,Anthony,Spencer,Purdue,24,2,75,261,2,2,2,20,1988,False,False,,,750000,1,DE,DE,MIA,0,False,None,,78,52,1,65,28,58,1,1,1,64,61,1,1,78
7057,32,Antoine,Harris,Louisville,23,1,70,240,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,1989,False,None,,37,75,1,64,54,51,1,1,1,53,61,1,1,68
7058,98,Antonio,Johnson,Mississippi St.,24,2,75,328,19,19,5,1,1988,False,False,,,490000,1,DT,DT,WAS,0,False,None,,72,52,1,61,24,44,1,1,1,68,73,1,1,73
7059,29,Antonio,Pittman,Ohio State,23,2,71,207,0,5,6,15,1988,True,False,,,0,0,RB,RB,N/A,0,False,None,,56,75,12,80,44,42,16,26,29,26,80,1,1,76
7060,57,Antwan,Barnes,Florida International,23,1,73,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1989,False,None,,61,58,1,64,33,45,1,1,1,56,66,1,1,67
7061,73,Arron,Sears,Tennessee,24,2,75,319,0,19,7,1,1988,True,False,,,0,0,G,G,N/A,0,False,None,,74,44,1,41,12,69,1,69,63,41,66,1,1,73
7062,70,Art,Donovan,Boston College,25,2,74,263,16,16,1,4,1988,False,False,,,3000000,2,DT,DT,TB,0,False,None,,92,56,1,61,48,90,1,1,1,80,69,1,1,96
7065,79,Ben,Grubbs,Auburn,24,2,75,311,4,4,4,12,1988,True,False,,,500000,1,G,G,OAK,0,False,None,,88,54,1,54,18,54,1,81,60,44,54,1,1,78
7067,84,Ben,Patrick,Delaware,23,1,75,252,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,1989,False,None,,46,54,1,67,63,46,1,29,36,27,61,1,1,64
7069,89,Biren,Ealy,Houston,23,1,75,207,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1989,False,None,,29,71,1,69,59,56,1,9,6,28,76,1,1,64
7072,5,Brady,Quinn,Notre Dame,24,2,75,204,13,13,3,2,1988,True,False,,,750000,1,QB,QB,MIN,0,False,None,,52,51,75,62,18,75,77,1,1,8,74,1,1,78
7077,40,Brandon,McDonald,Memphis,23,2,71,181,0,1,5,9,1988,False,False,,,0,0,CB,CB,N/A,0,False,None,,40,73,1,66,49,45,1,1,1,33,82,1,1,72
7079,30,Brandon,Meriweather,Miami (FL),24,2,71,195,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,47,72,1,63,57,40,1,1,1,51,73,1,1,65
7083,81,Brent,Celek,Cincinnati,23,2,76,261,1,1,2,9,1988,True,False,,,1250000,1,TE,TE,NYT,0,False,None,,60,58,1,78,72,63,1,46,38,34,76,1,1,79
7084,37,Brent,Grimes,Shippensburg,25,2,70,180,20,20,4,6,1988,False,False,,,500000,1,CB,CB,SD,0,False,None,,48,72,1,76,42,60,1,1,1,42,71,1,1,77
7085,61,Brett,Goode,Arkansas,24,2,73,255,20,20,3,6,1988,True,False,,,750000,1,C,C,SD,0,False,None,,77,45,1,55,11,66,1,75,72,32,68,1,1,77
7086,5,Brett,Ratliff,Utah,24,2,75,243,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,38,50,68,60,18,61,78,1,1,12,65,1,1,70
7088,64,Brian,Robison,Texas,25,2,74,258,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,1990,False,None,,52,53,1,55,15,48,1,1,1,49,57,1,1,65
7090,52,Buster,Davis,Florida State,25,2,70,239,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,57,53,1,59,37,43,1,1,1,56,67,1,1,62
7093,22,C.J.,Wallace,Washington,23,2,72,218,0,14,7,17,1988,False,False,,,0,0,FS,FS,N/A,0,False,None,,51,63,1,71,56,58,1,1,1,50,77,1,1,72
7094,62,C.J.,Wilson,Baylor,23,2,73,195,0,7,5,15,1988,False,False,,,0,0,DE,DE,N/A,0,False,None,,57,60,1,64,27,49,1,1,1,58,46,1,1,74
7095,81,Calvin,Johnson,Georgia Tech,23,2,77,239,19,19,1,1,1988,True,False,,,3000000,2,WR,WR,WAS,0,False,None,1988 AFC Pro Bowl Team,54,97,1,92,95,74,4,31,27,35,86,1,1,98
7099,62,Charles,Johnson,Georgia,22,2,74,270,10,10,3,13,1988,False,False,,,750000,1,DE,DE,IND,0,False,None,,65,65,1,66,30,46,1,1,1,67,66,1,1,79
7101,72,Chase,Page,North Carolina,24,1,76,285,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1989,False,None,,66,44,1,45,32,44,1,1,1,44,56,1,1,58
7102,41,Chinedum,Ndukwe,Notre Dame,23,2,74,208,7,9,2,1,1988,False,False,,,1500000,1,SS,SS,CIN,0,False,None,,67,78,1,79,61,62,1,1,3,61,77,1,1,82
7103,82,Chris,Davis,Florida State,24,2,70,181,0,9,7,10,1988,True,False,,,0,0,WR,WR,N/A,0,False,None,,26,62,1,77,68,46,1,10,13,18,77,1,1,72
7104,68,Chris,Denman,Fresno State,24,2,79,305,2,20,6,6,1988,True,False,,,490000,1,G,G,MIA,0,False,None,,85,41,1,47,5,61,1,76,62,32,72,1,1,78
7105,50,Chris,Gocong,Cal Poly-San Luis Obispo,25,2,74,260,9,9,2,14,1988,False,False,Jammed Finger,,1000000,1,LB,LB,LON,0,False,None,1988 AFC Pro Bowl Team,70,69,1,72,35,64,1,1,1,75,75,1,1,81
7106,43,Chris,Henry,Arizona,22,1,74,230,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1989,False,None,,49,73,2,62,55,49,5,13,24,15,70,1,1,67
7107,38,Chris,Houston,Arkansas,24,2,70,185,0,16,5,4,1988,False,False,,,0,0,CB,CB,N/A,0,False,None,,48,71,1,79,60,47,1,1,1,35,77,1,1,76
7112,63,Clifton,Ryan,Michigan State,23,1,74,290,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1989,False,None,,65,40,1,62,39,49,1,1,1,47,58,1,1,61
7113,75,Clint,Oldenburg,Colorado State,24,1,77,299,0,0,0,0,0,True,False,,,0,0,T,T,N/A,1989,False,None,,78,46,1,39,3,45,1,66,51,30,49,1,1,60
7114,59,Clint,Session,Pittsburgh,24,2,70,222,7,6,4,7,1988,False,False,,,500000,1,LB,LB,CIN,0,False,None,,64,64,1,66,40,62,1,1,1,80,83,1,1,79
7115,50,Colin,Allred,Baylor,24,1,73,238,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1989,False,None,,51,66,1,64,32,48,1,1,1,63,65,1,1,67
7120,31,Courtney,Brown,Cal Poly-San Luis Obispo,23,1,73,205,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,1989,False,None,,44,63,1,60,36,56,1,1,1,48,77,1,1,61
7122,87,Courtney,Taylor,Auburn,24,2,75,204,2,2,4,20,1988,True,False,,,500000,1,WR,WR,MIA,0,False,None,,39,62,1,78,78,54,1,17,10,25,70,1,1,76
7123,37,Craig,Dahl,North Dakota State,23,2,73,207,0,13,6,3,1988,False,False,,,0,0,FS,FS,N/A,0,False,None,,51,76,1,69,51,61,1,1,1,66,72,1,1,74
7125,80,Craphonso,Thorpe,Florida State,25,2,72,187,0,11,7,5,1988,True,False,,,0,0,WR,WR,N/A,0,False,None,,37,65,1,72,79,57,1,26,8,21,74,1,1,74
7126,73,Dan,Santucci,Notre Dame,25,2,75,299,16,6,6,7,1988,True,False,,,250000,3,G,G,TB,0,False,None,,73,44,1,44,10,67,1,73,69,24,67,1,1,78
7135,42,Darius,Walker,Notre Dame,22,1,70,206,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1989,False,None,,56,59,18,71,45,49,3,24,20,16,58,1,1,67
7136,32,Darrelle,Revis,Pittsburgh,23,2,72,205,18,18,1,2,1988,False,False,,,3000000,2,CB,CB,BAL,0,False,None,1988 AFC Pro Bowl Team|1989 AFC Pro Bowl Team,62,97,1,89,86,80,1,2,1,65,93,1,5,100
7137,43,Dashon,Goldson,Washington,23,1,74,205,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,1989,False,None,,44,63,1,62,59,48,1,1,1,49,77,1,1,67
7139,51,David,Harris,Michigan,24,2,74,243,12,12,1,13,1988,False,False,,,2000000,2,LB,LB,DET,0,False,None,1989 NFC Pro Bowl Team,85,78,1,79,52,75,10,6,1,81,94,1,1,93
7140,52,David,Herron,Michigan State,23,1,73,248,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1989,False,None,,50,55,1,59,36,50,1,1,1,61,59,1,1,60
7142,48,David,Jones,Wingate,23,2,72,196,0,8,6,10,1988,False,False,,,0,0,CB,CB,N/A,0,False,None,,30,78,1,73,42,49,1,1,1,44,73,1,1,75
7143,36,David,Kirtman,USC,25,2,72,232,0,12,7,13,1988,True,False,,,0,0,RB,RB,N/A,0,False,None,,47,73,17,80,61,42,13,19,18,22,63,1,1,76
7145,36,Deon,Anderson,Connecticut,25,2,70,248,0,0,0,0,0,True,False,,,0,0,FB,FB,N/A,0,False,None,,60,50,1,61,44,45,1,37,25,24,70,1,1,63
7146,70,Derek,Landri,Notre Dame,25,2,75,281,0,5,7,8,1988,False,False,,,0,0,DT,DT,N/A,0,False,None,,72,58,1,53,39,52,1,1,1,62,67,1,1,71
7147,82,Derek,Schouman,Boise State,22,1,74,247,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,1989,False,None,,49,49,1,70,57,50,1,41,29,25,57,1,1,63
7149,61,Derrick,Jones,Grand Valley State,22,2,76,282,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1990,False,None,,61,40,1,42,29,39,1,1,1,47,47,1,1,57
7150,25,DeShawn,Wynn,Florida,25,2,71,232,0,7,6,18,1988,True,False,,,0,0,RB,RB,N/A,0,False,None,,59,82,19,72,61,45,30,20,28,28,67,1,1,76
7152,87,Devin,Aromashodu,Auburn,24,2,74,202,0,17,5,11,1988,True,False,,,0,0,WR,WR,N/A,0,False,None,,38,68,1,74,77,57,1,18,8,18,78,1,1,72
7153,49,DJ,Ware,Georgia,22,1,73,225,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1989,False,None,,48,62,6,62,54,50,5,20,27,27,71,1,1,66
7154,75,Doug,Free,Northern Illinois,23,1,78,324,0,0,0,0,0,True,False,,,0,0,T,T,N/A,1989,False,None,,72,42,1,41,3,54,1,70,58,41,63,1,1,66
7156,3,Drew,Willy,Buffalo,24,2,76,232,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,35,44,59,49,5,54,61,1,1,6,67,1,1,60
7157,59,Dustin,Fry,Clemson,25,2,75,315,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,61,47,1,35,2,50,1,64,67,30,51,1,1,64
7159,87,Dwayne,Bowe,LSU,24,2,74,221,13,13,2,3,1988,True,False,,,1500000,1,WR,WR,MIN,0,False,None,,43,85,1,86,86,68,1,28,18,34,74,1,1,89
7160,89,Dwayne,Jarrett,USC,21,1,76,219,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1989,False,None,,36,66,1,58,65,49,1,14,6,24,74,1,1,62
7162,52,Edgar,Jones,Southeast Missouri State,24,2,75,263,8,0,0,0,0,False,False,,,490000,1,DE,DE,SEA,0,False,None,,61,58,1,66,40,56,1,1,1,73,75,1,1,81
7164,71,Edward,Johnson,Penn State,25,2,74,296,10,4,6,12,1988,False,False,,,490000,1,DT,DT,IND,0,False,None,,75,62,1,55,35,56,1,1,1,64,65,1,1,77
7165,32,Eric,Bassey,Oklahoma,24,1,73,203,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,1989,False,None,,35,62,1,73,39,42,1,1,1,35,71,1,1,67
7166,7,Eric,Crouch,Nebraska,25,2,72,210,8,8,3,10,1988,True,False,,,750000,1,QB,QB,SEA,0,False,None,,60,74,75,75,70,78,74,34,35,3,74,1,1,80
7168,26,Eric,Weddle,Utah,23,2,71,203,15,15,2,16,1988,False,False,,,750000,1,FS,FS,SF,0,False,None,,50,74,1,80,59,61,1,1,1,65,76,1,1,82
7169,82,Eric,Weems,Bethune-Cookman,23,2,68,182,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,0,False,None,,27,74,1,71,75,42,1,7,9,23,76,1,1,72
7170,49,Eric,Wright CB,UNLV,23,2,71,192,7,7,4,17,1988,False,False,,,500000,1,CB,CB,CIN,0,False,None,,44,76,1,72,58,61,1,1,1,36,72,1,1,77
7171,69,Eric,Young,Tennessee,25,2,75,295,5,5,1,15,1988,True,False,,,2000000,2,T,T,BUF,0,False,None,1989 AFC Pro Bowl Team,88,51,1,58,26,72,1,77,74,31,70,1,1,85
7172,47,Fred,Bennett,South Carolina,25,2,73,196,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,1990,False,None,,35,66,1,59,45,49,1,1,1,43,72,1,1,68
7173,75,Gaines,Adams,Clemson,25,2,77,258,2,9,2,8,1988,False,False,,,1250000,1,DE,DE,MIA,0,False,None,,79,58,1,72,27,61,1,1,1,65,67,1,1,83
7174,26,Garrett,Mills,Tulsa,25,2,73,230,0,7,5,18,1988,True,False,,,0,0,FB,FB,N/A,0,False,None,,71,52,1,62,58,40,1,46,38,25,62,1,1,74
7175,33,Garrett,Wolfe,Northern Illinois,23,1,67,171,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1989,False,None,,63,61,12,62,52,53,4,28,28,15,71,1,1,68
7178,46,Geoffrey,Pope,Howard,24,2,71,181,12,12,5,19,1988,False,False,,,490000,1,CB,CB,DET,0,False,None,,57,66,1,79,50,50,1,1,1,63,82,1,1,82
7179,13,George,Trafton,Notre Dame,25,2,74,230,13,13,2,2,1988,False,False,,,1500000,1,DT,DT,MIN,0,False,None,,77,41,1,68,44,72,1,77,70,71,85,1,1,83
7180,22,Gerald,Alexander,Boise State,24,2,72,210,16,16,4,4,1988,False,False,,,500000,1,SS,SS,TB,0,False,None,,59,70,1,79,62,44,1,1,1,61,81,1,1,77
7184,86,Greg,Olsen,Miami (FL),23,2,78,254,6,6,2,7,1988,True,False,,,1250000,1,TE,TE,NYG,0,False,None,,66,64,1,79,70,57,1,54,50,36,80,1,1,84
7186,53,H.B.,Blades,Pittsburgh,23,1,71,236,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1989,False,None,,54,51,1,65,30,41,1,1,1,66,59,1,1,67
7187,61,Herbert,Taylor,TCU,23,1,76,282,0,0,0,0,0,True,False,,,0,0,T,T,N/A,1989,False,None,,74,36,1,32,2,46,1,66,53,32,53,1,1,65
7188,45,Hiram,Eugene,Louisiana Tech,28,2,74,200,13,13,3,3,1988,False,False,,,750000,1,CB,CB,MIN,0,False,None,,44,69,1,77,56,65,1,1,1,61,72,1,1,84
7189,75,Ikaika,Alama-Francis,Hawaii,23,1,77,280,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,1989,False,None,,64,43,1,65,20,41,1,1,1,39,52,1,1,63
7194,73,Jacob,Bender,Nicholls State,23,2,78,316,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,65,36,1,45,2,63,1,69,64,29,57,1,1,67
7195,89,Jacoby,Jones,Lane,24,2,75,192,0,18,5,2,1988,True,False,,,0,0,WR,WR,N/A,0,False,None,,33,77,1,73,71,48,1,11,3,23,70,1,1,74
7197,64,Jamaal,Anderson,Arkansas,22,2,77,288,15,15,3,14,1988,False,False,,,750000,1,DE,DE,SF,0,False,None,,64,56,1,64,33,44,1,1,1,60,61,1,1,76
7199,88,James,Jones WR,San Jose State,24,2,73,208,16,16,2,4,1988,True,False,,,1500000,1,WR,WR,TB,0,False,None,,44,81,1,85,71,62,1,29,19,28,76,1,1,84
7200,77,Jared,Gaither,Maryland,21,1,81,350,0,0,0,0,0,True,False,,,0,0,T,T,N/A,1989,False,None,,60,37,1,42,2,56,1,62,62,35,63,1,1,62
7201,63,Jarvis,Moss,Florida,23,1,79,250,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,1989,False,None,,56,47,1,60,18,37,1,1,1,43,50,1,1,60
7203,50,Jason,Murphy,Virginia Tech,26,2,74,294,4,4,2,12,1988,True,False,,,1000000,1,C,C,OAK,0,False,None,,70,47,1,58,14,61,1,79,76,50,62,1,1,81
7207,71,Jay,Alford,Penn State,24,1,74,280,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1989,False,None,,59,44,1,40,34,44,1,1,1,42,54,1,1,57
7208,79,Jay,Richardson,Ohio State,24,2,77,276,2,2,6,20,1988,False,False,,,490000,1,DE,DE,MIA,0,False,None,,68,58,1,60,33,59,1,1,1,55,61,1,1,73
7209,97,Jeff,Charleston,Idaho State,25,2,76,265,0,4,5,12,1988,False,False,,,0,0,DE,DE,N/A,0,False,None,,72,52,1,60,37,50,1,1,1,60,69,1,1,78
7211,10,Jeremy,Kapinos,Penn State,24,2,73,235,0,0,0,0,0,True,False,,,0,0,P,P,N/A,0,False,None,,23,45,10,54,1,54,1,1,1,10,85,67,66,67
7213,66,Jermon,Bushrod,Towson State,24,2,76,315,0,17,7,11,1988,True,False,,,0,0,T,T,N/A,0,False,None,,74,35,1,37,15,56,1,64,71,33,66,1,1,73
7214,63,Jeromey,Clary,Kansas State,25,2,78,304,6,6,3,7,1988,True,False,,,750000,1,T,T,NYG,0,False,None,,73,52,1,51,11,62,1,73,82,47,70,1,1,80
7215,1,Jim,Zorn II,Cal Poly-San Luis Obispo,28,2,74,200,12,12,4,14,1988,True,False,,,500000,1,QB,QB,DET,0,False,None,,44,50,81,58,9,71,77,1,1,12,71,1,1,79
7217,62,Joe,Staley,Central Michigan,24,2,78,306,8,8,4,10,1988,True,False,,,500000,1,T,T,SEA,0,False,None,,73,41,1,49,14,69,1,71,70,38,60,1,1,78
7218,76,Joe,Thomas,Wisconsin,24,2,79,311,20,20,1,6,1988,True,False,,,2500000,2,T,T,SD,0,False,None,,91,57,1,73,31,73,1,85,94,46,72,1,1,97
7223,35,John,Wendling,Wyoming,24,1,73,222,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,1989,False,None,,39,62,1,67,46,42,1,1,1,48,62,1,1,61
7226,53,Jon,Beason,Miami (FL),23,2,72,237,1,1,1,9,1988,False,False,,,2500000,2,LB,LB,NYT,0,False,None,1988 AFC Pro Bowl Team,67,88,6,83,45,66,3,1,1,84,88,8,1,90
