PlayerID,Leadership,Work Ethic,Competitiveness,Team Player,Sportsmanship,Social Disposition,Money,Security,Loyalty,Winning,Playing Time,Close To Home,Market Size,Morale
3499,46,56,60,66,33,70,73,38,42,41,73,38,53,-1
3501,95,92,90,81,99,72,76,37,50,45,90,49,63,28
3503,25,46,64,4,5,29,79,45,36,59,95,48,57,82
3504,99,74,88,79,89,94,71,37,44,43,95,41,62,23
3508,65,68,68,54,72,84,93,41,45,60,72,34,30,1
3509,91,91,77,89,64,87,73,31,37,55,98,32,34,90
3510,67,48,46,43,44,41,90,36,36,51,82,32,30,42
3512,94,81,96,83,81,78,97,32,31,67,96,49,44,64
3513,43,31,38,35,61,70,76,32,44,37,92,48,50,29
3515,96,32,37,70,48,74,75,32,41,57,74,36,40,83
3521,35,38,63,63,50,49,91,34,30,58,71,46,55,92
3525,63,36,63,90,51,42,77,50,38,30,70,46,70,28
3528,88,38,47,93,66,35,99,48,43,59,76,30,34,13
3529,56,31,72,65,48,55,74,45,45,55,92,41,46,-1
3530,37,95,100,14,59,96,84,31,30,33,74,46,69,1
3532,96,98,78,68,80,81,90,43,44,61,75,43,43,79
3535,24,93,63,18,60,68,99,50,43,42,71,40,70,30
3537,5,37,36,9,32,13,85,43,33,60,97,49,49,95
3538,93,68,31,82,44,33,81,50,49,37,88,43,43,86
3540,31,99,85,38,98,62,96,42,45,52,86,34,65,39
3542,81,62,51,81,66,53,82,46,44,38,97,38,50,56
3543,93,85,64,94,80,72,77,48,31,68,81,44,63,100
3544,38,70,49,61,31,38,94,36,31,34,94,35,54,62
3546,36,96,93,53,66,77,93,32,50,56,71,46,48,99
3547,9,68,36,26,13,20,87,33,46,46,78,47,66,74
3548,34,65,87,51,81,96,89,42,35,50,98,31,37,49
3549,81,94,88,87,63,69,85,38,50,63,89,39,35,91
3550,60,31,44,74,57,51,84,49,31,48,71,44,62,78
3552,25,38,62,23,25,15,86,42,32,41,74,46,53,73
3554,54,85,73,62,87,91,97,33,35,55,90,34,55,96
3556,92,91,78,78,75,76,98,39,31,32,76,34,51,1
3557,94,97,88,61,64,74,86,34,45,67,95,49,63,56
3559,90,54,38,85,35,40,96,45,50,42,93,49,61,75
3563,47,91,86,62,70,78,72,33,31,35,96,46,70,87
3564,33,82,66,65,64,73,75,31,49,65,97,43,55,77
3565,62,42,58,75,69,33,72,44,32,66,77,38,66,3
3566,68,94,71,80,95,71,74,46,33,39,80,38,68,94
3567,56,90,80,62,87,63,95,48,49,58,93,45,57,74
3569,28,45,56,55,35,41,94,42,46,58,95,49,48,72
3570,71,30,46,41,58,68,82,43,40,70,75,32,63,60
3572,58,56,64,40,69,67,95,36,50,42,98,30,48,80
3574,47,74,100,64,68,74,73,42,44,46,91,47,51,70
3575,64,58,50,62,32,33,77,41,40,46,78,33,30,93
3577,23,64,39,6,40,10,100,45,44,41,99,33,69,62
3578,100,40,69,67,34,63,84,36,31,54,95,39,49,59
3580,56,31,34,42,32,54,92,31,46,36,84,44,45,23
3582,39,58,54,28,13,29,77,38,39,43,83,50,55,60
3585,65,81,95,44,84,59,96,37,47,55,88,39,66,89
3587,9,53,64,26,20,20,94,49,43,55,72,38,53,80
3591,35,87,90,8,82,64,88,48,43,52,99,38,31,30
3592,43,54,45,37,68,40,88,40,34,36,97,38,60,60
3593,69,67,62,89,48,43,77,34,48,50,70,44,31,100
3595,65,53,64,76,53,54,80,33,33,32,89,40,65,72
3596,10,64,64,11,85,60,95,47,48,56,97,30,32,51
3597,95,50,46,96,41,37,99,35,47,36,93,33,42,39
3598,87,49,41,94,47,33,71,38,34,46,87,44,42,72
3599,37,45,45,34,43,69,75,34,47,37,71,33,39,97
3600,43,41,60,60,35,32,91,35,39,70,70,33,61,83
3603,30,58,65,65,36,34,80,33,31,35,78,35,56,16
3604,60,62,52,100,43,51,94,34,31,54,83,31,47,94
3605,58,35,38,62,59,50,84,35,50,35,84,35,50,66
3608,94,90,98,67,74,78,76,31,34,70,93,32,67,81
3611,89,61,75,79,67,100,100,45,38,38,87,38,32,79
3612,11,64,40,1,40,8,80,43,37,54,82,43,40,82
3615,34,58,34,36,25,10,73,47,41,68,97,45,67,67
3617,15,69,71,12,65,87,94,41,32,54,99,44,70,86
3618,95,90,55,90,55,35,75,45,46,54,73,30,66,45
3619,90,80,90,65,45,50,100,30,34,44,71,47,50,0
3620,75,96,96,59,38,27,77,46,45,64,92,50,35,1
3621,35,80,79,33,99,95,78,49,35,59,80,45,65,93
3622,38,56,61,39,65,55,73,40,30,61,97,48,41,93
3623,100,55,70,69,54,50,86,40,38,49,79,33,54,92
3624,62,68,77,68,65,64,74,55,36,62,75,40,31,100
3625,50,82,78,57,56,35,77,38,48,64,98,39,66,8
3626,34,61,60,28,66,96,77,38,45,31,91,41,33,87
5334,29,74,92,32,89,67,97,34,41,55,88,34,59,100
5337,62,41,53,68,36,61,83,43,38,52,94,36,53,84
5338,40,63,70,1,17,30,71,47,35,37,93,31,65,26
5339,71,82,80,54,82,89,76,35,31,68,84,41,54,91
5340,79,82,94,88,93,100,72,38,42,62,95,49,33,6
5342,62,94,88,71,73,75,98,46,44,35,84,35,60,1
5343,99,68,37,65,50,48,71,41,49,67,71,31,51,94
5346,40,90,70,10,87,85,95,38,42,47,84,36,35,4
5347,58,84,87,70,90,68,87,42,32,61,72,48,37,68
5353,100,77,84,87,100,67,75,37,32,51,90,48,49,26
5354,53,69,80,53,80,71,95,49,46,49,86,43,40,79
5356,40,32,45,68,52,41,94,42,47,44,72,38,33,97
5360,44,70,80,63,96,67,99,30,44,38,78,40,53,13
5363,100,33,54,74,34,45,71,39,38,40,88,31,66,82
5365,42,63,50,36,59,69,75,31,40,50,86,40,68,97
5366,100,59,47,86,33,35,94,33,39,57,94,43,56,26
5372,94,97,83,71,84,81,96,43,44,60,81,43,61,96
5373,88,86,99,60,71,88,84,36,47,55,83,40,43,84
5377,39,33,32,19,15,12,81,35,39,31,88,50,31,96
5380,69,45,69,40,39,52,86,34,35,47,85,32,30,96
5381,15,43,67,2,13,36,88,47,43,41,91,36,33,29
5384,50,71,50,42,51,46,72,46,43,63,81,36,32,41
5385,39,73,95,50,90,95,90,46,42,69,76,36,50,7
5387,73,35,62,44,62,58,87,36,49,58,75,37,35,91
5388,62,62,91,74,89,62,92,37,49,60,87,48,37,86
5389,21,93,82,35,92,79,97,32,44,53,80,50,57,9
5390,31,80,73,17,89,82,84,41,32,70,93,48,62,1
5391,53,67,79,62,82,98,77,45,49,31,93,49,34,76
5393,70,77,98,59,71,83,83,32,48,63,78,46,39,65
5395,61,72,65,62,94,91,72,40,34,46,75,34,42,99
5396,32,73,68,36,67,94,71,32,45,44,78,45,54,87
5397,4,84,97,19,76,81,85,47,48,31,97,46,63,94
5399,27,71,41,21,30,32,94,35,40,33,99,32,54,17
5400,32,83,91,50,75,91,80,37,30,55,100,37,37,96
5401,46,89,86,68,85,74,81,47,46,34,97,30,62,83
5402,21,88,81,10,70,84,88,43,31,49,89,34,31,96
5405,39,74,92,34,60,75,71,37,36,41,79,40,48,97
5407,41,83,85,44,81,83,72,39,32,60,80,43,43,87
5409,98,91,80,74,95,75,87,32,37,43,82,46,60,93
5410,67,99,71,80,80,100,91,46,37,38,87,34,65,70
5412,37,76,83,39,94,71,78,38,41,31,70,34,62,81
5414,54,57,38,64,55,64,89,44,35,50,91,41,45,95
5415,55,35,42,65,44,66,100,37,33,37,82,32,53,34
5416,86,68,85,84,66,72,93,47,33,63,100,30,66,96
5418,63,89,83,69,95,98,90,40,43,38,77,46,43,97
5420,63,71,75,63,61,84,78,45,34,61,75,46,33,45
5422,30,65,79,15,82,97,85,44,37,60,90,33,30,30
5423,62,60,67,60,65,45,87,35,33,55,88,35,42,98
5424,5,66,92,41,93,68,74,44,35,52,72,47,36,43
5425,36,42,48,33,21,31,81,46,31,44,72,43,32,78
5430,76,68,42,67,31,54,81,32,49,70,97,42,36,91
5431,43,42,31,61,69,49,99,33,48,30,96,42,30,78
5435,15,30,68,33,33,24,89,44,37,50,74,35,49,98
5437,31,77,93,33,83,63,81,35,33,46,89,47,41,89
5438,29,42,59,40,21,26,70,36,38,48,78,30,38,60
5439,20,49,52,7,32,40,99,42,41,52,94,33,60,70
5440,36,51,70,41,70,48,97,50,46,53,79,30,70,49
5442,80,68,63,61,57,32,77,39,38,64,71,44,53,98
5445,38,82,66,53,76,92,95,41,40,60,78,32,33,100
5446,60,76,63,67,76,79,85,49,47,67,85,35,58,79
5447,50,36,51,51,40,47,74,34,39,64,77,40,68,49
5448,31,98,65,3,90,62,95,38,47,59,91,48,67,86
5451,54,95,72,63,92,87,75,50,37,66,75,43,46,84
5454,95,61,44,100,48,48,92,34,43,63,99,40,54,100
5457,37,65,52,70,48,53,78,31,35,50,81,33,56,93
5462,65,41,45,68,55,50,92,32,42,38,78,48,56,28
5465,15,38,56,11,21,19,93,40,30,67,74,38,42,92
5470,34,90,91,62,81,100,96,39,45,36,74,41,46,90
5471,94,83,94,78,79,71,99,38,41,63,96,45,48,48
5472,87,44,54,73,63,58,89,35,45,62,87,41,70,98
5475,35,62,99,32,81,67,96,33,44,37,75,42,68,48
5476,31,67,61,59,37,68,95,41,44,48,91,44,64,22
5477,63,62,90,91,95,93,84,36,31,30,99,33,35,58
5478,40,55,41,60,61,55,80,32,47,68,93,49,49,92
5479,77,76,96,68,87,67,73,39,44,54,73,48,38,89
5480,9,66,37,26,24,2,88,32,43,52,75,50,40,90
5483,51,62,64,70,54,41,95,50,40,52,79,45,37,91
5485,80,66,70,99,82,85,72,38,42,31,79,40,59,83
5486,46,66,55,42,31,64,74,32,33,65,99,32,31,62
5487,35,36,65,40,62,60,95,43,30,69,71,50,40,1
5488,36,99,64,39,81,67,71,36,36,60,92,33,43,62
5489,65,42,39,46,31,52,89,35,33,58,70,42,65,3
5490,31,64,87,64,63,63,76,37,31,65,76,37,42,91
5491,22,61,67,9,86,72,80,32,34,64,92,40,37,72
5492,42,88,81,37,82,94,93,34,32,43,100,35,33,94
5496,53,94,78,42,69,58,97,49,33,40,92,45,42,96
5500,84,60,62,68,47,31,85,49,42,45,98,43,61,61
5501,88,96,90,77,81,87,90,30,35,54,75,41,51,-1
5502,40,73,73,31,83,64,83,41,46,60,87,44,43,85
5504,45,35,70,53,67,63,78,35,32,68,83,47,33,68
5506,94,52,58,69,32,41,89,47,39,55,84,37,67,96
5507,31,37,55,33,1,10,82,37,46,48,79,46,32,40
5508,71,71,45,55,71,68,86,41,30,44,85,42,44,100
5511,83,95,64,92,91,90,97,48,45,41,77,32,36,83
5513,65,99,80,67,92,96,92,40,36,38,93,36,46,88
5515,30,32,61,47,62,34,72,34,38,63,82,42,56,82
5516,50,87,93,52,69,89,82,31,33,34,83,38,30,89
5518,64,50,32,46,62,43,84,30,36,49,89,35,39,26
5520,13,81,69,1,81,87,74,41,39,39,82,44,66,74
5521,71,37,63,99,42,70,94,40,43,54,79,43,68,84
5526,35,57,59,40,38,70,71,46,39,56,99,32,58,100
5530,36,47,66,27,19,14,99,48,41,43,89,30,49,98
5532,40,32,71,43,33,65,93,37,49,36,96,38,69,33
5533,46,33,37,33,41,46,79,36,41,38,96,33,60,84
5534,34,43,43,48,41,64,92,43,37,45,85,47,69,25
5536,39,62,69,54,76,69,100,44,32,38,79,50,44,50
5539,60,76,82,86,86,92,99,36,46,45,77,43,59,89
5542,27,68,54,31,7,12,77,47,34,56,76,39,52,97
5544,5,82,71,40,85,72,75,40,46,66,98,41,32,48
5545,49,79,62,62,80,62,85,30,45,48,86,47,37,39
5548,62,69,69,85,63,64,93,50,50,39,77,48,65,20
5549,26,92,88,15,84,100,86,36,34,35,77,44,51,94
5551,26,47,68,38,15,31,73,30,44,69,96,47,64,71
5552,12,68,99,24,96,85,75,43,36,31,72,31,64,14
5556,41,33,60,7,2,7,76,31,46,67,71,32,68,20
5559,13,65,79,20,62,68,71,43,39,55,85,47,57,74
5561,25,100,75,36,76,65,79,34,32,60,83,30,38,76
5563,63,54,61,35,50,32,72,46,47,38,94,40,51,58
5564,41,72,94,37,84,76,72,45,41,39,92,38,30,2
5566,83,70,67,99,91,72,79,44,42,52,79,30,56,89
5567,66,94,68,67,91,74,71,34,33,55,77,36,42,14
5570,68,88,92,45,86,94,82,31,33,69,95,42,37,73
5571,88,79,99,70,75,90,74,44,45,51,70,35,42,62
5575,78,62,100,95,81,76,96,42,38,43,84,30,65,100
5576,28,53,58,16,24,20,78,49,46,36,70,31,54,90
5578,65,62,46,85,37,45,100,42,39,34,79,44,40,71
5582,47,99,100,47,79,82,72,46,46,56,94,48,56,42
5584,89,72,83,75,68,90,80,45,46,44,86,48,57,20
5585,85,34,45,90,52,69,80,42,33,66,77,42,67,43
5587,10,78,100,28,89,77,83,39,48,36,76,33,65,80
5590,21,56,46,27,19,29,89,50,34,70,98,44,41,51
5593,26,31,58,22,39,5,70,36,50,52,74,44,32,86
5594,84,41,65,71,41,34,76,33,43,37,79,46,60,26
5596,47,98,85,62,75,90,83,33,49,56,80,49,59,97
5597,60,92,76,48,81,94,100,36,50,43,80,36,32,91
5599,36,89,60,14,83,76,96,31,35,55,75,44,40,33
5603,37,66,64,31,62,87,80,50,32,47,76,32,67,33
5605,48,66,75,40,78,80,82,46,47,36,87,50,37,40
5606,80,64,68,78,97,100,80,33,36,44,97,39,45,60
5608,9,46,56,4,11,13,98,33,35,35,88,35,60,92
5610,69,35,33,75,49,66,88,37,37,60,99,37,62,7
5612,39,62,57,64,58,53,89,35,36,41,72,37,32,83
5614,66,67,79,61,75,78,96,35,35,68,97,40,61,49
5616,31,59,56,62,65,66,77,36,36,46,74,44,60,71
5619,2,73,98,32,64,96,100,37,46,52,93,38,31,15
5620,16,45,70,19,6,34,77,30,48,36,100,31,54,83
5622,47,82,73,54,100,75,88,41,43,62,78,47,34,77
5623,61,73,97,47,91,74,88,43,48,67,100,50,54,81
5624,71,52,62,66,55,63,79,36,32,40,85,50,51,46
5625,33,48,58,31,10,27,76,42,41,35,75,42,44,94
5626,20,63,69,12,12,2,82,30,30,52,81,37,68,75
5629,6,76,62,18,66,99,95,36,49,33,97,49,40,89
5630,91,73,93,73,86,61,79,39,41,66,97,41,65,65
5632,56,96,79,44,94,86,97,37,44,55,81,43,60,21
5633,43,80,88,45,88,99,74,46,42,40,89,36,37,37
5634,62,85,97,98,74,92,90,42,48,62,77,43,65,51
5635,10,52,31,20,38,20,95,47,30,36,78,42,69,85
5636,80,61,76,93,100,67,95,47,36,55,87,47,36,22
5638,13,100,77,49,85,60,96,39,32,50,74,31,56,69
5641,31,83,85,8,67,79,85,34,38,57,90,50,53,93
5642,58,86,97,47,67,82,92,31,39,42,99,50,46,41
5643,50,60,100,46,84,96,79,33,41,46,98,41,62,74
5645,42,73,66,68,72,82,77,38,39,30,95,48,38,44
5649,7,64,63,32,27,4,75,41,37,42,92,34,63,11
5650,74,68,51,92,40,32,71,34,45,67,94,38,69,58
5651,16,75,88,7,100,90,80,40,47,35,83,40,35,92
5652,30,63,43,18,20,19,96,45,38,63,79,43,35,97
5653,10,91,92,34,65,89,74,35,41,69,85,40,51,-1
5655,26,63,58,15,27,10,79,43,30,30,91,37,45,30
5656,45,61,69,64,80,95,82,30,36,70,79,46,32,76
5657,22,95,79,27,88,98,84,32,33,46,74,41,67,88
5659,84,89,89,64,94,63,72,37,47,31,86,50,45,73
5662,63,99,77,54,84,87,77,46,43,61,71,40,45,97
5663,78,46,32,63,47,65,95,42,37,65,80,30,30,25
5667,12,36,34,15,17,37,91,42,30,48,93,35,53,77
5669,67,71,63,52,87,72,74,44,49,32,71,35,69,94
5670,69,61,51,71,70,54,99,41,50,47,81,37,47,67
5671,32,39,68,26,39,23,98,40,38,54,87,31,32,34
5675,60,76,63,32,85,69,100,49,43,39,95,31,58,5
5679,75,80,95,100,65,95,76,41,42,68,89,44,42,52
5681,69,87,69,46,97,96,75,50,33,57,96,31,55,84
5683,21,91,69,41,76,94,89,46,46,69,90,35,42,1
5684,7,45,51,23,28,21,90,49,34,58,71,47,33,69
5686,81,84,99,77,88,77,76,32,46,62,87,43,68,73
5688,80,88,79,93,74,78,86,40,39,45,96,35,60,86
5690,14,30,56,27,12,34,77,30,43,60,71,39,41,87
5693,96,76,67,94,84,61,95,37,30,46,74,31,62,100
5694,70,62,68,97,79,94,78,43,50,38,74,50,58,93
5695,34,58,47,63,30,61,77,30,33,35,74,47,68,55
5696,52,67,64,67,50,57,80,38,34,52,87,39,69,32
5697,65,79,77,66,68,99,98,43,41,39,78,42,56,92
5698,71,77,73,94,78,83,70,46,31,44,94,35,34,9
5699,98,58,64,100,44,65,84,37,45,40,86,31,48,87
5700,31,65,68,64,97,95,84,50,40,49,85,38,70,75
5702,44,100,60,47,68,77,70,50,44,54,100,44,51,8
5703,31,72,89,48,69,66,94,40,31,55,71,47,55,18
5706,71,56,58,71,45,83,78,43,41,58,89,42,50,43
5707,67,49,50,63,47,56,85,36,46,57,90,42,64,93
5708,48,51,50,67,38,79,75,43,41,40,76,37,50,98
5709,42,50,83,74,49,57,78,42,46,56,87,37,51,45
5710,73,72,74,67,41,48,75,43,42,51,93,41,54,27
5711,33,83,37,46,60,43,85,43,44,43,89,41,46,87
5712,58,72,66,52,50,39,85,44,45,57,92,35,43,63
5713,48,59,80,57,39,49,78,36,45,36,89,38,58,27
5714,58,75,53,71,60,58,75,43,43,45,79,37,47,98
5715,43,83,52,42,58,67,85,46,44,42,84,37,59,1
5716,65,50,82,52,74,52,80,37,35,45,93,44,57,81
5717,75,75,81,62,84,65,80,43,40,59,77,36,57,88
5974,5,40,40,28,1,36,71,44,31,70,99,38,57,39
5975,28,84,82,35,78,80,91,45,49,31,83,35,70,29
5976,66,34,69,60,41,67,71,31,41,41,78,46,46,27
5977,61,47,62,97,47,47,74,32,41,63,71,46,53,6
5979,29,50,70,2,19,10,77,43,41,36,73,43,61,19
5980,85,71,87,80,67,95,75,50,40,39,70,49,66,1
5981,50,77,80,57,80,64,75,46,44,42,98,39,70,71
5982,44,68,70,38,57,60,86,36,34,39,70,46,36,86
5984,33,78,67,31,70,73,76,41,40,58,76,46,40,92
5985,72,69,52,71,40,56,87,47,43,46,91,45,51,45
5987,97,96,66,72,75,67,82,38,37,60,96,44,54,14
5988,100,78,99,84,82,63,93,30,44,31,93,42,50,24
5990,65,48,58,69,48,56,83,49,45,34,90,36,67,27
5991,67,77,84,45,75,91,94,41,44,59,73,49,35,1
5992,29,71,79,62,88,85,81,49,39,52,76,48,63,75
5994,52,33,37,66,33,37,98,35,48,69,84,50,51,36
5995,23,59,36,20,25,24,81,49,44,58,82,31,41,40
5996,86,91,71,83,82,90,87,44,47,49,98,45,53,45
5997,60,55,30,73,43,33,75,44,40,40,99,37,33,32
5998,48,100,66,58,82,92,80,50,40,45,93,36,32,9
5999,63,98,75,36,68,76,94,41,37,47,91,38,58,31
6002,52,50,35,45,51,67,94,36,40,68,75,46,32,36
6004,97,30,69,86,40,70,100,48,47,48,73,37,35,42
6005,22,66,56,8,22,5,71,31,30,43,83,48,38,1
6006,88,78,89,81,95,78,71,44,40,68,78,30,70,55
6007,34,65,72,47,60,80,87,46,41,69,99,45,49,1
6008,35,52,64,55,67,41,95,41,31,38,78,48,33,44
6009,57,34,54,41,41,33,86,36,44,48,96,31,37,28
6010,63,39,31,89,72,35,89,45,33,69,86,42,62,25
6011,25,67,92,22,79,86,77,41,46,63,82,32,56,59
6012,64,56,60,30,34,36,98,32,36,32,79,37,50,1
6014,75,64,50,66,47,34,78,42,49,47,77,31,60,11
6015,82,50,61,66,57,49,95,36,34,70,82,31,61,26
6016,64,96,82,30,73,64,88,33,39,58,73,32,67,1
6023,16,97,77,24,91,91,75,35,33,59,75,43,48,81
6024,32,57,33,36,18,39,72,46,39,45,78,33,55,62
6025,33,74,63,58,77,98,81,33,45,60,95,49,39,70
6026,33,96,68,38,63,62,90,36,42,40,75,48,61,89
6027,73,38,70,79,39,49,76,32,50,37,85,42,49,100
6030,27,67,60,16,26,23,100,36,31,53,77,32,57,100
6032,66,70,39,68,48,52,87,44,31,51,97,39,41,100
6034,72,78,74,94,78,75,87,46,41,70,83,33,66,13
6035,60,50,64,45,64,56,99,40,43,64,74,33,40,51
6036,87,63,35,78,63,29,97,38,42,36,81,37,50,88
6037,79,95,77,97,68,73,89,50,30,38,70,38,64,79
6038,63,35,37,75,55,59,94,41,30,67,71,41,62,75
6039,62,98,88,89,82,84,70,48,40,34,72,36,38,56
6041,25,97,62,27,73,100,98,31,44,39,100,42,41,27
6042,35,88,61,59,60,96,91,46,37,67,70,40,44,6
6044,2,39,38,26,20,6,91,47,45,66,98,43,37,57
6045,6,63,34,41,2,4,84,44,33,60,70,39,42,99
6046,11,88,91,18,68,99,71,33,47,53,78,40,40,33
6047,50,80,92,58,81,80,74,36,40,58,73,32,54,87
6048,74,67,88,71,76,99,95,49,35,46,75,34,48,80
6049,35,35,54,10,36,11,91,40,31,53,80,34,49,30
6050,67,42,63,66,44,61,80,34,30,40,86,46,35,16
6051,67,42,41,32,47,62,91,41,35,43,100,40,37,24
6052,76,53,68,80,34,39,99,39,34,44,91,38,44,18
6053,65,34,52,55,64,60,95,41,36,70,91,49,45,48
6054,40,41,56,47,33,56,100,43,30,30,100,31,37,86
6055,51,91,80,42,71,78,90,45,50,70,89,45,51,96
6056,10,47,40,12,24,36,96,32,50,66,77,44,46,93
6057,80,72,62,96,78,65,92,44,45,65,87,39,42,100
6059,30,33,37,72,65,63,82,33,50,61,85,40,42,89
6061,26,78,89,19,99,98,74,32,49,59,100,46,34,88
6064,16,71,63,29,63,80,98,47,47,63,73,48,51,11
6065,43,87,64,67,98,87,100,37,43,44,85,35,69,12
6066,66,75,80,38,65,95,80,44,32,32,84,30,33,1
6067,91,76,80,85,68,94,94,37,39,40,94,49,66,47
6068,37,44,39,40,29,9,84,36,39,56,82,36,62,7
6073,39,46,64,50,36,44,70,41,42,57,97,45,61,1
6074,65,60,65,60,64,51,99,42,45,70,81,33,43,80
6075,40,68,97,61,60,87,93,43,37,66,97,48,59,99
6076,75,78,80,75,64,91,99,46,49,61,92,37,36,87
6077,35,92,66,32,60,84,79,38,47,39,93,41,44,27
6078,79,65,97,66,74,83,72,31,42,36,71,32,37,99
6080,23,67,49,23,7,38,92,45,30,56,91,35,42,72
6084,50,99,85,74,80,71,93,30,43,42,71,40,53,100
6085,9,38,42,46,11,11,100,47,38,56,89,30,45,28
6086,92,74,91,86,79,81,88,46,36,45,85,32,70,49
6089,44,45,36,56,62,70,85,30,41,36,86,36,36,84
6090,65,66,87,37,63,63,97,40,46,55,96,42,35,31
6091,35,35,63,5,20,12,93,39,31,68,97,33,33,79
6093,4,93,90,29,83,81,100,38,32,59,100,36,53,76
6094,39,86,81,25,77,87,72,33,48,41,90,41,44,40
6095,24,42,68,18,37,30,73,44,49,43,74,36,60,1
6096,34,49,40,60,39,35,82,34,42,41,76,45,44,92
6097,16,37,57,28,6,7,74,47,44,48,76,38,38,34
6098,39,55,36,57,44,43,73,34,32,43,74,30,63,78
6099,34,66,40,46,16,33,97,47,49,53,82,46,57,75
6100,35,83,76,70,97,63,84,40,38,49,83,50,62,3
6101,63,85,79,62,85,90,87,36,44,69,78,50,64,93
6104,74,41,63,61,32,58,100,42,37,43,82,30,50,7
6105,66,38,31,94,63,33,72,42,50,44,100,36,58,31
6106,86,50,54,64,35,60,81,31,41,41,70,44,45,100
6107,80,54,66,87,38,33,98,42,40,33,73,50,51,55
6108,67,62,92,75,66,63,76,43,35,38,92,45,54,80
6109,65,62,67,37,72,96,95,42,31,65,96,31,55,100
6110,57,33,44,40,56,51,77,37,31,64,73,43,55,15
6111,26,69,37,38,18,4,93,40,49,46,84,44,63,46
6112,16,62,72,10,69,98,79,37,42,45,77,47,33,100
6114,71,57,68,60,40,42,77,44,45,46,80,41,42,18
6115,14,61,56,34,8,1,72,35,45,31,72,40,30,48
6116,30,80,74,33,83,60,85,39,36,52,99,30,61,100
6117,85,38,65,80,59,46,84,50,42,39,98,35,62,77
6118,11,95,79,14,62,63,81,30,32,54,84,39,40,98
6119,4,60,50,31,36,25,80,49,50,39,72,41,55,52
6120,78,52,62,65,39,63,82,43,36,57,75,37,56,58
6122,50,52,52,47,67,55,74,30,32,53,77,44,59,69
6124,8,33,56,38,35,4,84,31,41,70,84,42,37,60
6125,91,88,69,82,83,76,87,35,36,64,95,44,38,73
6126,57,77,91,65,61,64,73,46,39,41,99,47,41,80
6128,97,67,44,100,66,49,79,43,44,47,72,33,33,61
6129,38,67,87,43,70,87,97,47,37,37,96,43,58,90
6132,61,33,33,34,65,49,98,35,42,56,82,36,58,96
6134,60,74,93,36,83,92,81,31,38,39,76,41,57,24
6135,25,36,64,9,12,7,75,43,31,69,94,42,43,46
6137,79,66,83,81,73,90,95,42,48,60,86,44,59,98
6138,46,63,71,43,91,96,76,37,32,66,99,40,62,28
6139,20,59,53,36,39,37,91,48,39,59,85,40,38,41
6140,46,38,66,63,48,58,90,41,46,48,72,43,57,80
6141,46,66,97,30,93,64,86,35,40,67,78,37,68,60
6143,89,28,45,91,37,44,71,38,43,40,90,38,46,49
6144,51,49,54,54,38,69,72,34,34,32,86,38,39,3
6145,70,94,60,45,93,69,79,39,41,45,87,41,64,35
6148,42,69,35,46,45,58,74,48,38,45,99,40,33,28
6149,43,63,43,53,32,53,94,47,49,64,93,33,47,60
6150,63,95,63,65,74,98,86,35,46,62,75,30,46,29
6154,54,59,30,53,39,36,99,40,33,66,100,50,51,75
6155,36,67,89,32,95,62,92,34,46,45,98,43,69,88
6156,57,81,77,60,97,85,82,40,37,61,78,36,42,78
6157,54,83,70,33,65,62,77,50,32,70,87,39,62,5
6164,62,57,55,57,69,49,86,37,35,39,84,47,44,26
6165,38,39,67,9,34,12,81,32,47,39,97,32,58,1
6166,55,67,95,60,60,84,90,38,34,42,87,32,57,20
6167,67,76,65,95,65,93,71,34,44,59,77,42,61,62
6170,64,84,100,63,64,100,97,35,34,68,87,35,63,1
6171,64,49,56,32,71,60,95,34,33,36,84,36,56,1
6172,57,59,39,52,51,54,71,49,42,57,75,43,64,31
6173,49,46,46,54,55,36,95,42,41,63,73,36,39,14
6175,70,89,86,56,66,99,73,31,30,53,99,39,32,70
6179,18,63,62,26,94,96,97,45,33,64,85,41,54,97
6181,46,64,92,30,67,98,91,38,42,48,86,41,40,70
6182,71,38,54,91,51,56,88,32,38,54,83,47,69,95
6183,46,34,31,51,69,68,88,38,43,66,93,37,34,73
6184,64,41,70,99,37,48,85,35,41,40,83,50,70,100
6187,9,83,60,9,63,74,71,30,47,42,87,46,37,97
6188,93,89,82,71,78,81,89,49,50,50,91,47,59,74
6196,33,45,34,53,33,34,84,37,38,35,87,33,50,76
6197,82,63,61,69,45,51,83,47,44,30,98,46,62,71
6200,6,34,47,22,15,13,78,41,38,30,85,36,59,72
6207,82,66,49,92,38,41,72,35,44,36,94,33,58,44
6209,33,60,38,40,49,64,75,31,31,44,86,37,59,81
6210,71,63,64,40,62,88,96,36,35,48,80,38,53,98
6212,44,90,79,61,72,85,76,40,34,30,76,36,44,27
6214,23,63,66,32,18,39,98,33,49,43,72,33,47,72
6215,64,69,89,67,95,61,83,44,49,50,95,41,59,83
6218,32,86,84,53,73,93,91,50,30,32,75,31,53,82
6222,54,39,65,69,60,39,76,34,48,56,86,36,35,100
6225,97,74,96,63,100,94,75,32,36,39,70,45,35,86
6227,21,88,74,19,91,78,94,35,35,33,75,36,56,96
6229,39,88,87,41,65,62,81,30,42,44,74,45,54,77
6231,52,74,72,38,67,100,86,49,30,50,100,34,42,98
6232,93,52,60,65,33,28,74,38,35,35,92,43,46,96
6235,32,93,66,42,63,85,78,36,42,62,83,50,65,98
