PlayerID,40yd,Bench,VertJ,BroadJ,3Cone,Shuttle,Wonderlic
5596,5.0600000000000005,22,35,118,7.0600000000000005,4.19,8
5597,4.5200000000000005,18,35,117,6.7,4.01,27
5599,4.61,21,34,122,7.13,4.2,22
5603,4.8500000000000005,24,28,108,7.18,4.63,15
5605,5.46,31,24,101,7.86,4.5600000000000005,24
5606,5.24,25,27.5,96,7.76,4.51,15
5608,5.4,27,33,96,7.7700000000000005,4.75,13
5610,5.21,31,27,100,7.34,4.37,9
5612,4.58,9,32,123,6.61,4.36,10
5614,4.86,21,31.5,116,7.34,4.45,27
5616,4.8,19,36,113,7.19,4.46,4
5619,4.64,18,40,119,7,4.03,4
5620,5.2700000000000005,28,32.5,108,7.58,4.34,12
5622,5.32,23,27,101,7.69,4.33,13
5623,4.69,14,31,119,6.8100000000000005,4.1,6
5624,4.41,15,34.5,122,7.11,4.0600000000000005,17
5625,4.69,20,40,120,7.19,4.16,9
5626,5.41,31,32,102,7.58,4.83,10
5629,4.7,15,41,115,6.79,4.43,17
5630,5.4,25,32,97,7.58,4.55,19
5632,4.63,11,41,118,6.71,4.3,4
5633,4.94,21,34,106,7.11,4.32,30
5634,5.39,30,33,96,7.8100000000000005,4.89,29
5635,4.76,18,37,108,7.24,4.33,22
5636,5.29,24,28,105,7.97,4.48,14
5638,4.87,22,29,111,7.23,4.0600000000000005,8
5641,4.89,18,31,111,6.83,4.07,9
5642,5.46,21,30,102,7.75,4.48,19
5643,4.6000000000000005,9,33,114,7.1000000000000005,4.41,4
5645,4.63,13,36,120,6.83,4.41,18
5649,5.23,33,25,107,7.67,4.5,25
5650,5.3,31,33,101,7.44,4.63,8
5651,5.42,21,30,96,7.9,4.61,24
5652,4.7,15,36,120,6.91,4.44,4
5653,5.33,28,24,97,7.91,4.68,22
5655,5.3,31,31,99,7.67,4.54,32
5656,4.74,13,34,114,7.04,3.99,4
5657,4.61,8,41,118,6.8500000000000005,4.48,25
5659,5.4,30,31,95,7.68,4.61,26
5662,4.99,18,28,113,7.45,4.38,18
5663,4.47,8,41.5,121,7.03,4.37,19
5667,4.68,11,38,115,7.16,4.16,8
5669,4.88,24,29,114,7.140000000000001,4.5200000000000005,34
5670,5.39,29,29,98,7.930000000000001,4.43,26
5671,5.01,19,29,113,7.36,4.36,6
5675,4.9,18,38,115,7.22,4.28,17
5679,4.57,22,36.5,119,7.05,4.34,4
5681,4.99,22,29,112,6.97,4.39,12
5683,4.99,24,38,118,7.03,4.39,4
5684,4.65,17,40,113,7.09,4.0600000000000005,8
5686,4.91,19,39,118,6.92,4.5600000000000005,21
5688,4.5600000000000005,12,32,123,6.96,4.3500000000000005,11
5690,5.29,29,28,102,7.61,4.68,24
5693,4.84,21,35,109,7.3500000000000005,4.37,25
5694,5.5,22,27,95,7.8500000000000005,4.51,23
5695,5.46,34,26,104,7.75,4.87,20
5696,4.65,13,31,122,6.76,4.42,16
5697,4.45,9,34,121,6.95,4.3500000000000005,22
5698,4.94,25,34,111,7.23,4.26,18
5699,4.58,16,40,122,6.7700000000000005,4.22,4
5700,4.6000000000000005,10,38,120,6.68,4.18,7
5702,4.67,18,36,123,6.92,4.2700000000000005,25
5703,4.9,16,32,117,6.9,4.53,21
5706,4.53,23,37,119,6.82,4.51,4
5707,4.78,28,27,113,7.25,4.4,40
5708,4.5,12,34,123,6.67,4.47,19
5709,4.45,21,38,123,7.1000000000000005,4.39,14
5710,5.16,31,25,107,7.68,4.82,23
5711,4.68,18,37,117,6.72,4.24,27
5712,4.84,25,38,119,6.88,4.2,4
5713,4.8500000000000005,22,38,118,7.22,4.5600000000000005,17
5714,4.55,24,36.5,116,7.140000000000001,4.17,5
5715,4.86,19,29,118,7.1000000000000005,4.11,20
5716,4.42,15,40.5,125,7.13,4.45,27
5717,4.8,23,35,108,7.11,4.45,24
5974,4.71,22,38,112,7.09,4.19,28
5975,4.51,16,32,121,7.04,4.41,18
5976,5.36,31,32,96,7.76,4.48,39
5977,4.53,23,33,115,7.0200000000000005,4.5200000000000005,5
5979,4.46,17,33,122,7.08,4.19,20
5980,4.7700000000000005,25,30,114,6.99,4.1,8
5981,4.69,17,32,104,7.12,4.26,19
5982,4.86,16,36,116,7.13,4.12,13
5984,4.68,15,31,116,6.8100000000000005,4.16,19
5985,4.71,19,31,126,6.87,4.13,25
5987,4.59,9,39,122,7.03,4.29,4
5988,4.5,14,32,120,6.99,4.2,5
5990,5.38,25,34,100,7.4,4.75,29
5991,4.93,22,34,106,7.3,4.38,23
5992,4.73,18,36,116,6.95,3.94,4
5994,5.13,26,33,103,7.42,4.78,16
5995,4.61,12,35,120,7.21,4.41,16
5996,4.86,22,34,112,7.2700000000000005,4.6000000000000005,18
5997,4.6000000000000005,17,36,116,6.75,4.34,14
5998,5.11,30,25,106,7.49,4.68,21
5999,4.67,12,35,121,6.87,4.34,5
6002,4.63,19,41,119,7.22,4.36,5
6004,5.3100000000000005,29,28,100,7.5200000000000005,4.48,28
6005,5.0600000000000005,25,32,112,7.0200000000000005,4.46,26
6006,4.76,12,33,123,6.96,4.4,4
6007,5.41,24,33,99,7.930000000000001,4.66,19
6008,4.66,24,35,114,7.24,4.28,6
6009,5.05,24,33,116,7.390000000000001,4.28,13
6010,4.76,21,33,108,7.36,4.5600000000000005,4
6011,4.83,11,37,117,6.890000000000001,4.3500000000000005,4
6012,4.59,15,38,121,6.74,3.94,24
6014,5.2700000000000005,21,30,104,7.72,4.8100000000000005,12
6015,5.14,21,26.5,96,7.98,4.72,5
6016,4.55,17,37,123,7.1000000000000005,4.45,7
6023,4.8,19,32,109,7.17,4.55,8
6024,5.3500000000000005,25,26,104,7.54,4.75,4
6025,5.5,24,26,101,7.65,4.7700000000000005,23
6026,5.46,26,26,95,7.53,4.7,22
6027,5.51,29,30,100,7.61,4.4,10
6030,5.07,21,36,108,7.43,4.45,16
6032,5,20,35,117,7.4,4.3500000000000005,17
6034,5.3,24,30,99,7.65,4.5200000000000005,24
6035,4.86,22,38,114,7.29,4.38,21
6036,4.54,11,41,125,6.8500000000000005,4.36,14
6037,4.82,23,31,119,6.94,4.32,27
6038,5.49,27,26,103,7.930000000000001,4.71,18
6039,5.3500000000000005,25,28,97,7.5,4.51,15
6041,4.5600000000000005,17,38,122,7.11,4.0600000000000005,14
6042,4.5600000000000005,18,36,121,6.8100000000000005,4.4,11
6044,4.61,13,37,121,6.8,4.13,21
6045,4.7700000000000005,26,35,117,6.83,4.3,12
6046,4.73,18,40,116,6.96,4.46,4
6047,5.22,23,27,100,7.68,4.41,6
6048,5.36,24,28,106,7.7700000000000005,4.61,14
6049,5.45,23,27,105,7.59,4.69,13
6050,4.59,18,32,126,7.01,4.38,8
6051,4.73,18,32,115,6.79,4.18,11
6052,4.91,20,34,115,6.96,4.22,4
6053,5.04,21,36,113,7.390000000000001,4.47,15
6054,4.73,13,39,119,6.71,4.15,20
6055,4.74,18,31,106,6.97,4.63,18
6056,4.62,13,33,115,6.97,4.3,4
6057,4.74,10,39,121,7.1000000000000005,4.05,22
6059,5.3100000000000005,29,29,97,7.8100000000000005,4.7,5
6061,4.68,11,33,122,6.93,4.41,4
6064,5.26,29,28,104,7.84,4.87,38
6065,4.45,12,31,123,6.8500000000000005,4.11,5
6066,4.86,25,29,112,7.18,4.2,5
6067,4.54,17,39,118,6.93,4.2,21
6068,5.3,28,32,103,7.53,4.75,17
6073,4.95,21,37,113,7.2,4.44,9
6074,4.42,11,32.5,124,6.94,4.26,13
6075,4.48,10,34,120,7.140000000000001,4.26,23
6076,5.4,25,29,105,7.53,4.78,21
6077,4.58,15,30,123,7.11,4.13,8
6078,5.25,27,24,104,7.33,4.38,4
6080,4.88,21,36,110,7.29,4.17,7
6084,4.6000000000000005,18,37,122,6.79,4.12,4
6085,4.78,18,28,111,7.26,4.38,12
6086,4.49,18,38,119,6.73,4.17,25
6089,4.86,20,34,110,7.25,4.24,22
6090,4.42,17,41,122,7.09,3.94,11
6091,4.76,16,33,116,7.17,4.05,10
6093,4.67,20,35,113,6.86,4.55,14
6094,4.8500000000000005,23,34,111,7.44,4.44,20
6095,4.49,11,38,121,6.94,4.15,9
6096,4.8100000000000005,22,33,111,7.0600000000000005,4.37,17
6097,4.74,23,31,109,6.9,4.39,20
6098,5.37,32,25,102,7.74,4.54,4
6099,4.53,10,41,119,6.7,4.46,4
6100,4.59,20,31,125,6.87,4.03,4
6101,4.76,21,35,117,6.95,4.45,4
6104,4.84,20,37,116,7.29,4.18,21
6105,4.57,23,34.5,119,7.140000000000001,4.3,4
6106,4.51,10,31.5,116,6.7,4.47,4
6107,4.99,27,33,117,7.42,4.49,8
6108,5.16,29,26,108,7.72,4.63,4
6109,5.44,23,29,105,7.8,4.82,16
6110,4.87,22,36,111,6.96,4.5200000000000005,10
6111,4.7700000000000005,18,39,114,7.3100000000000005,4.09,14
6112,4.76,14,37,119,7.0200000000000005,3.94,10
6114,4.47,13,41,125,7.13,4.07,9
6115,4.6000000000000005,16,41.5,126,6.8100000000000005,4.1,11
6116,5.3500000000000005,19,25,102,7.63,4.46,15
6117,5.47,27,33,98,7.54,4.63,22
6118,4.48,16,39.5,122,6.98,4.42,11
6119,5.12,30,31,101,7.61,4.8,4
6120,4.8,23,38,110,7.12,4.44,6
6122,4.9,20,31,111,7.41,4.44,4
6124,5.25,29,25,102,7.45,4.8100000000000005,20
6125,4.54,18,32,118,7.17,4.08,4
6126,5.1000000000000005,22,34,109,7.01,4.4,4
6128,4.96,19,29,113,7.04,4.32,25
6129,5.36,30,29,103,7.7700000000000005,4.45,13
6132,4.6000000000000005,16,38,117,6.66,4.17,4
6134,4.58,16,31.5,118,6.83,4.45,21
6135,4.92,16,33,113,7.01,4.53,11
6137,5.42,30,23,103,7.68,4.86,27
6138,4.63,18,37,118,6.75,4.12,25
6139,5.28,24,26,104,7.45,4.59,9
6140,5.3100000000000005,21,24,95,7.62,4.68,16
6141,5.45,22,31,95,7.98,4.47,11
6143,4.74,23,35,117,6.8500000000000005,4.38,12
6144,4.5200000000000005,12,38.5,121,6.91,4.29,21
6145,4.51,24,40,122,6.86,4.53,17
6148,5.39,24,32,96,7.57,4.88,24
6149,4.5600000000000005,11,36,125,6.66,4.0200000000000005,15
6150,5.17,23,34,99,7.73,4.74,11
6154,4.55,10,41.5,128,7.04,4.36,11
6155,4.75,19,33,117,6.84,4.3,13
6156,5.24,26,26,101,7.72,4.63,28
6157,5.07,27,32,117,7.21,4.5200000000000005,11
6164,4.74,26,37,114,7.1000000000000005,4.43,19
6165,5.0600000000000005,19,37,110,6.87,4.03,23
6166,4.55,16,34,118,7.0200000000000005,4.0600000000000005,13
6167,5.42,25,24,98,7.87,4.79,10
6170,4.7700000000000005,15,33,109,7.03,4.09,4
6171,5.18,29,31,103,7.66,4.62,15
6172,4.84,20,33,120,6.87,4.13,4
6173,4.88,18,28,116,7.44,4.24,14
6175,4.6000000000000005,21,34,116,6.82,4.2700000000000005,17
6179,4.65,19,37,117,6.83,4.5,6
6181,4.66,19,38,116,6.8500000000000005,4.47,7
6182,4.61,17,33,121,7.08,4.12,4
6183,4.66,22,34,121,6.97,4.41,4
6184,4.66,21,32,116,7.21,4.33,10
6187,4.65,21,31,119,6.78,4.08,22
6188,4.64,23,39,117,7.19,4.1,24
6196,4.49,15,36,121,6.91,4.18,4
6197,4.63,9,38,124,6.94,4.17,20
6200,4.59,9,36,121,6.79,4.33,6
6207,4.84,24,34,108,7.19,4.11,4
6209,4.58,14,32,124,6.97,4.14,18
6210,4.73,13,34,121,6.67,4.25,12
6212,5.21,26,30,108,7.57,4.78,4
6214,4.66,20,40,116,6.73,4.23,6
6215,5.33,23,33,95,7.8500000000000005,4.73,17
6218,4.75,25,29,113,7.0200000000000005,4.33,4
6222,4.83,25,31,108,7.03,4.3500000000000005,12
6225,4.97,17,29,115,6.94,4.15,4
6227,4.63,8,41,115,6.96,4,24
6229,5.17,28,31,101,7.6000000000000005,4.82,15
6231,4.87,24,36,113,6.94,4.16,8
6232,4.93,26,38,110,6.84,4.3,19
6235,4.76,21,39,117,7.32,4.5600000000000005,4
6241,5.22,29,31,101,7.5200000000000005,4.3500000000000005,4
6244,4.92,19,32,108,7.17,4.36,14
6246,4.67,18,31,107,7.3100000000000005,4.25,4
7040,4.59,12,41,117,6.98,4.16,7
7045,4.58,20,34,125,7.25,4.45,18
7046,4.5200000000000005,20,37.5,118,7.12,4.25,5
7047,4.7700000000000005,23,34,115,7.22,4.3100000000000005,14
7049,5.34,26,27,105,7.58,4.65,17
7051,5.34,23,25,98,7.68,4.65,24
7052,5.29,30,33,99,7.38,4.8,23
7056,4.87,28,35,118,7.19,4.41,17
7057,4.63,17,40,116,7.13,4.2,11
7058,5.17,26,28,106,7.48,4.43,12
7059,4.62,17,34,122,6.84,4.16,19
7060,4.9,20,33,112,7.32,4.1,17
7061,5.49,29,27,96,7.86,4.8500000000000005,28
7062,5.17,34,31,102,7.46,4.7700000000000005,37
7065,5.48,26,31,104,7.54,4.5200000000000005,11
7067,4.87,16,37,117,7.34,4.36,14
7069,4.7,11,34,119,6.7700000000000005,4.08,18
7072,4.8500000000000005,19,30,105,7.24,4.3,33
7077,4.6000000000000005,12,36,123,7.07,3.95,17
7079,4.68,18,39,124,7.05,4.41,4
7083,4.7700000000000005,15,29,118,7.08,4.36,20
7084,4.47,13,33.5,118,6.67,4.14,15
7085,5.43,27,26,104,7.84,4.47,11
7086,5.1000000000000005,15,37,110,7.24,4.36,14
7088,4.89,18,29,118,7.03,4.58,24
7090,4.73,19,34,115,7.28,4.12,4
7093,4.69,18,38,119,7.05,3.96,15
7094,4.8,27,34,110,7,4.57,13
7095,4.33,13,36,119,7.13,4.5,25
7099,4.89,17,36,118,7.19,4.38,4
7101,5.29,27,29,108,7.43,4.41,13
7102,4.65,11,34,115,7.13,4.44,17
7103,4.71,19,37,120,6.99,4.26,8
7104,5.43,32,25,104,7.83,4.5,13
7105,4.8100000000000005,20,36,111,6.92,4.46,9
7106,4.7700000000000005,18,40,119,7,4.34,4
7107,4.49,8,39,121,6.62,3.98,4
7112,5.3,28,26,101,7.41,4.69,4
7113,5.36,27,28,103,7.61,4.75,7
7114,4.96,20,34,115,7.19,4.33,25
7115,4.69,17,37,117,6.86,4.39,4
7120,4.55,13,31,119,6.96,4.37,4
7122,4.55,11,37,115,6.76,4.3,4
7123,4.68,15,31,120,6.7700000000000005,4.39,23
7125,4.75,13,40,119,7.04,3.98,15
7126,5.49,29,24,100,7.63,4.88,10
7135,4.69,18,30,119,7.08,4.44,21
7136,4.46,19,40.5,125,7.13,3.99,26
7137,4.8100000000000005,15,35,114,7.23,4.4,4
7139,4.67,31,35,117,7.09,4.51,30
7140,4.71,22,30,113,7.3100000000000005,4.43,24
7142,4.66,14,37.5,118,6.65,4.45,8
7143,4.46,18,37,124,6.96,4.5,10
7145,4.93,19,31,109,7,4.45,11
7146,5.25,32,33,105,7.390000000000001,4.66,4
7147,5.01,22,33,111,7,4.45,6
7149,5.4,26,24,108,7.53,4.65,4
7150,4.55,22,32,123,7.140000000000001,4.29,4
7152,4.76,13,40,124,6.9,4.48,19
7153,4.82,16,34,120,6.87,4.3,24
7154,5.44,28,25,98,7.7,4.63,23
7156,4.9,17,35,108,7.0200000000000005,4.0600000000000005,24
7157,5.5200000000000005,22,29,95,7.66,4.7,17
7159,4.55,18,31,120,6.92,4.45,17
7160,4.48,9,39,117,6.75,4.3500000000000005,4
7162,4.95,19,31,108,6.96,4.47,6
7164,5.3500000000000005,25,33,103,7.6000000000000005,4.74,25
7165,4.41,12,34.5,122,6.640000000000001,4.41,8
7166,5.01,23,37,113,7.05,4.48,25
7168,4.68,14,35.5,123,6.83,4,22
7169,4.53,17,37.5,126,7.01,4.19,19
7170,4.61,18,32,121,6.75,3.95,5
7171,5.2700000000000005,26,24,102,7.8,4.73,22
7172,4.48,17,31,118,6.96,4.37,24
7173,4.87,21,36,118,7.41,4.54,14
7174,4.95,23,36,112,7.08,4.47,16
7175,4.58,21,34,118,7.15,4.09,11
7178,4.8100000000000005,18,37,119,6.96,4.2700000000000005,7
7179,5.32,24,23,101,7.7,4.51,24
7180,4.8100000000000005,11,35,120,6.97,4.09,16
7184,4.79,19,30,114,6.94,4.11,8
7186,4.95,22,30,113,7.24,4.3500000000000005,4
7187,5.19,23,32.5,102,7.5,4.67,4
7188,4.5600000000000005,12,36.5,121,6.83,4.3500000000000005,5
7189,5.04,27,38,118,6.98,4.66,10
7194,5.44,21,25,99,7.74,4.69,27
7195,4.6000000000000005,8,33,121,7.15,4.38,13
7197,4.83,22,35,113,6.99,4.59,11
7199,4.5600000000000005,10,36,125,7.13,4.0200000000000005,16
7200,5.34,27,25,96,7.61,4.78,9
7201,5.01,27,30,108,7.11,4.29,10
7203,5.3,24,25,102,7.5600000000000005,4.69,19
7207,5.11,21,25,101,7.54,4.53,4
7208,5.03,25,32,118,7.42,4.19,10
7209,5.05,19,38,112,7.0600000000000005,4.66,4
7211,4.61,24,32.5,104,7.3,4.32,10
7213,5.46,21,30,95,7.51,4.55,10
7214,5.22,28,29,104,7.88,4.67,17
7215,5.07,16,29,112,6.97,4.39,16
7217,5.41,22,31,105,7.55,4.75,20
7218,5.28,32,26,100,7.79,4.75,35
7223,4.55,13,34,115,6.91,3.95,6
7226,4.72,18,36,122,7.36,4.57,12
7230,4.55,10,40,124,6.8500000000000005,4.21,4
7231,4.49,10,37,117,6.93,4.39,8
7232,5.37,29,23,98,7.48,4.71,16
7234,5.38,21,34,105,7.5600000000000005,4.57,11
7237,4.86,19,33,116,6.8500000000000005,4.22,21
7238,4.79,21,30,111,7.15,4.43,4
7240,5.38,26,23,104,7.66,4.57,24
7242,5.05,15,37,103,6.97,4.3100000000000005,24
7245,4.65,10,31,121,6.74,4.3500000000000005,21
7246,4.79,16,37,110,6.9,4.3,19
7249,5.08,21,29,106,7.16,4.09,28
7251,4.84,29,35,115,7.36,4.65,15
7254,5.38,23,30,97,7.97,4.58,19
7255,4.58,20,34,112,7.0200000000000005,4.07,5
7256,4.78,16,39,116,6.8500000000000005,4.37,13
7257,4.66,22,36.5,113,6.92,4.13,27
7258,4.75,13,31,125,7.03,4.15,11
7259,4.75,11,39,126,6.79,4.39,4
7263,4.47,14,41,116,6.72,4.22,36
7264,4.54,10,38,126,6.75,4.09,9
7266,5.36,25,26,100,7.51,4.72,25
7267,5.3100000000000005,24,29.5,95,7.57,4.4,14
7269,4.8,23,40,118,7.25,4.3,5
7272,5.45,31,32,99,7.79,4.64,14
7273,4.76,17,35,120,7,4.2700000000000005,13
7276,5.5,24,32,95,7.87,4.71,13
7280,5.3,29,32,105,7.66,4.54,21
7281,4.42,27,30,124,6.99,4.41,24
7282,4.84,18,32,111,7.16,4.42,16
7284,4.82,14,33,123,7.16,4.21,8
7285,4.64,18,28,114,7.08,4.66,14
7286,4.95,17,30,115,7.0600000000000005,4.5200000000000005,23
7288,4.84,20,33,108,6.9,4.11,28
7289,4.9,26,31,105,7.24,4.36,19
7292,5.2700000000000005,25,26,108,7.5,4.69,17
7293,4.5,8,39,121,7.12,4.25,10
7294,5.47,23,25,95,7.58,4.71,9
7295,5.33,23,29,99,7.390000000000001,4.8,17
7296,4.53,19,39,122,7.1000000000000005,4.11,24
7301,4.5600000000000005,12,36,117,7.11,4.17,18
7303,4.92,18,32,108,7.24,4.34,25
7304,5.47,22,27,99,7.94,4.55,26
7308,4.66,14,37,114,6.72,4.43,12
7309,4.6000000000000005,8,35,117,7,4.22,21
7310,4.49,15,34.5,118,6.84,4.37,4
7313,4.9,19,33,107,7,4.29,27
7314,4.8,18,33,121,7.140000000000001,4.0200000000000005,16
7315,4.96,19,29,109,7.19,4.44,4
7319,4.54,21,33.5,119,6.98,4.3500000000000005,36
7320,4.9,17,37,115,7.03,4.16,4
7322,5.2700000000000005,29,25,107,7.43,4.63,15
7325,4.96,25,33,115,7.03,4.33,9
7326,4.79,24,34,117,6.83,4.41,29
7327,5.1000000000000005,31,26,101,7.65,4.6000000000000005,11
7328,4.99,19,39,108,7.03,4.21,16
7331,4.55,13,33,116,7,4.22,14
7332,4.74,11,37,120,6.87,4.0600000000000005,4
7333,5.39,29,30,99,7.92,4.6000000000000005,17
7334,4.84,18,29,111,7,4.3,14
7335,4.57,17,32,116,7.19,4.05,4
7336,4.46,15,37.5,118,7.08,4.22,6
7337,4.74,14,35,121,6.8500000000000005,4.3,5
7338,5.3100000000000005,26,29,105,7.55,4.33,20
7340,4.91,18,26,104,7.13,4.3100000000000005,11
7341,4.89,20,35,113,7.3,4.3500000000000005,4
7343,4.38,11,33,128,7.15,4.43,4
7346,5.16,31,33.5,98,7.46,4.62,8
7349,4.72,11,39,117,6.890000000000001,4.16,4
7351,4.53,24,39.5,121,6.84,4.3,15
7352,5.47,24,26,103,7.62,4.69,22
7353,5.42,25,30,95,7.8100000000000005,4.72,29
7354,5.16,30,32,102,7.7,4.79,4
7359,5.3,21,25,97,7.51,4.84,24
7361,4.64,22,32,111,7.140000000000001,4.44,15
7363,4.71,18,32,117,6.92,4.2700000000000005,7
7365,4.6000000000000005,19,33,121,6.88,4.28,14
7367,5.36,26,24,101,7.5600000000000005,4.67,14
7368,4.64,19,38,118,7.16,4.19,9
7370,4.75,23,32,114,7.03,4.54,22
7372,4.97,18,33,115,7.17,4.48,21
7373,4.96,20,31,114,7.17,4.49,10
7374,4.8100000000000005,14,33,117,7.04,4.12,4
7375,5.33,30,24,101,7.67,4.7,4
7377,4.26,10,32.5,124,6.71,4.28,4
7379,5.5,20,31,97,7.72,4.65,16
7385,5.25,21,28,101,7.8,4.6000000000000005,6
7386,4.7,19,30,113,6.88,4.41,5
7387,5.5,21,29,99,7.79,4.75,23
7388,4.92,17,28,105,7.3100000000000005,4.44,23
7391,4.9,21,31,109,7.17,4.15,33
7392,4.73,12,33,117,6.76,4.3,4
7394,4.8500000000000005,24,38,113,7.09,4.54,4
7395,5,17,35,107,6.92,4.29,28
7396,4.79,11,36,119,6.8,4.04,22
7397,5.29,29,26,105,7.65,4.58,20
7398,4.63,20,31,119,7.03,4.04,12
7400,4.8,22,34,112,6.88,4.19,20
7401,4.58,12,41,121,6.8100000000000005,4.19,5
7403,4.6000000000000005,9,34,117,6.78,4.36,19
7407,4.95,23,29,118,7.25,4.51,19
8358,5.36,29,30,96,7.73,4.67,16
8360,5.3,21,27,96,7.61,4.7700000000000005,21
8361,5.42,22,24,105,7.5,4.45,23
8362,5.36,28,27,95,7.76,4.82,19
8363,4.73,10,37,116,7.0600000000000005,4.17,10
8365,4.5600000000000005,14,34,118,6.62,4.2,17
8366,4.76,14,31,123,6.68,4.3,5
8367,4.47,11,36,116,6.86,4.18,4
8368,4.72,11,31,117,6.98,4.03,29
8369,4.74,8,31,118,6.75,4.2,4
8370,4.69,12,35,124,7,4.29,4
8371,4.59,13,35,122,7.13,4.3,4
8372,4.72,14,36,118,6.8500000000000005,4.08,22
8373,4.64,13,36,123,7.04,4.03,11
8374,4.49,10,35,121,7.04,4.4,4
8375,4.58,8,37,122,7.0200000000000005,4.16,25
8376,4.5200000000000005,11,37,125,6.94,4.45,11
8377,4.46,13,41.5,116,7.09,4.3100000000000005,6
8379,4.66,17,39,118,6.76,4.25,24
8380,4.62,18,32,114,6.88,3.98,20
8381,4.54,8,37,124,6.92,4.22,19
8382,4.72,11,39,120,6.97,3.99,7
8383,4.48,18,38,123,6.95,4.39,4
8384,4.5600000000000005,13,32,123,6.67,4.01,4
8385,4.66,16,36,120,6.88,4,4
8386,4.67,13,32,117,6.91,4.25,10
8387,4.64,11,35,117,6.9,4.24,16
8388,4.7,11,31,117,6.69,4.36,4
8389,4.53,15,36,115,6.74,4.2700000000000005,21
8390,4.61,16,40,125,6.65,3.98,31
8391,4.73,16,41,120,6.62,4.2,6
8393,4.67,8,34,117,7.0600000000000005,3.99,8
8395,4.55,14,31,120,6.88,3.98,14
8396,4.61,13,39,119,6.97,4.13,18
8397,4.49,8,39,126,7.07,4,16
8398,4.32,10,35.5,117,7.13,4.24,4
8399,4.45,14,32,116,7.04,3.97,4
8400,4.5600000000000005,16,35,118,6.98,4.41,4
8401,4.57,12,34,126,6.87,4.25,14
8402,4.64,8,37,116,7.08,4.17,4
8403,4.63,15,33,121,6.67,4.38,4
8404,4.5200000000000005,13,39,117,6.73,4.26,4
8405,4.5200000000000005,9,39,118,6.82,4.1,14
8406,4.54,10,38,124,6.91,4.05,4
8407,4.45,8,36,122,6.83,4.4,27
8409,5.03,24,31,118,7.23,4.58,12
8410,4.9,19,38,113,7.44,4.28,4
8411,4.96,29,38,112,7.13,4.38,16
8412,5,25,34,116,7.34,4.19,14
8413,4.98,21,35,112,6.96,4.42,23
8414,5.07,22,32,118,7.42,4.26,16
8415,5.08,19,30,116,7.24,4.45,5
8416,5.01,29,34,109,7.29,4.5,8
8417,4.8,20,34,115,7.1000000000000005,4.22,6
8418,5.05,26,38,113,7.3500000000000005,4.23,16
8419,5.01,20,31,115,7.4,4.5200000000000005,12
8420,4.99,19,37,117,7.11,4.6000000000000005,14
8421,4.98,23,37,113,7.04,4.45,4
8422,4.8100000000000005,28,33,115,7.46,4.59,4
8423,5,23,31,112,7.44,4.63,13
8424,5.07,19,33,114,7.32,4.46,4
8425,5.1000000000000005,22,30,111,7.45,4.44,25
8426,5,18,37,111,7.33,4.66,6
8427,4.7,26,30.5,112,7.2,4.32,10
8428,5,21,33,108,7.34,4.43,4
8429,5.15,25,27,98,7.69,4.7,19
8430,5.39,24,27,107,7.49,4.5,4
8431,5.3,30,29,103,7.76,4.46,4
8432,5.2700000000000005,34,34,108,7.5200000000000005,4.49,18
8433,5.3500000000000005,31,28,99,7.390000000000001,4.41,8
8434,5.3100000000000005,32,31,106,7.47,4.67,4
8435,5.14,28,32,108,7.66,4.36,14
8436,5.21,29,24,102,7.51,4.42,13
8437,5.16,30,34,102,7.58,4.39,4
8438,5.3500000000000005,30,24,99,7.53,4.8100000000000005,18
8439,5.16,26,32,105,7.8100000000000005,4.82,24
8440,5.39,29,26,107,7.49,4.51,16
8441,5.12,25,31,101,7.32,4.33,18
8442,5.19,25,25,107,7.71,4.43,4
8443,5.2,33,26,104,7.65,4.53,12
8444,4.7700000000000005,21,34,106,7.22,4.26,4
8445,4.78,21,29,112,6.92,4.64,4
8446,4.58,18,33,122,6.79,4.12,22
8447,4.64,18,36.5,123,6.98,4.3,13
8448,4.7,20,35,124,7.0600000000000005,4.07,30
8449,4.73,14,41,118,6.93,4.34,30
8450,4.48,18,34,126,6.97,4.19,17
8451,4.65,16,37,114,6.94,4.3100000000000005,6
8452,4.66,11,34,121,6.87,4.01,4
8453,4.61,15,39.5,116,7.08,4,19
8454,4.67,11,34,122,6.98,4.43,10
8455,4.7,21,32,121,6.96,4.08,19
8456,4.66,18,37,116,6.98,4.37,4
8457,4.79,18,32,124,7.01,4.22,27
8458,4.51,19,39.5,116,6.78,4.44,24
8459,4.67,10,41,118,6.88,4.1,22
8460,4.68,20,37,123,7.16,4.0600000000000005,8
8461,5.46,23,29,101,7.51,4.44,21
8462,5.25,26,26,105,7.54,4.78,26
8463,5.37,24,28,102,7.7700000000000005,4.41,30
8464,5.26,28,26,98,7.49,4.5200000000000005,18
8465,5.32,22,23,95,7.98,4.89,29
8466,5.45,26,28,100,7.82,4.76,7
8467,5.22,24,28,96,7.6000000000000005,4.61,23
8468,5.44,26,33,104,7.96,4.5600000000000005,25
8469,5.36,23,26,104,7.890000000000001,4.44,24
8470,5.5,28,28,95,7.73,4.75,13
8471,5.25,26,30,95,7.7,4.7,18
8472,5.4,29,25,105,7.62,4.53,4
8473,5.37,24,30,103,7.94,4.54,26
8474,5.34,22,32,103,7.6000000000000005,4.57,5
