PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,isOffense,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
6036,87,Shawn,Jefferson,Central Florida,26,4,71,185,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,0,False,None,,35,83,1,81,85,61,1,28,15,35,85,1,1,82
6037,56,Roman,Phifer,UCLA,27,4,74,248,13,0,0,0,0,False,False,,,2750000,4,LB,LB,MIN,0,False,None,,58,82,1,68,47,66,1,1,1,70,68,1,1,80
6038,62,Charles,McRae,Tennessee,27,4,79,305,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,84,48,1,55,26,70,1,70,73,37,65,1,1,80
6039,64,Joe,Sims,Nebraska,26,4,75,310,2,0,0,0,0,True,False,,,250000,2,T,T,MIA,0,False,None,,69,41,1,54,8,67,1,71,76,40,72,1,1,78
6041,35,Charles,Mincy,Washington,26,4,72,195,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,51,72,1,80,47,62,1,1,1,63,71,1,1,78
6042,37,Dexter,Davis,Clemson,25,4,70,190,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,37,69,1,74,50,42,1,1,1,35,67,1,1,74
6044,44,Eric,Turner,UCLA,27,4,73,208,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,61,80,1,71,65,58,1,1,1,68,86,1,1,83
6045,54,Dixon,Edwards,Michigan State,27,4,73,230,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,66,66,1,64,44,51,1,1,1,87,85,1,1,82
6046,40,Gary,Brown,Penn State,26,4,71,230,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,69,82,11,68,52,45,8,25,31,26,80,1,1,75
6047,73,Joe,Staysniak,Ohio State,29,4,76,292,11,0,0,0,0,True,False,,,2350000,1,G,G,CHI,0,False,None,,75,54,1,57,22,62,1,70,79,41,65,1,1,80
6048,78,Don,Davey,Wisconsin,27,4,76,273,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,76,58,1,58,30,64,1,1,1,57,65,1,1,76
6049,74,Scott,Conover,Purdue,27,4,76,276,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,71,36,1,33,17,59,1,64,56,20,56,1,1,67
6050,42,Fernandus,Vinson,North Carolina State,27,4,70,197,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,50,67,1,59,44,46,1,1,1,44,73,1,1,61
6051,49,Roger,Jones,Tennessee State,26,4,69,175,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,39,58,1,65,55,41,1,1,1,30,61,1,1,68
6052,66,Mike,Teeter,Michigan,28,4,74,267,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,50,54,1,51,24,38,1,1,1,54,45,1,1,63
6053,86,Reggie,Johnson,Florida State,27,4,74,256,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,49,48,1,57,64,43,1,30,25,34,63,1,1,61
6054,83,Ed,McCaffrey,Stanford,27,4,77,215,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,0,False,None,,34,80,1,75,93,74,1,31,26,38,87,1,1,85
6055,2,Matt,Stover,Louisiana Tech,27,4,71,180,12,0,0,0,0,True,False,,,1050000,5,K,K,DET,0,False,None,1989 NFC Pro Bowl Team,23,29,14,31,7,58,1,1,1,12,91,78,85,75
6056,26,Erric,Pegram,North Texas,23,1,70,195,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,51,68,3,67,55,44,10,12,13,20,68,1,1,64
6057,48,Marty,Carter,Middle Tenn. State,26,4,73,209,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,50,89,1,69,66,57,1,1,1,41,65,1,1,84
6059,69,Shawn,Bouwens,Nebraska Wesleyan,26,3,77,293,0,0,0,0,0,True,False,,,0,0,G,G,N/A,1990,False,None,,75,46,1,43,7,58,1,61,55,44,65,1,1,69
6061,33,Reggie,Jones,Arkansas,26,4,73,202,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,38,72,1,77,53,46,1,1,1,39,88,1,1,75
6064,62,Erik,Williams,Central State (OH),27,4,78,324,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,93,66,1,48,10,75,5,74,89,54,83,1,3,91
6065,12,Alvin,Harper,Tennessee,27,4,75,210,9,0,0,0,0,True,False,,,3250000,2,WR,WR,LON,0,False,None,,43,85,1,87,77,61,1,16,15,30,81,1,1,83
6066,63,Nolan,Harrison,Indiana,26,4,77,280,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,67,66,1,58,22,51,1,1,1,60,67,1,1,77
6067,35,Mike,Pritchard,Colorado,26,4,70,188,20,0,0,0,0,True,False,,,550000,1,WR,WR,SD,0,False,None,,46,81,1,85,78,64,1,18,19,21,78,1,1,81
6068,74,John,Hudson,Auburn,27,4,74,270,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,74,45,1,46,1,56,1,60,71,21,50,1,1,72
6073,67,Mel,Agee,Illinois,26,3,77,300,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,1990,False,None,,58,45,1,51,21,55,1,1,1,51,60,1,1,64
6074,30,Marcus,Robertson,Iowa State,26,4,71,198,18,0,0,0,0,False,False,,,1900000,5,FS,FS,BAL,0,False,None,1989 AFC Pro Bowl Team,57,77,1,86,69,61,1,1,1,64,85,1,1,88
6075,87,Yancey,Thigpen,Winston-Salem State,26,4,73,208,9,0,0,0,0,True,False,,,1500000,3,WR,WR,LON,0,False,None,,42,77,1,80,88,53,1,23,11,19,80,1,1,84
6076,76,Eric,Moten,Michigan State,27,4,75,306,10,0,0,0,0,True,False,,,5500000,5,G,G,IND,0,False,None,,78,45,1,53,20,71,1,78,76,42,66,1,1,84
6077,39,Harvey,Williams,LSU,28,4,74,226,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,65,81,15,69,48,39,10,30,30,17,72,1,1,72
6078,69,Pio,Sagapolutele,San Diego State,26,4,78,297,11,0,0,0,0,False,False,,,1950000,1,DT,DT,CHI,0,False,None,,85,51,1,66,40,54,1,1,1,64,73,1,1,80
6080,55,Terry,Crews,Western Michigan,26,3,74,245,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1990,False,None,,67,57,1,63,21,44,1,1,1,66,72,1,1,69
6084,39,Terry,Allen,Clemson,27,4,70,204,17,0,0,0,0,True,False,,,1850000,2,RB,RB,CHC,0,False,None,,64,69,27,91,63,48,20,29,25,18,75,1,1,84
6085,83,Ben,Coates,Livingstone,26,4,77,245,16,0,0,0,0,True,False,,,7750000,4,TE,TE,TB,0,False,None,,72,74,1,76,82,69,1,62,50,40,68,1,1,91
6086,80,Jake,Reed,Grambling State,28,4,75,216,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,0,False,None,,40,73,1,70,81,58,1,28,22,25,81,1,1,78
6090,23,Joe,Fishback,Carson-Newman,28,4,72,205,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,55,71,1,84,40,45,1,1,1,51,76,1,1,80
6093,10,John,Kasay,Georgia,26,4,70,198,0,0,0,0,0,True,False,,,0,0,K,K,N/A,0,False,None,,27,37,11,41,21,58,1,1,1,14,80,75,77,72
6094,75,Mike,Jones,North Carolina State,26,4,76,290,7,0,0,0,0,False,False,,,3600000,1,DE,DE,CIN,0,False,None,,80,66,1,73,46,44,1,1,1,61,74,1,1,86
6095,82,Willie,Davis,Central Arkansas,28,4,72,180,17,0,0,0,0,True,False,,,2600000,2,WR,WR,CHC,0,False,None,,29,82,1,83,87,68,1,21,12,33,82,1,1,85
6096,50,Bryan,Cox,Western Illinois,27,4,76,250,8,0,0,0,0,False,False,,,2750000,3,LB,LB,SEA,0,False,None,,76,70,1,76,52,63,4,1,1,71,79,1,1,85
6097,87,Andrew,Glover,Grambling State,28,4,78,250,7,0,0,0,0,True,False,,,2400000,3,TE,TE,CIN,0,False,None,,62,68,1,81,69,58,1,50,46,42,72,1,1,81
6098,76,Kelvin,Pritchett,Mississippi,26,4,75,322,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,80,55,1,58,27,56,1,1,1,56,72,1,1,74
6100,20,Antoine,Bennett,Florida A&M,28,4,71,185,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,48,76,1,64,41,40,1,1,1,58,65,1,1,65
6101,54,Jeff,Mills,Nebraska,27,4,75,244,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,59,62,1,62,29,44,1,1,1,59,63,1,1,69
6104,55,Mike,Croel,Nebraska,26,4,75,238,7,0,0,0,0,False,False,,,2500000,6,LB,LB,CIN,0,False,None,,75,70,1,74,29,65,1,1,1,90,77,1,1,88
6105,28,Leonard,Russell,Arizona State,26,4,74,240,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,63,76,19,83,52,56,10,17,19,31,76,1,1,78
6106,85,Shane,Garrett,Texas A&M,28,4,71,185,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,0,False,None,,27,71,1,69,55,37,1,14,1,9,68,1,1,67
6107,63,Robert,Young,Mississippi State,26,4,78,273,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,76,55,1,75,24,59,1,1,1,65,58,1,1,84
6108,74,Mark,Gunn,Pittsburgh,27,4,77,288,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,76,56,1,49,24,54,1,1,1,59,68,1,1,71
6109,66,Bill,Hitchcock,Purdue,30,4,78,296,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,73,42,1,31,1,52,1,66,59,20,46,1,1,66
6110,10,Dan,McGwire,Iowa,28,4,80,240,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,40,47,72,59,3,59,60,1,1,15,74,1,1,68
6111,54,Mitch,Donahue,Wyoming,27,4,74,254,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,57,66,1,68,36,50,1,1,1,67,72,1,1,72
6112,28,Floyd,Fields,Arizona State,25,3,72,208,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,1990,False,None,,39,67,1,62,40,57,1,1,1,59,72,1,1,69
6114,27,Larry,Brown,TCU,26,4,71,186,6,0,0,0,0,False,False,,,6500000,4,CB,CB,NYG,0,False,None,,51,84,1,81,64,75,1,1,1,63,81,1,1,95
6115,85,Reggie,Rembert,West Virginia,29,4,77,200,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,0,False,None,,37,78,1,73,74,44,1,16,7,10,72,1,1,76
6116,50,Mike,Arthur,Texas A&M,27,4,75,280,6,0,0,0,0,True,False,,,500000,1,C,C,NYG,0,False,None,,69,54,1,47,5,64,1,75,75,36,70,1,1,78
6117,65,Willie,Williams,LSU,28,4,78,300,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,63,33,1,35,11,56,1,68,62,16,60,1,1,68
6118,22,Steve,Jackson,Purdue,26,4,68,188,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,52,75,1,81,46,46,1,1,1,52,71,1,1,79
6122,72,Tony,Hill,Tennessee-Chattanooga,25,2,78,250,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,1989,False,None,,63,51,1,46,26,46,1,1,1,58,53,1,1,66
6124,73,Russell,Maryland,Miami (FL),26,4,73,300,5,0,0,0,0,False,False,,,7600000,4,DT,DT,BUF,0,False,None,1987 AFC Pro Bowl Team|1988 AFC Pro Bowl Team|1989 AFC Pro Bowl Team|1990 AFC Pro Bowl Team,89,67,1,79,37,72,1,1,1,73,79,1,1,91
6125,32,Eddie,Fuller,LSU,27,4,69,201,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1991,False,None,,59,63,4,76,50,42,2,26,19,27,80,1,1,71
6128,59,Lonnie,Marts,Tulane,27,4,74,246,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,60,66,1,62,28,55,1,1,1,78,65,1,1,73
6129,60,Moe,Gardner,Illinois,27,4,74,265,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,70,50,1,69,23,47,1,1,1,56,61,1,1,67
6132,35,John,Hardy,California,24,1,70,166,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,1988,False,None,,42,65,1,71,51,39,1,1,1,35,62,1,1,68
6134,84,Michael,Jackson,Southern Miss,26,4,76,195,4,0,0,0,0,True,False,,,3050000,2,WR,WR,OAK,0,False,None,,34,78,1,84,81,52,1,19,15,30,83,1,1,83
6135,1,Neil,O'Donnell,Maryland,29,4,75,228,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,48,64,87,66,17,70,87,1,1,21,90,1,1,83
6137,79,Pat,Harlow,USC,26,4,78,295,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,85,53,1,56,8,72,1,79,67,35,56,1,1,80
6138,47,Vinnie,Clark,Ohio State,26,4,72,202,2,0,0,0,0,False,False,,,250000,2,SS,SS,MIA,0,False,None,,55,80,1,81,54,58,1,1,1,61,84,1,1,76
6139,68,Esera,Tuaolo,Oregon State,27,4,74,277,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,79,43,1,49,30,52,1,1,1,69,75,1,1,77
6140,61,Darin,Shoulders,Tulane,27,4,75,288,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,73,45,1,35,1,49,1,59,62,31,44,1,1,67
6143,57,Jeff,Brady,Kentucky,26,3,73,235,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1990,False,None,,63,57,1,65,36,63,1,1,1,62,68,1,1,71
6144,80,Herman,Moore,Virginia,26,4,76,210,6,0,0,0,0,True,False,,,5200000,3,WR,WR,NYG,0,False,None,,33,82,1,85,85,66,1,34,29,25,90,5,1,87
6145,46,Ricky,Ervins,USC,27,4,67,195,9,0,0,0,0,True,False,,,250000,2,RB,RB,LON,0,False,None,,67,74,16,85,62,54,10,30,27,20,84,1,1,81
6148,72,John,Flannery,Syracuse,26,4,76,303,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,70,55,1,42,1,49,1,79,67,33,68,1,1,75
6149,48,Darryll,Lewis,Arizona,27,4,69,188,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,51,84,1,67,44,61,1,1,1,41,84,1,1,79
6150,68,Chris,Zorich,Notre Dame,26,4,73,278,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,76,54,1,76,30,51,1,1,1,63,69,1,1,74
6154,23,Merton,Hanks,Iowa,27,4,74,185,2,0,0,0,0,False,False,,,19100000,3,CB,CB,MIA,0,False,None,,48,87,1,86,64,59,1,1,2,65,83,1,1,95
6155,20,Lamar,McGriggs,Oklahoma State,27,4,75,213,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,42,74,1,76,60,64,1,1,1,59,89,1,1,80
6156,69,Kevin,Donnalley,Davidson,27,4,77,310,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,69,61,1,58,7,70,1,66,65,35,57,1,1,76
6157,71,Phil,Hansen,North Dakota State,27,4,77,278,19,0,0,0,0,False,False,,,1750000,2,DE,DE,WAS,0,False,None,,78,64,1,67,38,54,1,1,1,53,67,1,1,79
6164,59,William,Thomas,Texas A&M,27,4,74,223,1,0,0,0,0,False,False,,,2500000,4,LB,LB,NYT,0,False,None,,75,73,1,84,44,65,1,1,1,75,87,1,5,88
6165,1,Brad,Goebel,Baylor,28,4,75,202,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,43,40,68,50,1,55,68,1,1,10,73,1,1,67
6166,36,Mike,Dumas,Indiana,26,4,72,198,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,52,67,1,77,61,63,1,1,1,68,85,1,1,75
6167,68,Ed,King,Auburn,26,4,76,300,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,62,53,1,43,16,65,1,70,65,40,60,1,1,70
6170,82,Bruce,McGonnigal,Virginia,27,4,76,229,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,55,49,1,62,72,38,1,42,30,21,68,1,1,68
6171,67,Ernie,Logan,East Carolina,27,4,75,290,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,63,40,1,51,26,38,1,1,1,52,64,1,1,60
6172,36,Kevin,Smith,Rhode Island,28,4,71,204,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,47,57,1,61,44,49,1,1,1,52,56,1,1,63
6173,66,Scott,Evans,Oklahoma,27,4,75,261,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,54,41,1,53,19,35,1,1,1,42,66,1,1,57
6175,37,Greg,Lewis,Washington,24,2,70,214,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1989,False,None,,50,60,17,74,53,36,3,22,20,12,69,1,1,68
6179,32,Aaron,Craver,Fresno State,24,1,72,218,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,56,69,16,76,47,38,1,18,15,14,76,1,1,69
6181,27,Ernie,Thompson,Indiana,23,1,71,244,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,50,62,17,74,46,38,2,10,25,14,62,1,1,68
6182,47,Mike,Dingle,South Carolina,24,2,74,240,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1989,False,None,,63,66,13,61,57,52,8,18,17,22,68,1,1,68
6183,26,Marcus,Wilson,Virginia,24,1,73,215,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,53,68,6,68,49,45,18,26,18,11,76,1,1,66
6184,31,Curvin,Richards,Pittsburgh,24,1,69,195,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,46,59,11,63,55,52,14,13,25,16,49,1,1,66
6187,26,Reggie,Rivers,Texas State,24,1,73,206,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,46,73,11,72,44,53,6,13,16,21,73,1,1,66
6188,33,Derrick,Douglas,Louisiana Tech,24,1,70,222,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,54,68,19,66,48,54,13,21,18,27,65,1,1,68
6196,80,Joey,Smith,Louisville,24,2,70,177,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1989,False,None,,29,68,1,58,65,36,1,19,10,24,73,1,1,65
6197,84,Doug,Thomas,Clemson,23,1,70,178,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1988,False,None,,39,61,1,64,59,47,1,24,1,24,78,1,1,61
6200,85,Reggie,Barrett,Texas-El Paso,24,2,75,214,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1989,False,None,,34,69,1,69,62,42,1,18,1,23,68,1,1,66
6207,57,Richard,Newbill,Miami (FL),27,4,73,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,62,62,1,55,19,60,1,1,1,67,76,1,1,67
6209,87,Eric,Wright,Stephen F. Austin,23,1,72,196,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1988,False,None,,23,61,1,70,63,44,1,16,10,28,66,1,1,66
6210,85,David,Daniels,Penn State,23,1,73,190,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1988,False,None,,27,61,1,69,63,54,1,16,11,22,74,1,1,65
6212,73,John,Thornton,Cincinnati,26,4,75,303,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,0,False,None,,70,44,1,46,25,47,1,1,1,55,61,1,1,64
6214,45,Robert,Wilson,Texas A&M,23,1,72,255,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,1988,False,None,,60,59,12,63,53,43,17,16,14,16,64,1,1,62
6215,69,Mark,Vander Poel,Colorado,24,1,79,303,0,0,0,0,0,True,False,,,0,0,T,T,N/A,1988,False,None,,65,39,1,46,1,57,1,58,51,23,56,1,1,64
6218,56,John,Johnson,Clemson,24,1,75,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,58,52,1,51,28,42,1,1,1,71,67,1,1,64
6222,56,Darrick,Brownlow,Illinois,24,1,70,237,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,54,53,1,54,30,52,1,1,1,66,73,1,1,63
6225,50,Brian,Jones,Texas,24,1,73,250,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,46,53,1,69,24,51,1,1,1,64,68,1,1,64
6227,80,Derek,Russell,Arkansas,23,1,72,195,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1988,False,None,,36,61,1,59,66,50,1,14,3,16,69,1,1,63
6229,61,George,Thornton,Alabama,24,1,75,300,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1988,False,None,,65,54,1,51,27,56,1,1,1,47,51,1,1,63
6231,52,Huey,Richardson,Florida,24,1,77,238,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,48,63,1,58,28,44,1,1,1,62,64,1,1,64
6232,57,Al,Chamblee,Virginia Tech,24,1,73,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,54,57,1,55,22,52,1,1,1,58,73,1,1,60
6235,52,Calvin,Tiggle,Georgia Tech,24,1,73,235,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1988,False,None,,47,50,1,54,35,50,1,1,1,67,67,1,1,60
6241,70,Chris,Williams,American International College,24,1,75,304,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1988,False,None,,60,45,1,51,30,51,1,1,1,42,49,1,1,56
6246,4,Mike,Saxon II,San Diego State,28,4,75,205,0,0,0,0,0,True,False,,,0,0,P,P,N/A,0,False,None,,16,28,12,41,20,48,1,1,1,9,79,76,76,68
7040,24,Aaron,Rouse,Virginia Tech,25,3,76,223,0,18,4,2,1988,False,False,,,0,0,FS,FS,N/A,0,False,None,,43,76,1,76,60,56,1,1,1,55,72,1,1,79
7045,28,Adrian,Peterson,Oklahoma,24,3,74,217,18,18,1,3,1988,True,False,,,3000000,1,RB,RB,BAL,0,False,None,1988 Offensive Rookie of the Year|1988 Offensive ROY|1989 AFC Pro Bowl Team|1990 Offensive Player of the Year|1990 Most Valuable Player|1990 League MVP|1990 Offensive MVP|1990 AFC Pro Bowl Team,75,95,25,87,73,72,40,49,43,35,98,1,3,94
7046,30,Ahmad,Bradshaw,Marshall,23,3,71,195,0,2,3,20,1988,True,False,,,0,0,RB,RB,N/A,0,False,None,,57,77,12,77,60,45,8,25,24,14,76,1,1,78
7047,56,Akeem,Jordan,James Madison,24,3,73,226,0,13,5,3,1988,False,False,,,0,0,LB,LB,N/A,0,False,None,,61,64,1,62,38,63,1,1,1,69,79,1,1,74
7049,99,Alan,Branch,Michigan,23,1,78,324,0,0,0,0,0,False,False,,,0,0,DT,DT,N/A,1989,False,None,,65,52,1,45,27,50,1,1,1,50,55,1,1,60
7051,63,Allen,Barbre,Missouri Southern,25,3,76,303,0,1,4,9,1988,True,False,,,0,0,G,G,N/A,0,False,None,,83,48,1,54,16,58,1,64,72,29,66,1,1,74
7052,77,Amobi,Okoye,Louisville,22,3,74,302,0,11,5,5,1988,False,False,,,0,0,DT,DT,N/A,0,False,None,,69,60,1,57,31,55,1,1,1,62,54,1,1,70
7056,60,Anthony,Spencer,Purdue,25,3,75,261,0,2,2,20,1988,False,False,,,0,0,DE,DE,N/A,0,False,None,,78,52,1,65,28,58,1,1,1,64,61,1,1,79
7057,32,Antoine,Harris,Louisville,23,1,70,240,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,1989,False,None,,37,75,1,64,54,51,1,1,1,53,61,1,1,68
7058,98,Antonio,Johnson,Mississippi St.,25,3,75,328,19,19,5,1,1988,False,False,,,1550000,3,DT,DT,WAS,0,False,None,,72,52,1,61,25,45,1,1,1,68,73,1,1,73
7059,29,Antonio,Pittman,Ohio State,24,3,71,207,0,5,6,15,1988,True,False,,,0,0,RB,RB,N/A,0,False,None,,54,74,10,78,42,41,15,24,27,24,78,1,1,74
7060,57,Antwan,Barnes,Florida International,23,1,73,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,1989,False,None,,61,58,1,64,33,45,1,1,1,56,66,1,1,67
7061,73,Arron,Sears,Tennessee,25,3,75,319,0,19,7,1,1988,True,False,,,0,0,G,G,N/A,0,False,None,,73,43,1,39,11,69,1,68,63,41,66,1,1,72
7062,70,Art,Donovan,Boston College,26,3,74,263,16,16,1,4,1988,False,False,,,3000000,1,DT,DT,TB,0,False,None,1990 NFC Pro Bowl Team,92,56,1,61,48,92,1,1,1,80,69,1,1,96
7065,79,Ben,Grubbs,Auburn,25,3,75,311,0,4,4,12,1988,True,False,,,0,0,G,G,N/A,0,False,None,,89,57,1,54,18,54,1,83,60,44,55,1,1,79
7067,84,Ben,Patrick,Delaware,23,1,75,252,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,1989,False,None,,46,54,1,67,63,46,1,29,36,27,61,1,1,64
7069,89,Biren,Ealy,Houston,23,1,75,207,0,0,0,0,0,True,False,,,0,0,WR,WR,N/A,1989,False,None,,29,71,1,69,59,56,1,9,6,28,76,1,1,64
7072,5,Brady,Quinn,Notre Dame,25,3,75,204,0,13,3,2,1988,True,False,,,0,0,QB,QB,N/A,0,False,None,,52,51,75,62,20,75,77,1,1,8,74,1,1,78
7077,40,Brandon,McDonald,Memphis,24,3,71,181,0,1,5,9,1988,False,False,,,0,0,CB,CB,N/A,0,False,None,,39,71,1,66,47,43,1,1,1,32,82,1,1,71
7079,30,Brandon,Meriweather,Miami (FL),25,3,71,195,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,46,71,1,62,55,38,1,1,1,50,73,1,1,64
7083,81,Brent,Celek,Cincinnati,24,3,76,261,0,1,2,9,1988,True,False,,,0,0,TE,TE,N/A,0,False,None,,60,59,1,78,72,63,1,46,38,34,76,1,1,79
7084,37,Brent,Grimes,Shippensburg,26,3,70,180,0,20,4,6,1988,False,False,,,0,0,CB,CB,N/A,0,False,None,,48,72,1,76,42,60,1,1,1,42,72,1,1,77
7085,61,Brett,Goode,Arkansas,25,3,73,255,0,20,3,6,1988,True,False,,,0,0,C,C,N/A,0,False,None,,77,45,1,55,11,66,1,74,72,32,71,1,1,77
7086,5,Brett,Ratliff,Utah,25,3,75,243,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,37,50,68,60,17,59,78,1,1,10,65,1,1,69
7088,64,Brian,Robison,Texas,25,2,74,258,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,1990,False,None,,52,53,1,55,15,48,1,1,1,49,57,1,1,65
7090,52,Buster,Davis,Florida State,26,3,70,239,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,54,51,1,56,35,42,1,1,1,54,67,1,1,59
7093,22,C.J.,Wallace,Washington,24,3,72,218,0,14,7,17,1988,False,False,,,0,0,FS,FS,N/A,0,False,None,,51,61,1,71,56,58,1,1,1,49,76,1,1,72
7094,62,C.J.,Wilson,Baylor,24,3,73,195,0,7,5,15,1988,False,False,,,0,0,DE,DE,N/A,0,False,None,,57,60,1,62,27,49,1,1,1,58,45,1,1,73
