PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall,,,,,,,,,,,,,,,,,,,,,
5395,32,Maurice,Jones-Drew,UCLA,21,0,66,197,19,19,1,5,1987,FALSE,,,3000000,4,RB,RB,SEA,0,FALSE,None,,78,82,36,90,68,63,26,37,47,32,93,1,7,90,,,,,,,,,,,,,,,,,,,,,
5394,35,Herana-Daze,Jones,Indiana,24,0,71,205,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,30,76,1,74,39,52,1,1,1,31,63,1,1,57,,,,,,,,,,,,,,,,,,,,,
5393,62,Johnny,Jolly,Texas A&M,23,0,75,310,6,6,3,7,1987,FALSE,,,750000,3,DT,DT,NYG,0,FALSE,None,,80,54,1,53,30,52,1,1,1,68,61,1,1,75,,,,,,,,,,,,,,,,,,,,,
5392,38,Jovon,Johnson,Iowa,23,0,69,177,0,0,0,0,0,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,37,67,1,77,51,52,1,1,1,46,74,1,1,60,,,,,,,,,,,,,,,,,,,,,
5391,20,Joseph,Addai,LSU,23,0,71,210,7,7,2,4,1987,FALSE,,,1250000,3,RB,RB,CIN,0,FALSE,None,,65,85,22,88,60,70,26,34,35,50,86,9,1,86,,,,,,,,,,,,,,,,,,,,,
5390,87,Darcy,Johnson,Central Florida,23,0,77,252,0,0,0,0,0,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,58,60,1,69,61,53,1,34,27,24,71,1,1,65,,,,,,,,,,,,,,,,,,,,,
5389,73,Charlie,Johnson,Oklahoma State,22,0,75,302,3,3,4,4,1987,FALSE,,,500000,3,T,T,GB,0,FALSE,None,,68,40,1,43,11,62,1,74,75,42,71,1,1,75,,,,,,,,,,,,,,,,,,,,,
5388,51,Brandon,Johnson,Louisville,23,0,77,220,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,54,65,1,55,27,55,1,1,1,65,58,1,1,57,,,,,,,,,,,,,,,,,,,,,
5387,40,Tim,Jennings,Georgia,23,0,68,186,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,39,81,1,77,46,45,1,1,1,42,67,1,1,64,,,,,,,,,,,,,,,,,,,,,
5386,89,Michael,Jennings,Florida State,27,0,71,175,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,25,61,1,70,76,46,1,8,10,30,75,1,1,59,,,,,,,,,,,,,,,,,,,,,
5385,24,Kelly,Jennings,Miami (FL),24,0,71,175,11,11,7,3,1987,FALSE,,,250000,2,CB,CB,CHI,0,FALSE,None,,36,81,1,77,48,57,1,1,1,45,75,1,1,66,,,,,,,,,,,,,,,,,,,,,
5384,80,Greg,Jennings,Western Michigan,23,0,71,195,9,9,1,13,1987,FALSE,,,2000000,4,WR,WR,LON,0,FALSE,None,,51,87,1,93,77,74,1,35,22,28,90,1,1,83,,,,,,,,,,,,,,,,,,,,,
5383,87,Adam,Jennings,Fresno State,24,0,69,181,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,40,69,1,63,66,60,1,11,12,18,80,1,1,61,,,,,,,,,,,,,,,,,,,,,
5382,61,Julian,Jenkins,Stanford,23,0,76,270,0,0,0,0,0,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,61,56,1,51,25,42,1,1,1,47,48,1,1,50,,,,,,,,,,,,,,,,,,,,,
5381,55,Rashad,Jeanty,Central Florida,23,0,74,235,16,16,5,15,1987,FALSE,,,250000,2,LB,LB,TB,0,FALSE,None,,67,69,1,68,41,60,1,1,1,77,80,1,1,70,,,,,,,,,,,,,,,,,,,,,
5380,63,Tommy,Jackson,Auburn,23,0,73,311,0,0,0,0,0,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,60,51,1,55,19,49,1,1,1,43,64,1,1,49,,,,,,,,,,,,,,,,,,,,,
5379,2,Tarvaris,Jackson,Alabama State,23,0,74,226,17,17,5,8,1987,FALSE,,,250000,2,QB,QB,WAS,0,FALSE,None,,50,55,73,70,1,68,70,1,1,15,70,1,1,73,,,,,,,,,,,,,,,,,,,,,
5378,26,Marlion,Jackson,Saginaw Valley State,29,0,74,240,0,0,0,0,0,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,62,64,18,71,50,48,19,29,25,14,68,1,1,68,,,,,,,,,,,,,,,,,,,,,
5377,28,Fred,Jackson,Coe College,25,0,73,216,11,11,5,3,1987,FALSE,,,250000,2,RB,RB,CHI,0,FALSE,None,,59,72,25,77,75,59,25,26,45,34,74,1,1,76,,,,,,,,,,,,,,,,,,,,,
5376,56,D'Qwell,Jackson,Maryland,23,0,72,230,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,54,56,1,67,40,51,1,1,1,77,78,1,1,64,,,,,,,,,,,,,,,,,,,,,
5375,85,Chad,Jackson,Florida,21,0,73,205,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,37,75,1,69,75,60,1,9,8,23,64,1,1,64,,,,,,,,,,,,,,,,,,,,,
5374,54,Brian,Iwuh,Colorado,22,0,71,225,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,52,57,1,70,39,44,1,1,1,59,60,1,1,56,,,,,,,,,,,,,,,,,,,,,
5373,52,Clint,Ingram,Oklahoma,23,0,73,240,18,18,6,12,1987,FALSE,,,250000,2,LB,LB,BAL,0,FALSE,None,,66,69,1,63,32,50,1,1,1,77,75,1,1,70,,,,,,,,,,,,,,,,,,,,,
5372,32,James,Ihedigbo,Massachusetts,23,0,73,217,5,5,2,20,1987,FALSE,,,750000,3,SS,SS,BUF,0,FALSE,None,,58,77,1,82,70,55,1,1,1,70,91,1,1,83,,,,,,,,,,,,,,,,,,,,,
5371,83,Sam,Hurd,Northern Illinois,21,0,74,187,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,40,66,1,78,69,55,1,8,13,22,70,1,1,63,,,,,,,,,,,,,,,,,,,,,
5370,78,Kevin,Huntley,Kansas State,24,0,79,270,0,0,0,0,0,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,73,52,1,59,27,51,1,1,1,45,58,1,1,56,,,,,,,,,,,,,,,,,,,,,
5369,73,Jason,Hunter,Appalachian State,23,0,76,243,0,0,0,0,0,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,73,51,1,59,25,49,1,1,1,57,61,1,1,62,,,,,,,,,,,,,,,,,,,,,
5368,43,Darrell,Hunter,Miami (OH),23,0,73,206,0,0,0,0,0,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,47,76,1,74,41,54,1,1,1,52,64,1,1,67,,,,,,,,,,,,,,,,,,,,,
5367,42,Jack,Hunt,LSU,25,0,73,197,0,0,0,0,0,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,55,64,1,73,44,52,1,1,1,59,72,1,1,63,,,,,,,,,,,,,,,,,,,,,
5366,5,Connor,Hughes,Virginia,22,0,70,162,1,1,5,10,1987,FALSE,,,250000,2,K,K,KC,0,FALSE,None,,26,45,19,46,19,63,1,1,1,20,82,73,80,66,,,,,,,,,,,,,,,,,,,,,
5365,44,Michael,Huff,Texas,23,0,72,200,0,0,0,0,0,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,48,66,1,76,50,61,1,1,1,51,80,1,1,64,,,,,,,,,,,,,,,,,,,,,
5364,41,Marcus,Hudson,North Carolina State,24,0,74,200,0,0,0,0,0,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,49,63,1,67,52,53,1,1,1,56,64,1,1,67,,,,,,,,,,,,,,,,,,,,,
5363,50,Oliver,Hoyte,North Carolina State,22,0,75,247,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,55,66,1,59,35,51,1,1,1,59,58,1,1,60,,,,,,,,,,,,,,,,,,,,,
5362,50,Thomas,Howard,Texas-El Paso,23,0,75,230,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,64,69,1,61,32,56,1,1,1,77,78,1,1,66,,,,,,,,,,,,,,,,,,,,,
5361,87,Glenn,Holt,Kentucky,22,0,73,195,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,36,70,1,72,71,55,1,16,11,18,67,1,1,63,,,,,,,,,,,,,,,,,,,,,
5360,86,Santonio,Holmes,Ohio State,22,0,70,185,11,11,4,3,1987,FALSE,,,500000,3,WR,WR,CHI,0,FALSE,None,,33,93,1,79,72,67,1,22,28,28,85,1,1,74,,,,,,,,,,,,,,,,,,,,,
5359,59,Abdul,Hodge,Iowa,24,0,72,235,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,48,64,1,60,25,53,1,1,1,73,74,1,1,65,,,,,,,,,,,,,,,,,,,,,
5358,86,Domenik,Hixon,Akron,22,0,74,192,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,48,68,1,74,71,57,1,30,24,28,84,1,1,67,,,,,,,,,,,,,,,,,,,,,
5357,34,Tye,Hill,Clemson,24,0,69,185,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,40,71,1,61,48,53,1,1,1,33,58,1,1,55,,,,,,,,,,,,,,,,,,,,,
5356,86,Devin,Hester,Miami (FL),24,0,70,185,13,13,1,9,1987,FALSE,,,2500000,4,WR,WR,MIN,0,FALSE,None,,45,92,8,96,75,77,1,32,20,38,89,6,1,88,,,,,,,,,,,,,,,,,,,,,
5355,45,Noah,Herron,Northwestern,24,0,71,224,0,0,0,0,0,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,63,76,20,68,56,41,12,13,18,18,68,1,1,67,,,,,,,,,,,,,,,,,,,,,
5354,63,Brent,Hawkins,Illinois State,23,0,74,241,0,0,0,0,0,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,71,48,1,52,23,52,1,1,1,46,53,1,1,52,,,,,,,,,,,,,,,,,,,,,
5353,56,A.J.,Hawk,Ohio State,22,0,73,245,19,19,2,5,1987,FALSE,,,1250000,3,LB,LB,SEA,0,FALSE,None,,68,61,1,81,52,68,1,1,1,82,89,1,1,77,,,,,,,,,,,,,,,,,,,,,
5352,76,Jason,Hatcher,Grambling State,24,0,79,285,0,0,0,0,0,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,62,51,1,61,21,46,1,1,1,46,51,1,1,60,,,,,,,,,,,,,,,,,,,,,
5351,41,Jerome,Harrison,Washington State,23,0,69,195,0,0,0,0,0,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,50,73,8,63,60,40,4,26,30,14,61,1,1,60,,,,,,,,,,,,,,,,,,,,,
5350,54,Arnold,Harrison,Georgia,24,0,75,236,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,63,55,1,68,24,56,1,1,1,72,66,1,1,66,,,,,,,,,,,,,,,,,,,,,
5349,75,Orien,Harris,Miami (FL),23,0,75,300,0,0,0,0,0,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,60,39,1,60,31,46,1,1,1,52,61,1,1,55,,,,,,,,,,,,,,,,,,,,,
5348,33,Kay-Jay,Harris,West Virginia,27,0,72,229,0,0,0,0,0,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,55,62,11,70,50,45,8,19,25,24,72,1,1,69,,,,,,,,,,,,,,,,,,,,,
5347,22,Roman,Harper,Alabama,24,0,72,195,17,17,4,7,1987,FALSE,,,500000,3,SS,SS,WAS,0,FALSE,None,,48,74,1,83,61,43,1,1,1,71,82,1,1,75,,,,,,,,,,,,,,,,,,,,,
5346,61,Parys,Haralson,Tennessee,22,0,73,253,0,0,0,0,0,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,69,53,1,62,24,58,1,1,1,59,60,1,1,69,,,,,,,,,,,,,,,,,,,,,
5345,21,Justin,Hamilton,Virginia Tech,24,0,75,217,0,0,0,0,0,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,48,72,4,68,55,45,5,25,15,30,71,1,1,65,,,,,,,,,,,,,,,,,,,,,
5344,45,Ahmard,Hall,Texas,27,0,71,235,0,0,0,0,0,FALSE,,,0,0,FB,FB,N/A,0,FALSE,None,,59,54,1,55,40,41,1,51,23,23,70,1,1,60,,,,,,,,,,,,,,,,,,,,,
5343,53,Tamba,Hali,Penn State,23,0,74,265,8,8,3,14,1987,FALSE,,,750000,3,LB,LB,PRO,0,FALSE,None,,71,71,1,68,52,55,1,1,1,68,76,1,4,76,,,,,,,,,,,,,,,,,,,,,
5342,56,Tyjuan,Hagler,Cincinnati,25,0,72,236,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,58,62,1,73,37,49,1,1,1,74,73,1,1,69,,,,,,,,,,,,,,,,,,,,,
5341,87,Derek,Hagan,Arizona State,22,0,73,205,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,26,74,1,70,61,50,1,11,7,20,73,1,1,59,,,,,,,,,,,,,,,,,,,,,
5340,43,Cedric,Griffin,Texas,24,0,72,190,9,9,5,13,1987,FALSE,,,250000,2,CB,CB,LON,0,FALSE,None,,40,70,1,79,58,60,1,1,1,45,63,1,1,66,,,,,,,,,,,,,,,,,,,,,
5339,41,Steve,Gregory,Syracuse,23,0,71,185,17,17,6,8,1987,FALSE,,,250000,2,SS,SS,WAS,0,FALSE,None,,48,76,1,65,48,60,1,1,1,63,83,1,1,71,,,,,,,,,,,,,,,,,,,,,
5338,50,Chad,Greenway,Iowa,23,0,74,240,11,11,3,18,1987,FALSE,,,500000,3,LB,LB,CHI,0,FALSE,None,,61,73,1,80,36,68,1,1,1,77,65,1,1,71,,,,,,,,,,,,,,,,,,,,,
5337,86,Skyler,Green,LSU,22,0,69,195,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,33,66,1,72,70,48,1,16,14,24,67,1,1,59,,,,,,,,,,,,,,,,,,,,,
5336,62,Marcus,Green,Ohio State,23,0,73,307,0,0,0,0,0,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,63,49,1,45,29,44,1,1,1,46,65,1,1,51,,,,,,,,,,,,,,,,,,,,,
5335,9,Bruce,Gradkowski,Toledo,23,0,73,220,0,0,0,0,0,FALSE,,,0,0,QB,QB,N/A,0,FALSE,None,,44,49,70,55,4,67,74,1,1,20,73,1,1,64,,,,,,,,,,,,,,,,,,,,,
5334,7,Stephen,Gostkowski,Memphis,22,0,74,200,10,10,4,18,1987,FALSE,,,250000,2,K,K,IND,0,FALSE,None,,21,37,12,34,13,49,1,1,1,16,73,80,88,65,,,,,,,,,,,,,,,,,,,,,
5333,40,Cletis,Gordon,Jackson State,24,0,73,197,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,36,64,1,76,40,45,1,1,1,38,63,1,1,57,,,,,,,,,,,,,,,,,,,,,
5332,38,Charles,Gordon,Kansas,22,0,71,180,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,37,72,1,73,45,43,1,1,1,31,74,1,1,62,,,,,,,,,,,,,,,,,,,,,
5331,66,Kedric,Golston,Georgia,23,0,76,301,0,0,0,0,0,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,65,58,1,57,27,49,1,1,1,63,60,1,1,67,,,,,,,,,,,,,,,,,,,,,
5330,64,Justin,Geisinger,Vanderbilt,24,0,76,322,0,0,0,0,0,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,74,37,1,43,5,50,1,65,62,27,63,1,1,59,,,,,,,,,,,,,,,,,,,,,
3626,19,Johnny,Unitas,Louisville,23,1,73,194,14,14,1,5,1986,FALSE,,,3000000,3,QB,QB,ATL,0,FALSE,None,,57,61,79,63,31,80,95,8,1,28,100,6,1,90,,,,,,,,,,,,,,,,,,,,,
3625,3,Bronko,Nagurski,Minnesota,23,1,74,226,3,3,1,16,1986,FALSE,,,1750000,3,DT,DT,GB,0,FALSE,None,1986 AFC Pro Bowl Team,87,65,10,66,45,60,10,55,48,75,90,10,10,85,,,,,,,,,,,,,,,,,,,,,
3624,7,Mike,Ngo,San Jose State,21,1,68,173,5,5,1,12,1986,FALSE,,,2000000,3,QB,QB,BUF,0,FALSE,None,,45,60,67,78,25,93,81,1,1,10,81,1,1,77,,,,,,,,,,,,,,,,,,,,,
3623,66,Alan,Page,Notre Dame,23,1,76,245,13,13,1,6,1986,FALSE,,,2500000,3,DT,DT,MIN,0,FALSE,None,1986 NFC Pro Bowl Team,83,77,9,81,50,73,1,10,1,82,80,5,8,95,,,,,,,,,,,,,,,,,,,,,
3622,36,O.J.,Simpson,USC,23,1,74,212,16,16,1,13,1986,FALSE,,,2000000,3,RB,RB,TB,0,FALSE,None,,61,76,28,91,55,60,29,28,25,49,92,3,1,89,,,,,,,,,,,,,,,,,,,,,
3621,31,Jim,Brown,Syracuse,22,1,74,232,8,8,1,8,1986,FALSE,,,2500000,3,RB,RB,PRO,0,FALSE,None,,84,76,1,73,73,70,1,64,45,36,97,4,4,91,,,,,,,,,,,,,,,,,,,,,
3620,36,Curly,Lambeau,Notre Dame,24,1,70,187,3,3,1,18,1986,FALSE,,,1750000,3,CB,CB,GB,0,FALSE,None,,50,75,70,80,51,81,70,30,30,62,99,60,70,75,,,,,,,,,,,,,,,,,,,,,
3619,78,George,Halas,Illinois,25,1,72,182,11,14,3,5,1986,FALSE,,,750000,2,DE,DE,CHI,0,FALSE,None,,60,60,1,65,80,80,1,55,40,66,82,1,1,70,,,,,,,,,,,,,,,,,,,,,
3618,43,Knute,Rockne,Notre Dame,23,1,68,165,14,14,2,16,1986,FALSE,,,750000,2,DE,DE,ATL,0,FALSE,None,,60,66,5,71,70,86,1,25,25,61,95,1,1,73,,,,,,,,,,,,,,,,,,,,,
3617,40,Rashid,Gayle,Boise State,23,1,68,174,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,30,63,1,61,45,51,1,1,1,40,61,1,1,57,,,,,,,,,,,,,,,,,,,,,
3615,79,Daryl,Gardener,Baylor,24,1,78,295,2,2,7,4,1986,FALSE,,,250000,1,DT,DT,MIA,0,FALSE,None,,83,55,1,63,36,47,1,1,1,54,67,1,1,66,,,,,,,,,,,,,,,,,,,,,
3614,51,Scott,Galyon,Tennessee,23,1,74,238,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,54,64,1,64,24,58,1,1,1,59,72,1,1,57,,,,,,,,,,,,,,,,,,,,,
3613,32,Eric,Austin,Jackson State,24,1,70,217,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,32,74,1,61,40,49,1,1,1,31,66,1,1,57,,,,,,,,,,,,,,,,,,,,,
3612,69,Elliott,Fortune,Georgia Tech,23,1,76,275,0,0,0,0,0,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,54,50,1,50,19,53,1,1,1,46,50,1,1,50,,,,,,,,,,,,,,,,,,,,,
3611,39,Brad,Ford,Alabama,23,1,70,170,0,0,0,0,0,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,50,72,1,72,51,42,1,1,1,53,67,1,1,62,,,,,,,,,,,,,,,,,,,,,
3609,57,Scott,Fields,USC,24,1,74,220,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,58,53,1,58,25,55,1,1,1,62,74,1,1,55,,,,,,,,,,,,,,,,,,,,,
3608,54,Ray,Farmer,Duke,23,1,75,225,5,5,5,3,1986,FALSE,,,250000,1,LB,LB,BUF,0,FALSE,None,,55,72,1,64,40,60,1,1,1,72,65,1,1,70,,,,,,,,,,,,,,,,,,,,,
3607,21,Leomont,Evans,Clemson,23,1,73,202,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,44,71,1,75,46,42,1,1,1,38,63,1,1,60,,,,,,,,,,,,,,,,,,,,,
3605,83,Bobby,Engram,Penn State,24,1,70,188,16,16,6,13,1986,FALSE,,,250000,1,WR,WR,TB,0,FALSE,None,,41,83,1,75,75,67,1,16,18,32,73,1,1,70,,,,,,,,,,,,,,,,,,,,,
3604,59,Carlos,Emmons,Arkansas State,24,1,77,250,12,12,4,15,1986,FALSE,,,500000,2,LB,LB,DET,0,FALSE,None,,66,61,1,72,33,51,1,1,1,74,82,1,1,70,,,,,,,,,,,,,,,,,,,,,
3603,37,Percy,Ellsworth,Virginia,23,1,74,225,18,18,4,2,1986,FALSE,,,500000,2,CB,CB,BAL,0,FALSE,None,,42,77,1,81,43,50,1,1,1,46,65,1,1,71,,,,,,,,,,,,,,,,,,,,,
3602,40,Kwame,Ellis,Stanford,23,1,70,188,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,38,71,1,75,36,51,1,1,1,27,64,1,1,54,,,,,,,,,,,,,,,,,,,,,
3600,51,Donnie,Edwards,UCLA,24,1,74,227,15,15,3,7,1986,FALSE,,,750000,2,LB,LB,SF,0,FALSE,None,,78,63,1,70,48,67,4,1,1,77,73,1,1,75,,,,,,,,,,,,,,,,,,,,,
3599,15,Shayne,Edge,Florida,26,1,71,174,12,0,0,0,0,FALSE,,,400000,1,P,P,DET,0,FALSE,None,,18,33,18,43,17,47,1,1,1,9,81,74,75,60,,,,,,,,,,,,,,,,,,,,,
3598,87,Jahine,Arnold,Fresno State,24,1,72,187,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,37,63,1,68,73,52,1,10,11,21,61,1,1,59,,,,,,,,,,,,,,,,,,,,,
3597,64,Chad,Eaton,Washington State,25,1,77,303,11,11,3,11,1986,FALSE,,,750000,2,DT,DT,CHI,0,FALSE,None,,87,48,1,63,43,59,1,1,1,52,69,1,1,71,,,,,,,,,,,,,,,,,,,,,
3596,20,Karim,Abdul-Jabbar,UCLA,23,1,70,194,20,14,6,5,1986,FALSE,,,250000,1,RB,RB,NYJ,0,FALSE,None,,60,82,23,71,57,54,12,24,31,27,70,1,1,73,,,,,,,,,,,,,,,,,,,,,
3595,80,Jason,Dunn,Eastern Kentucky,24,1,78,276,0,0,0,0,0,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,51,52,1,60,56,41,1,31,22,26,64,1,1,53,,,,,,,,,,,,,,,,,,,,,
3593,87,Rickey,Dudley,Ohio State,25,1,78,255,7,7,2,12,1986,FALSE,,,1000000,2,TE,TE,CIN,0,FALSE,None,1986 AFC Pro Bowl Team,59,68,1,76,80,60,1,51,32,29,78,1,1,74,,,,,,,,,,,,,,,,,,,,,
3592,36,Anthony,Dorsett,Pittsburgh,24,1,71,205,20,1,6,14,1986,FALSE,,,250000,1,FS,FS,NYJ,0,FALSE,None,,41,74,1,74,51,53,1,1,1,58,73,1,1,69,,,,,,,,,,,,,,,,,,,,,
3591,70,Kevin,Dogins,Texas A&M-Kingsville,25,1,73,295,19,11,6,12,1986,FALSE,,,250000,1,G,G,SEA,0,FALSE,None,,79,52,1,49,10,55,1,72,63,30,62,1,1,68,,,,,,,,,,,,,,,,,,,,,
3590,89,Chris,Doering,Florida,24,1,76,202,0,0,0,0,0,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,35,73,1,64,65,43,1,17,7,19,72,1,1,58,,,,,,,,,,,,,,,,,,,,,
3587,75,Jorge,Diaz,Texas A&M-Kingsville,24,1,76,308,0,0,0,0,0,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,72,44,1,37,9,58,1,67,64,33,69,1,1,64,,,,,,,,,,,,,,,,,,,,,
3586,75,James,Dexter,South Carolina,24,1,79,319,0,0,0,0,0,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,70,51,1,38,5,58,1,61,55,27,65,1,1,55,,,,,,,,,,,,,,,,,,,,,
3585,27,Brian,Dawkins,Clemson,24,1,72,210,2,2,1,4,1986,FALSE,,,3000000,3,SS,SS,MIA,0,FALSE,None,1986 Defensive Rookie of the Year|1986 AFC Pro Bowl Team,72,92,2,93,62,70,8,1,7,74,88,1,1,100,,,,,,,,,,,,,,,,,,,,,
3583,40,Wendell,Davis,Oklahoma,24,1,70,201,0,0,0,0,0,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,40,65,1,58,45,39,1,1,1,34,55,1,1,53,,,,,,,,,,,,,,,,,,,,,
3582,30,Stephen,Davis,Auburn,23,1,72,230,17,17,2,17,1986,FALSE,,,750000,2,RB,RB,WAS,0,FALSE,None,,72,81,23,81,56,66,12,28,27,34,86,1,1,80,,,,,,,,,,,,,,,,,,,,,
3580,57,Don,Davis,Kansas,25,1,73,235,3,3,3,10,1986,FALSE,,,750000,2,LB,LB,GB,0,FALSE,None,,69,59,1,73,36,63,1,1,1,77,80,1,1,72,,,,,,,,,,,,,,,,,,,,,
3579,79,Andre,Davis,Southern,22,1,75,330,0,0,0,0,0,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,58,45,1,46,33,49,1,1,1,46,58,1,1,49,,,,,,,,,,,,,,,,,,,,,
3578,66,Norbert,Davidds-Garrido,USC,25,1,78,315,17,17,4,17,1986,FALSE,,,500000,2,T,T,WAS,0,FALSE,None,,83,45,1,52,22,53,1,78,69,42,68,1,1,71,,,,,,,,,,,,,,,,,,,,,
3577,76,Phillip,Daniels,Georgia,24,1,75,290,15,15,5,7,1986,FALSE,,,250000,1,DE,DE,SF,0,FALSE,None,,73,68,1,66,31,66,1,1,1,62,69,1,1,71,,,,,,,,,,,,,,,,,,,,,
3576,56,Dexter,Daniels,Florida,24,1,73,241,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,49,60,1,56,30,44,1,1,1,58,65,1,1,52,,,,,,,,,,,,,,,,,,,,,
3575,29,Lou,D'Agostino,Hofstra,24,1,72,235,0,0,0,0,0,FALSE,,,0,0,FB,FB,N/A,0,FALSE,None,,69,59,1,62,43,48,1,43,40,22,61,1,1,70,,,,,,,,,,,,,,,,,,,,,
3574,75,Willie,Anderson,Auburn,22,1,77,340,15,15,1,7,1986,FALSE,,,2500000,3,T,T,SF,0,FALSE,None,1986 NFC Pro Bowl Team,99,68,2,63,18,67,7,85,88,53,70,1,1,90,,,,,,,,,,,,,,,,,,,,,
3572,57,Joe,Cummings,Wyoming,23,1,74,242,0,0,0,0,0,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,58,55,1,52,33,57,1,1,1,57,72,1,1,53,,,,,,,,,,,,,,,,,,,,,
3570,66,Tom,Ackerman,Eastern Washington,25,1,75,290,9,9,3,16,1986,FALSE,,,750000,2,G,G,LON,0,FALSE,None,,63,43,1,49,6,53,1,75,70,37,52,1,1,73,,,,,,,,,,,,,,,,,,,,,
3569,85,Ernie,Conwell,Washington,25,1,74,255,15,15,6,7,1986,FALSE,,,250000,1,TE,TE,SF,0,FALSE,None,,66,65,1,70,74,66,1,47,44,36,77,1,1,69,,,,,,,,,,,,,,,,,,,,,
3567,61,Tim,Colston,Kansas State,24,1,72,275,15,0,0,0,0,FALSE,,,360000,2,DT,DT,SF,0,FALSE,None,,76,45,1,57,22,52,1,1,1,52,60,1,1,60,,,,,,,,,,,,,,,,,,,,,
