PlayerID,Leadership,Work Ethic,Competitiveness,Team Player,Sportsmanship,Social Disposition,Money,Security,Loyalty,Winning,Playing Time,Close To Home,Market Size,Morale
2973,60,95,93,29,84,97,81,31,50,44,91,43,49,98
2980,31,49,50,38,7,40,73,30,49,36,85,31,39,53
2981,41,62,71,68,97,95,79,36,31,55,97,30,41,10
2982,95,34,51,60,36,40,74,32,46,66,90,44,68,93
2985,40,34,62,58,41,41,82,43,35,67,78,32,61,71
2986,87,76,61,62,94,60,72,43,48,54,83,34,61,58
2988,45,96,100,60,82,80,82,47,32,60,74,32,51,68
2989,9,92,88,37,81,84,83,46,34,67,73,34,68,29
2993,53,81,96,47,64,87,81,49,30,32,99,42,38,80
2994,51,57,41,40,43,54,75,37,32,37,98,37,58,61
2995,27,46,58,39,38,30,89,35,42,62,96,43,61,79
2996,50,64,49,43,52,57,89,41,39,43,85,37,50,24
2997,64,93,88,39,72,75,80,44,30,31,79,47,45,75
2998,11,47,49,6,28,41,77,48,33,38,77,39,49,95
2999,34,64,72,43,38,57,98,46,37,39,83,33,53,1
3000,48,65,37,69,41,69,71,38,46,43,81,48,37,91
3004,70,59,43,92,60,64,85,41,46,58,72,34,42,98
3019,4,68,96,6,80,75,90,47,47,61,94,46,58,79
3022,93,50,30,64,40,48,77,42,48,37,87,30,45,100
3028,53,100,64,55,98,82,91,41,38,42,82,44,37,70
3039,46,34,54,56,46,64,92,50,48,65,94,42,47,72
3042,65,55,50,65,48,30,87,32,37,67,84,37,37,96
3046,66,34,59,39,43,46,93,40,47,39,85,39,37,74
3047,53,78,71,40,71,89,84,50,42,39,79,33,35,72
3051,79,60,89,60,73,92,95,31,31,60,82,41,32,100
3052,87,67,82,75,78,83,78,32,36,44,94,45,58,83
3053,81,77,80,95,98,89,70,33,36,46,75,43,35,24
3054,92,79,80,89,67,64,70,45,32,64,79,40,52,69
3055,68,49,65,91,40,69,84,41,32,54,73,50,62,73
3057,30,49,53,34,24,39,95,46,34,65,97,37,63,55
3058,66,49,48,61,34,68,75,37,40,30,90,31,50,100
3063,14,60,73,12,65,61,81,46,35,67,89,41,36,97
3072,47,69,36,38,36,45,89,30,43,46,81,42,40,78
3073,17,70,37,25,36,23,79,40,32,52,89,35,63,84
3082,35,36,62,1,1,20,75,32,34,52,98,32,36,85
3092,99,88,88,67,81,62,75,47,41,64,82,50,46,88
3094,39,74,68,51,69,87,93,38,40,31,92,40,36,87
3095,10,34,46,21,20,29,95,42,39,31,89,33,41,100
3105,79,83,84,90,95,73,86,46,50,37,91,42,60,35
3108,27,61,60,4,8,27,79,37,36,45,89,36,47,66
3113,44,64,39,65,34,44,73,49,50,56,71,32,67,97
3114,22,69,48,26,36,23,93,43,47,68,74,39,36,48
3115,21,75,89,32,79,69,82,38,45,32,80,46,70,37
3122,94,75,97,66,77,63,78,31,41,56,92,45,69,70
3128,75,82,93,100,69,95,80,49,35,31,74,37,48,50
3144,75,86,93,91,77,87,92,43,32,52,91,39,55,75
3146,36,74,85,29,68,66,71,47,44,30,98,42,38,98
3148,20,59,69,23,32,16,74,37,35,69,95,36,38,34
3149,91,64,69,81,49,54,84,41,38,59,85,48,46,91
3154,37,99,61,40,81,87,99,49,44,35,90,41,42,82
3155,1,67,64,25,76,85,74,46,30,47,96,35,42,75
3169,72,31,33,69,40,42,77,44,34,62,94,35,56,73
3174,52,86,78,67,85,63,77,50,33,63,71,34,68,84
3177,24,76,68,5,82,61,98,35,40,62,84,34,48,59
3178,44,38,48,30,50,68,76,33,37,53,79,48,64,99
3182,44,57,43,34,57,40,100,38,40,55,77,36,38,100
3201,60,97,73,67,95,77,80,30,34,39,85,34,70,74
3207,90,66,77,97,95,90,97,39,39,37,95,30,45,98
3208,63,75,84,31,86,64,81,43,39,40,95,47,31,54
3209,14,85,98,32,84,72,74,33,31,31,70,35,63,96
3210,5,57,64,34,25,35,99,49,31,33,99,31,64,90
3211,91,46,65,74,29,60,84,40,31,51,98,45,47,61
3212,13,37,57,39,14,8,98,36,36,40,96,31,31,69
3213,66,31,39,88,50,42,73,30,35,46,82,40,69,1
3214,51,44,52,66,45,39,75,46,50,45,79,44,59,99
3215,91,68,69,67,60,62,89,33,42,69,92,39,62,84
3220,65,62,68,31,80,66,82,45,35,68,76,30,38,98
3228,37,67,67,57,87,88,100,37,41,58,74,36,51,71
3231,61,76,84,29,97,70,87,44,40,64,76,43,55,100
3232,69,73,72,63,82,69,94,35,43,63,92,47,50,48
3233,17,39,51,29,36,18,100,33,33,36,92,43,55,89
3242,97,98,64,100,100,95,94,39,44,51,95,47,36,92
3243,62,71,65,65,90,90,71,35,40,31,85,50,52,84
3249,26,67,73,9,94,100,98,34,49,47,79,50,56,80
3250,37,47,70,63,40,59,78,44,40,57,77,45,44,68
3253,59,39,36,41,61,55,94,50,41,58,72,31,64,96
3262,30,45,48,17,10,18,82,49,31,56,93,34,68,98
3264,66,69,46,62,63,30,73,49,41,57,89,38,35,81
3269,16,84,86,17,68,79,71,46,49,59,71,43,66,90
3272,60,72,66,78,78,97,81,35,32,70,93,45,41,30
3277,8,63,36,4,40,35,82,35,48,61,91,48,41,83
3279,34,46,29,40,19,40,75,44,46,47,87,30,59,89
3284,36,71,91,45,75,92,87,42,50,64,71,49,63,38
3285,54,100,61,55,67,89,86,50,34,62,84,34,42,46
3286,40,69,86,56,78,76,97,41,49,68,99,47,30,1
3287,87,51,35,94,56,48,73,35,36,70,73,47,39,83
3288,34,35,70,48,38,67,89,40,33,52,92,40,49,48
3290,25,72,68,32,93,84,72,42,46,65,95,48,38,26
3292,85,60,69,89,66,90,75,32,42,54,90,43,33,74
3296,75,96,96,96,82,72,99,43,31,45,79,37,44,79
3297,25,76,61,17,77,76,77,32,35,63,71,34,34,97
3298,36,46,36,37,31,10,100,39,34,54,76,45,59,72
3299,47,59,50,39,31,35,77,48,46,59,77,46,64,89
3300,48,44,41,69,42,58,98,44,42,65,84,34,35,82
3301,78,86,92,98,80,98,81,33,30,44,77,45,38,84
3302,84,67,39,71,37,72,88,42,42,39,84,45,38,77
3303,63,66,56,70,52,66,99,32,43,33,90,49,32,62
3307,32,79,97,32,68,70,75,42,44,35,95,31,39,70
3308,31,93,80,35,84,71,81,37,46,35,91,39,66,90
3311,67,82,62,80,87,72,72,38,46,49,80,35,57,63
3313,32,85,67,38,92,89,92,37,38,40,77,32,49,85
3314,66,56,40,74,49,33,80,40,46,48,80,43,59,68
3315,57,86,91,30,71,82,90,32,50,53,81,43,40,95
3317,10,45,54,33,2,4,83,46,38,60,88,32,45,78
3318,60,79,93,62,92,92,81,35,31,44,72,39,35,65
3319,68,96,75,91,91,68,81,32,50,60,98,38,69,81
3320,56,83,73,43,85,99,71,48,30,43,99,42,54,82
3321,77,95,97,74,70,76,95,47,45,34,79,30,65,90
3323,36,100,84,24,73,74,75,46,30,51,89,39,64,86
3324,18,95,80,38,93,64,79,31,48,69,73,32,34,51
3325,56,40,67,70,44,43,87,38,47,54,97,48,61,97
3326,21,65,44,1,1,30,75,32,47,58,92,45,37,48
3328,34,93,93,51,83,64,88,45,47,46,76,44,30,92
3330,37,99,78,69,71,68,80,47,37,64,92,36,54,90
3334,84,72,88,91,96,92,98,33,38,66,100,48,55,5
3336,55,60,32,63,52,61,71,38,34,41,100,44,40,86
3337,25,58,58,30,13,36,86,45,36,65,82,47,50,71
3338,84,79,68,63,94,75,91,36,30,32,94,39,30,96
3340,39,61,69,35,68,58,96,32,48,46,99,38,67,92
3341,33,70,33,28,34,36,99,44,48,36,93,47,62,99
3342,39,99,89,68,89,71,99,46,33,69,80,44,49,37
3344,66,90,85,83,74,61,75,49,50,53,73,35,41,81
3345,28,50,48,18,22,34,97,33,46,45,88,38,30,100
3347,63,93,100,69,94,74,99,34,50,38,95,31,49,76
3348,43,65,69,53,74,80,86,50,41,61,98,38,40,91
3350,35,33,54,48,54,55,98,37,41,51,72,47,56,41
3351,96,64,65,71,100,90,82,35,44,33,97,40,66,88
3352,51,65,69,66,40,53,85,37,37,35,76,48,67,98
3353,12,70,55,24,37,31,70,43,47,48,98,37,40,87
3354,86,63,35,74,52,30,95,50,48,30,80,39,66,92
3356,58,45,49,48,50,34,75,34,45,36,97,42,69,78
3357,77,56,70,92,43,70,74,50,48,65,76,50,62,44
3358,97,83,60,85,88,70,83,37,30,34,90,34,42,7
3359,14,68,78,5,91,80,86,43,48,40,80,37,60,99
3360,43,100,86,58,69,77,75,40,47,56,85,32,41,93
3361,38,93,63,45,93,79,93,49,40,44,85,35,42,75
3362,51,55,41,49,61,34,84,35,45,59,90,50,53,89
3363,72,75,63,50,86,68,83,33,36,62,92,35,44,86
3364,90,51,65,83,50,64,98,50,41,62,72,30,46,93
3365,34,94,93,3,93,61,97,44,41,51,79,44,41,85
3366,32,51,57,63,66,56,77,46,41,45,83,48,65,70
3367,35,68,40,42,52,58,89,31,30,30,72,31,53,77
3368,70,59,63,59,44,61,82,38,44,44,92,42,51,13
3369,60,34,59,62,41,32,92,50,30,36,72,45,61,94
3371,53,63,89,64,89,64,85,31,43,64,76,45,35,72
3372,64,73,97,89,65,76,95,37,37,40,73,42,52,69
3374,97,66,74,69,83,94,90,45,33,61,72,43,58,98
3375,15,63,96,38,85,82,87,30,32,56,96,42,44,91
3377,70,55,67,49,36,69,100,38,49,42,95,39,58,75
3378,62,68,88,83,68,74,98,50,44,60,76,42,68,65
3380,73,83,89,92,71,79,78,47,36,49,87,36,43,77
3381,7,66,95,26,65,99,94,34,47,30,97,39,64,87
3382,31,65,46,33,27,21,96,40,38,37,83,48,41,77
3383,27,83,82,34,96,61,95,46,48,61,92,32,46,93
3384,5,34,45,7,32,33,86,48,49,60,85,39,39,84
3385,17,33,40,3,27,4,89,39,34,34,70,32,37,28
3386,68,87,91,77,91,74,76,48,34,38,74,36,55,91
3387,38,66,93,52,62,94,84,40,35,46,89,31,40,66
3388,17,39,56,5,39,36,72,35,35,35,95,44,66,100
3390,54,81,84,33,83,88,79,35,50,46,98,47,50,34
3391,71,85,74,97,81,72,85,42,37,45,86,33,33,91
3392,11,78,68,36,84,100,86,31,48,57,72,32,50,85
3393,12,64,30,29,35,19,86,37,33,47,90,34,64,43
3394,36,80,99,13,79,72,80,50,34,32,91,38,65,75
3396,24,85,84,24,92,82,99,48,38,64,95,40,70,34
3398,68,65,61,87,45,32,96,43,39,70,83,40,69,100
3400,25,53,67,8,3,24,100,39,37,35,90,35,57,91
3401,86,93,91,98,88,66,72,38,44,34,82,48,39,53
3402,25,31,50,30,10,40,71,50,34,40,86,32,43,97
3405,3,61,55,23,30,17,99,39,48,33,84,30,43,100
3407,37,67,44,67,52,33,84,45,43,46,82,34,43,84
3408,51,66,84,53,64,75,93,35,37,43,95,30,38,82
3410,67,35,69,40,36,36,93,47,42,34,77,48,50,59
3411,25,31,60,29,21,34,98,32,42,41,75,41,56,64
3412,38,66,86,48,77,81,85,39,49,41,89,46,63,74
3413,64,57,42,63,49,44,84,39,32,55,83,40,37,87
3414,89,55,72,99,34,64,99,42,47,53,70,44,55,89
3415,61,41,44,30,67,45,80,44,37,41,97,47,43,100
3416,41,43,68,43,38,55,79,30,37,37,90,35,67,89
3417,78,39,44,86,36,55,78,50,46,58,84,43,70,65
3418,54,65,71,61,60,90,87,47,31,32,84,43,31,38
3419,38,87,65,32,76,64,80,35,33,45,88,42,58,69
3420,65,69,55,68,42,56,83,40,32,59,73,50,46,83
3421,60,64,94,79,85,72,83,34,43,53,87,48,70,98
3422,78,88,93,94,99,67,96,49,41,34,78,50,42,53
3423,71,74,62,79,74,62,74,49,42,42,81,49,36,94
3424,8,85,100,29,65,98,75,36,34,52,85,30,43,100
3425,42,62,62,43,68,31,76,37,49,32,92,34,30,79
3427,24,42,37,33,37,21,99,50,34,57,71,43,70,59
3428,58,42,42,36,45,61,78,42,43,53,82,30,45,57
3429,13,37,44,37,7,15,99,43,48,31,84,42,67,84
3430,65,96,100,61,88,94,87,50,33,32,78,48,70,73
3431,40,31,46,47,64,56,96,42,36,38,97,33,70,87
3432,13,82,100,38,71,72,73,35,47,60,86,49,62,94
3433,45,60,39,65,66,51,88,50,36,48,90,49,32,44
3434,73,66,56,74,69,54,76,31,41,70,87,36,38,89
3435,26,67,93,33,81,64,89,37,44,53,96,48,51,86
3436,73,36,52,95,62,58,74,31,48,35,83,47,58,56
3439,64,67,84,51,65,63,99,38,49,51,95,34,69,54
3440,38,55,34,61,41,39,75,36,31,49,71,34,61,77
3442,13,43,45,7,5,35,99,33,47,67,85,50,67,79
3445,77,96,81,94,73,91,75,46,33,57,95,30,44,15
3447,20,61,50,34,14,24,98,40,32,69,73,36,36,80
3448,36,37,37,12,11,1,80,40,38,46,76,49,54,51
3452,22,70,68,35,73,62,75,39,44,68,97,30,35,78
3453,47,61,50,32,46,39,71,36,33,63,95,43,36,83
3454,7,65,68,21,84,90,70,46,40,69,83,43,49,70
3455,33,62,74,2,100,65,72,37,38,65,77,30,44,81
3456,11,56,60,20,25,1,70,30,50,52,88,49,61,63
3457,74,46,55,64,48,37,93,49,40,65,99,41,39,77
3460,34,55,30,34,65,54,77,42,41,39,90,33,62,83
3461,45,93,83,62,91,88,86,30,46,33,97,44,41,71
3462,47,97,70,54,98,74,80,48,34,36,100,44,58,64
3465,65,82,86,53,93,99,78,30,44,53,89,42,37,22
3466,79,89,68,78,84,65,92,46,40,66,73,36,52,96
3467,57,83,72,32,75,71,77,45,31,56,75,30,54,82
3468,64,30,40,92,49,43,77,40,36,65,86,45,67,98
3471,16,78,95,6,90,85,84,45,39,38,92,43,44,84
3472,30,96,98,26,69,72,81,31,30,39,87,49,34,81
3474,57,68,82,31,64,61,93,33,45,62,98,34,64,82
3476,30,97,61,70,79,67,80,48,31,40,85,37,68,81
3477,65,67,52,54,47,54,79,49,32,70,83,40,40,56
3478,91,70,79,61,78,69,86,34,31,36,90,45,65,85
3484,14,66,69,30,39,10,99,37,46,46,98,36,36,92
3485,39,92,88,63,80,100,79,34,42,31,70,32,60,100
3486,79,44,40,87,36,33,73,47,41,54,92,38,43,74
3487,61,93,82,63,81,77,80,48,34,30,93,40,44,87
3488,60,41,62,75,34,60,94,34,41,55,90,40,62,85
3490,80,69,91,77,91,81,95,45,33,56,78,33,70,97
3492,23,82,66,3,86,90,91,34,46,35,97,48,47,78
3496,64,49,52,76,64,37,77,32,35,39,85,33,53,78
3497,13,52,56,39,7,25,98,44,50,32,93,47,52,32
3498,58,93,88,57,63,87,90,50,30,56,97,32,31,87
3499,46,56,60,66,33,70,73,38,42,41,73,38,53,34
3500,17,32,43,9,18,38,100,46,34,55,93,50,49,84
3501,95,92,90,80,98,71,76,37,50,45,90,49,63,53
3503,25,46,64,4,5,29,79,45,36,59,95,48,57,82
3504,97,74,88,77,89,96,71,37,44,43,95,41,62,36
3508,65,67,69,52,72,84,93,41,45,60,72,34,30,80
3509,91,91,77,89,64,87,73,31,37,55,98,32,34,90
3510,67,48,45,36,45,40,90,36,36,51,82,32,30,45
3512,95,83,96,85,82,81,97,32,31,67,96,49,44,66
3513,43,31,38,35,61,70,76,32,44,37,92,48,50,100
3514,76,58,62,75,45,60,81,38,37,46,89,38,45,29
3515,94,32,37,72,48,70,75,32,41,57,74,36,40,89
3516,68,68,52,63,50,50,73,35,35,39,86,50,35,81
3520,31,89,61,61,68,94,71,40,31,40,96,34,60,94
3521,35,38,63,63,50,49,91,34,30,58,71,46,55,92
3523,59,33,56,32,57,41,96,44,48,35,99,48,64,86
3525,61,33,61,90,51,42,77,50,38,30,70,46,70,88
3528,88,38,47,93,66,35,99,48,43,59,76,30,34,62
3529,55,33,72,64,48,55,74,45,45,55,92,41,46,50
3530,39,99,100,12,60,98,84,31,30,33,74,46,69,85
3531,13,75,78,13,84,88,96,44,49,36,81,41,62,86
3532,96,98,78,68,80,81,90,43,44,61,75,43,43,79
3533,100,51,69,72,51,64,86,44,49,58,87,44,44,97
3535,24,93,63,18,60,68,99,50,43,42,71,40,70,33
3537,5,36,36,9,32,13,85,43,33,60,97,49,49,77
3538,93,68,31,82,44,33,81,50,49,37,88,43,43,86
3539,56,60,47,32,44,60,98,43,40,40,72,34,67,97
3540,31,99,85,38,97,62,96,42,45,52,86,34,65,84
3542,81,62,51,81,66,53,82,46,44,38,97,38,50,47
3543,93,85,64,94,80,72,77,48,31,68,81,44,63,88
3544,38,70,49,61,31,38,94,36,31,34,94,35,54,80
3546,36,96,93,53,66,77,93,32,50,56,71,46,48,99
3547,9,68,36,26,13,20,87,33,46,46,78,47,66,74
3548,34,64,87,53,81,96,89,42,35,50,98,31,37,13
3549,81,94,88,84,63,69,85,38,50,63,89,39,35,78
3550,60,31,44,74,57,51,84,49,31,48,71,44,62,78
3552,25,38,62,23,25,15,86,42,32,41,74,46,53,73
3553,3,57,51,10,34,4,99,41,33,66,99,41,69,79
3554,54,85,75,62,85,91,97,33,35,55,90,34,55,62
3555,35,69,90,35,98,97,90,31,45,40,100,43,52,73
3556,92,89,78,76,74,76,98,39,31,32,76,34,51,99
3557,92,97,90,61,63,74,86,34,45,67,95,49,63,92
3558,43,83,64,50,92,97,97,46,36,35,99,38,30,77
3559,90,54,38,85,35,40,96,45,50,42,93,49,61,75
3560,88,32,45,85,53,58,74,47,48,30,92,42,38,92
3561,66,72,67,97,100,99,75,42,49,46,72,31,69,88
3562,29,40,51,13,21,19,87,49,32,34,98,46,38,76
3563,47,91,86,61,67,78,72,33,31,35,96,46,70,81
3564,33,82,66,65,64,73,75,31,49,65,97,43,55,77
3565,62,42,58,75,69,33,72,44,32,66,77,38,66,90
3566,68,94,71,80,95,71,74,46,33,39,80,38,68,94
3567,56,89,80,58,87,63,95,48,49,58,93,45,57,70
3569,28,45,56,55,35,41,94,42,46,58,95,49,48,72
3570,70,30,46,38,58,68,82,43,40,70,75,32,63,86
3572,58,56,64,40,69,67,95,36,50,42,98,30,48,80
3574,46,77,100,64,67,77,73,42,44,46,91,47,51,81
3575,64,58,49,61,32,35,77,41,40,46,78,33,30,91
3576,46,66,72,58,77,79,92,35,49,36,76,30,50,93
3577,23,64,39,4,40,10,100,45,44,41,99,33,69,60
3578,100,40,69,66,33,63,84,36,31,54,95,39,49,49
3579,52,55,61,54,66,40,98,49,44,65,91,49,64,93
3580,56,31,34,42,32,52,92,31,46,36,84,44,45,53
3582,39,58,54,28,13,29,77,38,39,43,83,50,55,93
3583,36,47,40,30,38,16,75,42,42,58,96,34,43,70
3585,67,84,95,45,85,62,96,37,47,55,88,39,66,83
3586,35,85,82,66,98,62,89,47,50,69,83,31,50,95
3587,9,53,64,26,20,20,94,49,43,55,72,38,53,80
3590,9,60,91,36,62,95,79,31,32,55,87,46,61,73
3591,34,87,90,8,82,64,88,48,43,52,99,38,31,18
3592,43,54,45,37,68,40,88,40,34,36,97,38,60,65
3593,68,67,61,88,50,45,77,34,48,50,70,44,31,100
3595,65,53,64,76,53,54,80,33,33,32,89,40,65,72
3596,10,65,63,7,84,60,95,47,48,56,97,30,32,100
3597,93,50,46,93,41,37,99,35,47,36,93,33,42,53
3598,87,49,41,94,47,33,71,38,34,46,87,44,42,72
3599,36,45,47,34,42,67,75,34,47,37,71,33,39,91
3600,43,41,58,57,34,32,91,35,39,70,70,33,61,85
3602,66,72,64,55,62,70,77,35,42,69,91,41,69,74
3603,31,58,64,62,35,31,80,33,31,35,78,35,56,78
3604,62,59,53,94,43,50,94,34,31,54,83,31,47,94
3605,58,37,38,62,60,49,84,35,50,35,84,35,50,66
3607,25,87,93,18,61,74,72,48,44,45,99,46,44,94
3608,93,88,98,64,72,77,76,31,34,70,93,32,67,19
3609,19,44,32,21,26,33,86,33,34,46,76,30,30,76
3611,89,61,75,79,67,100,100,45,38,38,87,38,32,79
3612,11,64,40,1,40,8,80,43,37,54,82,43,40,82
3613,32,64,68,27,10,8,88,41,48,70,85,36,32,76
3614,93,92,72,98,62,89,85,35,43,65,74,34,31,92
3615,34,58,34,37,26,10,73,47,41,68,97,45,67,64
3617,15,69,71,12,65,87,94,41,32,54,99,44,70,86
3618,95,90,55,90,55,35,75,45,46,54,73,30,66,100
3619,90,80,90,65,45,50,100,30,34,44,71,47,50,100
3620,75,95,95,55,35,25,77,46,45,64,92,50,35,44
3621,37,80,79,30,98,95,78,49,35,59,80,45,65,74
3622,38,56,61,39,65,55,73,40,30,61,97,48,41,92
3623,100,55,68,69,54,50,86,40,38,49,79,33,54,67
3624,62,68,77,68,65,64,74,55,36,62,75,40,31,58
3625,50,82,78,55,56,35,77,38,48,64,98,39,66,62
3626,34,61,60,25,66,96,77,38,45,31,91,41,33,80
5330,47,35,70,57,45,69,96,43,50,55,72,39,63,85
5331,44,32,45,54,37,42,79,38,34,64,76,47,54,80
5332,25,60,65,36,99,89,95,46,31,70,90,45,61,79
5333,48,64,65,45,53,67,94,43,37,38,91,49,30,95
5334,29,73,92,30,85,64,97,34,41,55,88,34,59,83
5335,90,79,82,100,86,70,85,33,40,44,100,45,58,78
5336,60,70,41,60,65,46,81,38,35,36,88,33,58,98
5337,62,41,53,68,36,61,83,43,38,52,94,36,53,84
5338,40,63,70,1,17,30,71,47,35,37,93,31,65,79
5339,70,82,80,54,80,89,76,35,31,68,84,41,54,96
5340,78,82,96,84,93,100,72,38,42,62,95,49,33,70
5341,53,61,35,48,56,60,89,31,44,30,80,44,40,98
5342,62,94,88,66,72,73,98,46,44,35,84,35,60,87
5343,99,68,37,65,49,47,71,41,49,67,71,31,51,78
5344,74,100,77,81,78,77,86,44,31,51,91,33,32,70
5345,74,62,68,64,67,74,83,40,30,30,92,35,53,100
5346,39,88,67,10,87,85,95,38,42,47,84,36,35,100
5347,58,84,87,70,88,68,87,42,32,61,72,48,37,70
5348,40,33,45,12,17,38,79,33,49,36,81,48,70,80
5349,75,98,68,96,62,65,80,32,30,65,98,35,66,74
5350,66,72,73,63,84,62,88,44,45,66,84,49,60,94
5351,61,65,65,68,87,88,76,35,42,50,100,39,70,78
5352,1,95,78,18,92,95,70,34,35,35,97,48,43,91
5353,100,77,84,87,100,67,75,37,32,51,90,48,49,70
5354,53,69,80,53,80,71,95,49,46,49,86,43,40,79
5355,45,36,69,60,40,68,83,49,50,61,93,48,34,82
5356,41,32,45,68,52,41,94,42,47,44,72,38,33,82
5357,48,69,63,44,95,65,72,38,32,52,94,42,41,88
5358,60,56,30,70,39,51,75,41,33,60,94,47,69,83
5359,70,62,61,65,100,70,83,44,46,48,90,31,59,98
5360,44,69,80,60,96,67,99,30,44,38,78,40,53,77
5361,85,70,38,69,49,37,98,41,42,54,96,37,63,86
5362,49,57,69,43,60,33,96,48,38,47,72,49,60,81
5363,100,33,54,74,34,45,71,39,38,40,88,31,66,82
5364,11,61,68,32,4,5,73,30,38,64,92,48,43,95
5365,42,63,50,36,59,69,75,31,40,50,86,40,68,97
5366,99,59,44,84,32,32,94,33,39,57,94,43,56,90
5367,8,52,30,1,6,12,85,40,41,59,95,40,57,77
5368,60,73,87,89,75,75,71,39,39,54,84,37,37,100
5369,57,53,32,60,30,47,89,49,48,66,90,36,33,96
5370,44,53,67,33,36,45,72,35,39,32,100,47,55,83
5371,62,77,85,63,96,76,89,32,50,41,84,46,34,91
5372,93,94,83,67,83,81,96,43,44,60,81,43,61,88
5373,86,86,99,60,70,88,84,36,47,55,83,40,43,84
5374,16,66,85,3,64,65,93,37,39,54,91,39,70,81
5375,70,57,58,70,48,46,98,40,40,30,81,50,63,85
5376,86,54,31,61,61,49,99,32,33,35,92,47,66,71
5377,39,33,32,19,15,12,81,35,39,31,88,50,31,77
5378,12,63,62,4,84,75,78,36,30,59,83,38,60,72
5379,6,37,61,40,32,7,99,31,36,45,92,35,67,75
5380,69,45,69,40,39,52,86,34,35,47,85,32,30,96
5381,15,43,67,2,13,35,88,47,43,41,91,36,33,80
5382,53,76,89,66,91,96,87,46,46,42,76,39,50,92
5383,36,55,58,68,37,56,89,30,31,70,85,35,62,76
5384,49,70,48,42,51,46,72,46,43,63,81,36,32,100
5385,39,73,95,50,90,95,90,46,42,69,76,36,50,89
5386,19,42,46,7,19,5,82,48,38,68,82,32,50,86
5387,70,34,62,41,62,58,87,36,49,58,75,37,35,96
5388,62,62,91,74,89,62,92,37,49,60,87,48,37,86
5389,21,92,78,30,92,77,97,32,44,53,80,50,57,81
5390,31,80,73,17,89,82,84,41,32,70,93,48,62,85
5391,53,67,78,60,82,96,77,45,49,31,93,49,34,100
5392,66,90,90,57,92,73,76,35,39,32,73,47,55,85
5393,70,77,98,57,71,83,83,32,48,63,78,46,39,92
5394,51,64,69,61,64,33,93,31,42,45,88,38,57,81
5395,61,74,65,62,94,91,72,40,34,46,75,34,42,80
5396,32,73,68,36,67,94,71,32,45,44,78,45,54,87
5397,5,86,97,21,75,81,85,47,48,31,97,46,63,81
5398,59,96,69,44,61,96,92,41,43,51,80,41,38,86
5399,26,69,41,17,29,31,94,35,40,33,99,32,54,82
5400,32,83,91,46,75,91,80,37,30,55,100,37,37,76
5401,44,89,84,66,85,74,81,47,46,34,97,30,62,79
5402,21,88,81,9,70,82,88,43,31,49,89,34,31,100
5403,27,51,66,31,33,11,80,41,37,39,92,47,46,100
5404,10,39,66,25,2,10,85,34,38,66,100,50,39,75
5405,39,74,92,34,60,75,71,37,36,41,79,40,48,97
5406,63,91,93,53,89,96,86,40,43,39,84,45,37,94
5407,41,83,85,44,81,83,72,39,32,60,80,43,43,87
5408,41,89,70,55,90,71,98,30,45,58,100,37,46,84
5409,99,90,80,74,92,75,87,32,37,43,82,46,60,100
5410,67,99,71,80,80,100,91,46,37,38,87,34,65,70
5411,37,35,50,33,16,27,79,39,39,55,75,50,35,95
5412,37,74,83,39,94,71,78,38,41,31,70,34,62,96
5413,99,75,87,65,86,76,73,40,32,62,82,44,58,84
5414,55,59,38,64,57,65,89,44,35,50,91,41,45,94
5415,56,36,42,67,45,67,100,37,33,37,82,32,53,96
5416,87,67,83,81,65,72,93,47,33,63,100,30,66,86
5417,60,85,78,98,76,72,94,33,36,44,89,45,47,70
5418,63,89,83,68,95,98,90,40,43,38,77,46,43,93
5419,48,76,61,42,71,75,89,30,42,47,93,31,39,77
5420,63,71,75,63,60,84,78,45,34,61,75,46,33,88
5421,44,38,53,48,45,66,87,43,44,70,70,33,43,96
5422,28,65,79,15,82,97,85,44,37,60,90,33,30,99
5423,62,60,67,60,65,45,87,35,33,55,88,35,42,98
5424,2,66,92,37,92,70,74,44,35,52,72,47,36,73
5425,38,42,47,33,21,31,81,46,31,44,72,43,32,87
5426,55,91,82,68,93,90,89,37,44,51,78,46,41,100
5427,53,31,64,63,40,58,85,30,30,60,84,41,54,72
5428,23,64,41,20,21,7,99,42,30,47,86,46,40,100
5429,55,93,60,38,74,60,75,41,40,43,79,38,56,85
5430,76,68,42,67,31,54,81,32,49,70,97,42,36,91
5431,39,42,31,56,64,47,99,33,48,30,96,42,30,100
5432,31,66,45,68,37,32,76,46,39,45,83,42,38,79
5433,26,80,90,27,90,100,75,45,30,55,94,48,51,84
5434,34,90,95,33,87,100,89,44,39,59,70,40,60,94
5435,13,30,68,33,33,24,89,44,37,50,74,35,49,93
5436,83,63,65,69,67,61,77,49,33,55,80,49,47,82
5437,30,77,91,33,85,60,81,35,33,46,89,47,41,78
5438,28,42,59,38,19,26,70,36,38,48,78,30,38,77
5439,20,49,52,6,32,38,99,42,41,52,94,33,60,70
5440,36,51,70,40,68,48,97,50,46,53,79,30,70,75
5441,37,95,77,69,93,67,88,43,44,66,100,35,59,85
5442,80,68,63,61,57,32,77,39,38,64,71,44,53,91
5443,79,38,61,80,36,30,89,43,30,51,81,34,36,84
5444,28,77,89,16,63,92,96,40,38,63,79,40,67,83
5445,36,81,66,53,76,92,95,41,40,60,78,32,33,77
