CoachID,TeamID,FirstName,LastName,Age,Experience,Job,Salary,Years,Background,Reputation,Intelligence,Discipline,Motivating,Focus,Def. Scheme,LB Use,DL Use,Cover Pref,KeyDefPos,Off. Scheme,PassPref,PassTargetPref,RunPref,TERole,RBRole,WRPref,FBRole,QBPref,CoachingOff,CoachingDef,Prep,AssessAbility,AssessPotential,Scouting,Recruiting,Youngsters,Development,PhysicalTraining,AttentionToDetail,TrainDLine,TrainLBs,TrainDBs,TrainSTS,TrainOL,TrainOffSkill,TrainQB,Loyalty,Leadership,Charisma,Reputation,Flexibility,HomeStateID,Style,Attitude,Trait,FourthDownPref,FaceSet,Face,Clothes,Hairstyle
203211,11,Jeffrey,Muse,40,3,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Volatile,Motivator,NotSet,,,,
262379,11,Jason,Moore,40,5,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Stern,Networker,NotSet,a,16.png,26.png,
214465,11,Henry,Heaton,40,3,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Enthusiastic,NotSet,NotSet,a,62.png,19.png,
61956,11,Juan,Robinson,37,3,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Relaxed,Tactician,NotSet,a,12.png,37.png,
296794,11,Clyde,Miller,38,3,DBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,Persuader,NotSet,b,0277.png,29.png,black_3044.png
400360,13,Brock,Lesnar,52,7,HeadCoach,10,17,Player,80,4,2,7,Balanced,D34,Mixed,RunSupport,Zone,LB,SpreadHybrid,Medium,Balanced,Outside,Mixed,Mixed,Mixed,Blocking,Pocket,10,10,10,0,0,2,,6,9,4,4,4,2,1,2,4,4,8,10,6,5,0,10,,Conservative,Silent,Motivator,NotSet,a,83.png,10.png,
156310,13,Jerry,Burns,64,7,OffensiveCoordinator,4,4,None,85,6,6,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,5,5,5,5,5,5,,5,5,5,7,5,5,5,5,5,6,5,5,5,5,0,5,,Conservative,Volatile,Persuader,NotSet,a,107.png,45.png,
481974,13,Bud,Grant,64,7,DefensiveCoordinator,4,4,None,85,5,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,5,7,5,6,5,5,,5,6,5,5,5,6,5,5,5,5,6,5,5,5,0,5,,Conservative,Silent,Motivator,NotSet,b,0278.png,24.png,bald_3006.png
384316,13,Roberto,Gonzalez,36,3,HeadTrainer,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Relaxed,Networker,NotSet,b,0299.png,48.png,black_3048.png
105736,13,Matthew,Ortiz,41,3,HeadScout,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Stern,NotSet,NotSet,b,0299.png,34.png,darkbrown_3001.png
306036,13,Darius,Evans,36,3,QBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Relaxed,NotSet,NotSet,a,81.png,7.png,
129311,13,Richard,Snyder,37,3,SkillPositionCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Professional,NotSet,NotSet,b,0287.png,27.png,lightbrown_3103.png
434124,13,John,Camacho,36,3,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Volatile,NotSet,NotSet,,,,
172402,13,Otis,Self,38,3,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Professional,Motivator,NotSet,a,1.png,45.png,
232441,13,Thaddeus,Lavoie,41,3,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Volatile,Tactician,NotSet,b,0292.png,20.png,black_3008.png
155411,13,Micah,Huskey,40,5,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Enthusiastic,NotSet,NotSet,a,65.png,2.png,
86574,13,Stephen,Osburn,41,3,DBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Relaxed,NotSet,NotSet,a,35.png,26.png,
61172,12,Nick,Miller,45,7,HeadCoach,10,17,Player,79,10,5,5,Balanced,D43Hybrid,Mixed,Mixed,Zone,LB,SpreadHybrid,Balanced,Balanced,Balanced,Mixed,Mixed,Mixed,Blocking,Pocket,10,10,10,0,0,0,,5,7,5,5,5,2,1,3,5,5,5,10,7,3,0,10,,Aggressive,Professional,Developer,NotSet,a,70.png,30.png,
234798,12,Bob,Baker,64,7,OffensiveCoordinator,4,4,None,91,5,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,7,5,5,6,5,7,,5,5,6,5,5,6,5,5,5,5,5,5,5,5,0,5,,Aggressive,Relaxed,NotSet,NotSet,c,0268.png,55.png,bald_3008.png
239949,12,Darryl,Rogers,57,7,DefensiveCoordinator,4,4,None,91,5,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,5,5,5,6,5,7,,5,5,6,5,5,5,5,5,5,5,5,5,5,5,0,5,,Aggressive,Relaxed,Developer,NotSet,a,26.png,39.png,
428926,12,Adrian,Sigler,46,3,HeadTrainer,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Stern,Recruiter,NotSet,a,34.png,45.png,
203670,12,Jed,Williams,41,5,HeadScout,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Stern,Networker,NotSet,a,108.png,47.png,
136285,12,Alton,Garnett,45,3,QBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Enthusiastic,Developer,NotSet,,,,
413142,12,Gil,Mojica,36,3,SkillPositionCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Volatile,Developer,NotSet,,,,
54248,12,Johnny,Hutchison,36,3,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Relaxed,Tutor,NotSet,,,,
33487,12,Robert,Jackson,36,3,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Enthusiastic,Motivator,NotSet,a,87.png,52.png,
304289,12,Ernie,Toth,41,3,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Professional,Tutor,NotSet,c,0271.png,42.png,bald_3009.png
53000,12,Carl,Horowitz,37,3,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,NotSet,NotSet,b,0294.png,7.png,bald_3025.png
25164,12,Charles,Cox,36,3,DBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Enthusiastic,Developer,NotSet,a,92.png,26.png,
269540,15,Grace,Savage,52,7,HeadCoach,10,17,ProCoach,79,9,5,6,Balanced,D34,Mixed,PassRush,Mixed,DL,ProStyleHybrid,Balanced,Balanced,Balanced,Catching,Running,Hands,Mixed,Pocket,10,10,10,0,1,0,,7,8,5,6,5,2,3,4,5,5,5,10,7,3,0,10,,Aggressive,Professional,Tactician,NotSet,a,89.png,21.png,
67835,15,Bill,Walsh,60,7,OffensiveCoordinator,4,4,None,86,5,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,7,5,5,6,5,5,,5,5,6,6,6,5,5,5,6,5,5,5,5,5,0,5,,Aggressive,Silent,Networker,NotSet,a,95.png,5.png,
285007,15,Ray,Rhodes,41,7,DefensiveCoordinator,4,4,None,86,5,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,5,6,5,5,6,6,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,,Balanced,Enthusiastic,Motivator,NotSet,a,25.png,29.png,
127300,15,Eddie,Turner,42,4,HeadTrainer,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,Networker,NotSet,b,0295.png,3.png,darkbrown_3062.png
272824,15,Sidney,Redmond,41,3,HeadScout,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,Persuader,NotSet,a,22.png,16.png,
405657,15,Brandon,Adams,36,3,QBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Stern,Tutor,NotSet,,,,
222647,15,Brian,Hemphill,42,3,SkillPositionCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Relaxed,Recruiter,NotSet,,,,
383628,15,Alexander,Decker,41,6,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Professional,Tutor,NotSet,,,,
303602,15,Mike,Washington,50,14,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Volatile,Persuader,NotSet,c,0270.png,45.png,bald_3042.png
437338,15,Bryan,Hernandez,41,3,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Professional,Developer,NotSet,c,0269.png,4.png,black_3057.png
322886,15,Robert,Hawk,37,3,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Professional,Networker,NotSet,,,,
377186,15,Lewis,Tisdale,37,3,DBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Enthusiastic,Recruiter,NotSet,,,,
218827,19,Chick,Hicks,49,5,HeadCoach,10,4,CollegeCoach,77,7,5,6,Run,D43,Mixed,PassRush,Man,DL,PowerHybrid,Balanced,Outside,Power,Mixed,Running,Hands,Blocking,Pocket,10,10,10,1,1,2,,6,8,7,4,6,5,3,1,6,5,5,10,7,5,0,10,,Balanced,Stern,Motivator,NotSet,c,0261.png,27.png,black_3064.png
433636,19,Ruben,Lindsay,56,17,OffensiveCoordinator,4,4,None,82,5,5,6,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,6,5,6,6,6,5,,5,5,5,5,5,5,5,6,5,5,5,5,5,5,0,5,,Balanced,Professional,Tutor,NotSet,a,28.png,46.png,
126604,19,Matthew,Lapointe,52,15,DefensiveCoordinator,4,4,None,82,5,5,6,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,5,6,5,5,5,7,,5,6,5,6,5,6,5,5,6,6,5,5,5,5,0,5,,Conservative,Relaxed,Motivator,NotSet,a,79.png,53.png,
351548,19,Adrian,Lund,37,3,HeadTrainer,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Silent,Developer,NotSet,,,,
332100,19,Juan,Jones,36,3,HeadScout,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Stern,Tactician,NotSet,,,,
340495,19,Ronald,Turner,42,3,QBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Relaxed,Persuader,NotSet,,,,
158514,19,Carlos,Doss,37,3,SkillPositionCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Relaxed,Networker,NotSet,,,,
289680,19,Robert,Victor,42,3,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Professional,NotSet,NotSet,,,,
11355,19,Michael,Macleod,38,3,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Relaxed,Motivator,NotSet,,,,
254088,19,Porter,Scoggins,37,3,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,NotSet,NotSet,,,,
362095,19,Jeffrey,Hill,40,3,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,Persuader,NotSet,,,,
411475,19,Jack,Thompson,36,3,DBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Stern,NotSet,NotSet,,,,
468831,6,Clayton,Bigsby,73,7,HeadCoach,10,17,Player,77,8,6,6,Run,D34Hybrid,RunSupport,PassRush,Man,LB,WestCoast,Long,Outside,Outside,Blocking,Running,Big,Catching,Pocket,10,10,10,2,0,0,,3,7,7,9,3,4,3,2,6,7,9,10,7,3,0,10,,Aggressive,Stern,Tactician,NotSet,a,34.png,27.png,
374709,6,Cal,Murphy,59,7,OffensiveCoordinator,4,4,None,85,6,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,7,5,5,5,5,7,,5,5,5,5,5,5,6,5,5,5,6,5,5,5,0,5,,Conservative,Enthusiastic,Developer,NotSet,a,64.png,6.png,
346494,6,Marty,Schottenheimer,48,7,DefensiveCoordinator,4,4,None,85,5,7,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,5,6,5,5,6,5,,5,5,5,6,5,5,5,6,5,5,5,5,5,5,0,5,,Balanced,Relaxed,Persuader,NotSet,a,5.png,6.png,
461787,6,Chris,Hamlin,40,4,HeadTrainer,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Silent,Motivator,NotSet,a,38.png,30.png,
483814,6,Dewayne,Mitchell,48,5,HeadScout,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Relaxed,Tutor,NotSet,b,0282.png,19.png,lightbrown_3044.png
68330,6,Solomon,Lucero,39,3,QBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Stern,Developer,NotSet,,,,
470150,6,Felix,Hammons,39,3,SkillPositionCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Enthusiastic,Networker,NotSet,b,0288.png,15.png,blonde_3012.png
428297,6,Stephen,Schilling,38,3,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Stern,Networker,NotSet,,,,
96970,6,Harry,Augustine,46,3,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Relaxed,Developer,NotSet,,,,
195505,6,James,Hemphill,42,7,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Silent,NotSet,NotSet,a,34.png,46.png,
230675,6,David,Robinson,39,3,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Professional,Recruiter,NotSet,a,53.png,40.png,
177139,6,Cory,Dominguez,37,3,DBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Enthusiastic,Persuader,NotSet,b,0292.png,16.png,lightbrown_3089.png
273724,10,Tony,Dungy,51,7,HeadCoach,10,17,None,84,7,5,7,Balanced,D43Hybrid,Mixed,Mixed,Man,DL,ProStyleHybrid,Medium,Outside,Power,Mixed,Running,Mixed,Blocking,Pocket,10,10,10,1,0,1,,5,10,5,5,5,5,5,4,5,6,6,10,7,4,0,10,,Balanced,Professional,Tactician,NotSet,a,54.png,10.png,
488885,10,Forrest,Gregg,58,7,OffensiveCoordinator,4,4,None,96,6,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,7,6,5,5,5,6,,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0,5,,Aggressive,Relaxed,NotSet,NotSet,a,86.png,23.png,
215070,10,Dick,Modzelewski,60,7,DefensiveCoordinator,4,4,None,96,6,5,6,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,6,5,6,5,5,6,,5,6,5,5,6,5,6,5,5,6,5,5,5,5,0,5,,Conservative,Stern,Persuader,NotSet,c,0274.png,18.png,black_3082.png
99609,10,Jonathan,Young,47,11,HeadTrainer,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Silent,Tactician,NotSet,c,0271.png,28.png,bald_3038.png
433211,10,Robert,Moore,42,3,HeadScout,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Enthusiastic,NotSet,NotSet,c,0268.png,5.png,black_3023.png
