PlayerName,TargetPlayerName,CohesionLevel
"William Fuller","Joshua Williams",4
"William Fuller","Darrelle Revis",3
"William Fuller","John Bostic",2
"William Fuller","Joe Salave'a",6
"William Fuller","Jack Gibbens",3
"William Fuller","Leon Lett",6
"William Fuller","Scott Case",19
"William Fuller","James Houston IV",5
"William Fuller","E.J. Junior",3
"William Fuller","Clint Ingram",5
"William Fuller","Jeff Bryant",3
"William Fuller","Tim Newton",1
"William Fuller","Colin Cole",4
"William Fuller","Marcus Robertson",5
"William Fuller","Garth Jax",6
"William Fuller","Maurice Douglass",4
"William Fuller","Tyoka Jackson",4
"Eric Brown","Clint Ingram",6
"Eric Brown","E.J. Junior",1
"Eric Brown","Colin Cole",3
"Eric Brown","Ron Ferrari",3
"Eric Brown","Joe Salave'a",1
"Eric Brown","David Little",5
"Eric Brown","Scott Case",4
"David Akers","David Jones",2
"David Akers","Mark Nichols",3
"David Akers","John Kuhn",1
"David Akers","Terrell Owens",3
"David Akers","Arthur Cox",1
"David Akers","Ed McCaffrey",2
"David Akers","Luis Sharpe",6
"David Akers","Laurence Maroney",1
"David Akers","Charles Cross",6
"David Akers","Keith Griffin",3
"David Akers","Rick Mallory",1
"David Akers","Mike Flanagan",4
"David Akers","Brad Johnson",3
"David Akers","Mike Young",1
"David Akers","Adrian Peterson",2
"David Akers","Guy McIntyre",1
"Maurice Douglass","Zyon McCollum",4
"Maurice Douglass","Colin Cole",8
"Maurice Douglass","Marcus Robertson",8
"Maurice Douglass","Clint Ingram",2
"Maurice Douglass","David Little",1
"Maurice Douglass","Aaron Rouse",3
"Maurice Douglass","Leon Lett",3
"Maurice Douglass","Darrelle Revis",2
"Lynn Dickey II","Kirk Lowdermilk",2
"Lynn Dickey II","Rich Camarillo",4
"Lynn Dickey II","Kellen Winslow",1
"Lynn Dickey II","Charles Cross",4
"Scott Case","Darrelle Revis",16
"Scott Case","Tim Newton",7
"Scott Case","Aaron Rouse",5
"Scott Case","Maurice Douglass",7
"Scott Case","Joe Salave'a",16
"Scott Case","E.J. Junior",28
"Scott Case","Clint Ingram",10
"Scott Case","James Houston IV",8
"Scott Case","Marcus Robertson",7
"Scott Case","Leon Lett",8
"Scott Case","William Fuller",24
"Scott Case","Jeff Bryant",10
"Scott Case","Joshua Williams",17
"Scott Case","Ray Lewis",5
"Scott Case","Jack Gibbens",2
"Scott Case","Zyon McCollum",2
"Scott Case","Colin Cole",3
"Scott Case","Garth Jax",7
"Scott Case","Eric Brown",3
"Scott Case","Ron Ferrari",5
"Scott Case","John Bostic",2
"Scott Case","Jason Gildon",11
"Scott Case","Tyoka Jackson",5
"Scott Case","Sam Adams",4
"Matt Leinart","Adrian Peterson",5
"Matt Leinart","D'Brickashaw Ferguson",3
"Matt Leinart","Louis Lipps",3
"Matt Leinart","Kellen Winslow",3
"Matt Leinart","Tyler Linderbaum",3
"Matt Leinart","Laurence Maroney",4
"Matt Leinart","Terrell Owens",2
"Matt Leinart","Ken Whisenhunt",2
"Matt Leinart","Bobby Engram",3
"Laurence Maroney","Ed McCaffrey",1
"Laurence Maroney","Rick Mallory",4
"Laurence Maroney","Corey Bradford",3
"Laurence Maroney","Adrian Peterson",7
"Laurence Maroney","Ryan Wright",6
"Laurence Maroney","Luis Sharpe",4
"Laurence Maroney","John Kuhn",2
"Laurence Maroney","Mike Young",4
"Laurence Maroney","Mark Clayton",1
"Laurence Maroney","David Jones",3
"Laurence Maroney","Guy McIntyre",5
"Laurence Maroney","Tyler Linderbaum",5
"Laurence Maroney","D'Brickashaw Ferguson",3
"Laurence Maroney","Joe Montana",8
"Colin Cole","James Houston IV",5
"Colin Cole","E.J. Junior",1
"Colin Cole","Eric Brown",4
"Colin Cole","Darrelle Revis",7
"Colin Cole","Scott Case",1
"Colin Cole","Ray Lewis",13
"Colin Cole","Marcus Robertson",7
"Colin Cole","Clint Ingram",3
"Colin Cole","John Bostic",2
"Colin Cole","David Little",2
"Colin Cole","Jeff Bryant",1
"Chris Fuamatu-Ma'afala","Luis Sharpe",2
"Chris Fuamatu-Ma'afala","Tyler Linderbaum",5
"Chris Fuamatu-Ma'afala","Guy McIntyre",1
"Chris Fuamatu-Ma'afala","Rick Mallory",4
"Corey Bradford","Mark Nichols",3
"Corey Bradford","Lynn Dickey II",1
"Corey Bradford","Arthur Cox",2
"Corey Bradford","Kellen Winslow",4
"Corey Bradford","Mike Young",3
"Corey Bradford","Mike Flynn",2
"Corey Bradford","Ken Whisenhunt",2
"Corey Bradford","Louis Lipps",2
"Corey Bradford","Adrian Peterson",2
"Corey Bradford","Terrell Owens",2
"Corey Bradford","Ryan Wright",3
"Chris Ruhman","Lynn Dickey II",1
"Chris Ruhman","Ed McCaffrey",1
"Chris Ruhman","Mark Nichols",2
"Chris Ruhman","David Jones",2
"Chris Ruhman","Kirk Lowdermilk",1
"Chris Ruhman","Louis Lipps",5
"Mike Flynn","Louis Lipps",10
"Mike Flynn","D'Brickashaw Ferguson",2
"Mike Flynn","Mike Flanagan",2
"Mike Flynn","Arthur Cox",1
"Mike Flynn","Terrell Owens",6
"Mike Flynn","Luis Sharpe",1
"Mike Flynn","Kellen Winslow",4
"Mike Flynn","Rick Mallory",3
"Mike Flynn","Corey Bradford",2
"Mike Flynn","Bobby Engram",5
"Mike Flynn","Mark Clayton",3
"Mike Flanagan","D'Brickashaw Ferguson",4
"Mike Flanagan","Adrian Peterson",2
"Joe Salave'a","Clint Ingram",4
"Joe Salave'a","Zyon McCollum",4
"Joe Salave'a","Darrelle Revis",9
"Joe Salave'a","Eric Brown",3
"Joe Salave'a","Maurice Douglass",3
"Joe Salave'a","Garth Jax",10
"Joe Salave'a","James Houston IV",5
"Joe Salave'a","Tim Newton",5
"Joe Salave'a","Marcus Robertson",1
"Joe Salave'a","Ron Ferrari",3
"Joe Salave'a","Jeff Bryant",1
"Garth Jax","Joshua Williams",3
"Garth Jax","Jeff Bryant",1
"Garth Jax","Colin Cole",6
"Garth Jax","Ron Ferrari",3
"Garth Jax","Eric Brown",1
"Sam Adams","David Little",2
"Brad Johnson","Bobby Engram",4
"Brad Johnson","Terrell Owens",4
"Brad Johnson","Charles Cross",1
"Jason Gildon","Sam Adams",5
"Jason Gildon","Eric Brown",4
"Jason Gildon","John Bostic",1
"Jason Gildon","Aaron Rouse",3
"Jason Gildon","Scott Case",3
"Jason Gildon","Clint Ingram",3
"Jason Gildon","Joe Salave'a",2
"Jason Gildon","Darrelle Revis",3
"Jason Gildon","Joshua Williams",1
"Jason Gildon","Tim Newton",1
"Jason Gildon","Jeff Bryant",2
"Jason Gildon","Marcus Robertson",1
"Jason Gildon","Leon Lett",3
"Tyoka Jackson","Jeff Bryant",5
"Tyoka Jackson","Darrelle Revis",7
"Tyoka Jackson","Leon Lett",4
"Tyoka Jackson","Joshua Williams",7
"Tyoka Jackson","Tim Newton",1
"Tyoka Jackson","Marcus Robertson",1
"Kellen Winslow","Terrell Owens",10
"Kellen Winslow","Chris Ruhman",2
"Kellen Winslow","Tyler Linderbaum",8
"Kellen Winslow","Arthur Cox",11
"Kellen Winslow","Joe Montana",10
"Kellen Winslow","Ed McCaffrey",5
"Kellen Winslow","Louis Lipps",6
"Kellen Winslow","Adrian Peterson",10
"Kellen Winslow","Mark Nichols",5
"Kellen Winslow","Guy McIntyre",10
"Kellen Winslow","Laurence Maroney",4
"Kellen Winslow","Kirk Lowdermilk",8
"Kellen Winslow","Luis Sharpe",9
"Kellen Winslow","D'Brickashaw Ferguson",4
"Kellen Winslow","John Kuhn",6
"Kellen Winslow","David Akers",2
"Kellen Winslow","Mike Flynn",1
"Kellen Winslow","Rick Mallory",1
"Kellen Winslow","Charles Cross",9
"Kellen Winslow","Mark Clayton",4
"Ryan Wright","Chris Fuamatu-Ma'afala",5
"Ryan Wright","Louis Lipps",4
"Ryan Wright","Laurence Maroney",6
"Ryan Wright","Kirk Lowdermilk",5
"Ryan Wright","Luis Sharpe",2
"Ryan Wright","Ed McCaffrey",3
"Ryan Wright","Terrell Owens",2
"Ryan Wright","John Kuhn",4
"Ryan Wright","Mark Nichols",3
"Ryan Wright","Arthur Cox",3
"Ryan Wright","David Akers",6
"Ryan Wright","Kellen Winslow",2
"Ryan Wright","Joe Montana",3
"Ryan Wright","Tyler Linderbaum",1
"Ryan Wright","Mike Young",2
"Ryan Wright","Mark Clayton",2
"Ryan Wright","Mike Flynn",2
"Ryan Wright","Adrian Peterson",1
"Aaron Rouse","Clint Ingram",3
"Aaron Rouse","Ron Ferrari",2
"Aaron Rouse","William Fuller",3
"Aaron Rouse","Jeff Bryant",3
"Aaron Rouse","Marcus Robertson",2
"Aaron Rouse","James Houston IV",3
"Aaron Rouse","Tim Newton",2
"Aaron Rouse","Eric Brown",2
"Aaron Rouse","Joshua Williams",2
"Aaron Rouse","Joe Salave'a",2
"Aaron Rouse","Sam Adams",3
"Aaron Rouse","Ray Lewis",3
"Aaron Rouse","Darrelle Revis",3
"David Little","Mike Mickens",5
"David Little","Boye Mafe",3
"David Little","Roland James",6
"David Little","Devonte Wyatt",2
"David Little","Tony Casillas",3
"David Little","Reggie White",2
"David Little","Joe Phillips",1
"David Little","Colin Cole",3
"David Little","Scott Case",4
"David Little","Tim Newton",5
"David Little","William Fuller",4
"David Little","Darrelle Revis",9
"David Little","Jeff Bryant",1
"David Little","Garth Jax",3
"David Little","Marcus Robertson",7
"David Little","Sam Adams",1
"David Little","James Houston IV",2
"David Little","Ray Lewis",3
"Bobby Engram","Uche Nwaneri",5
"Bobby Engram","Greg Jennings",1
"Bobby Engram","Hokie Gajan",9
"Bobby Engram","Herman Heard",1
"Bobby Engram","Quentin Neujahr",1
"Bobby Engram","Bernie Kosar",5
"Bobby Engram","Lomas Brown",3
"Bobby Engram","Adrian Peterson",5
"Bobby Engram","David Jones",3
"Bobby Engram","Louis Lipps",4
"Bobby Engram","Rick Mallory",1
"Bobby Engram","Luis Sharpe",3
"Bobby Engram","Mark Clayton",2
"Bobby Engram","Guy McIntyre",1
"Bobby Engram","Joe Montana",1
"Bobby Engram","Terrell Owens",1
"Bobby Engram","John Kuhn",2
"Bobby Engram","Kellen Winslow",4
"Bobby Engram","David Akers",3
"Ron Ferrari","William Fuller",2
"Ron Ferrari","Eric Brown",4
"Ron Ferrari","Darrelle Revis",5
"Ron Ferrari","Colin Cole",2
"Ron Ferrari","Jeff Bryant",2
"Ron Ferrari","John Bostic",5
"Mike Young","Matt Leinart",2
"John Bostic","Tim Newton",2
"John Bostic","Zyon McCollum",1
"John Bostic","Maurice Douglass",1
"John Bostic","Ray Lewis",7
"John Bostic","William Fuller",3
"John Bostic","Aaron Rouse",6
"John Bostic","Leon Lett",3
"John Bostic","Jason Gildon",2
"John Bostic","Colin Cole",2
"Mark Clayton","Kevin Mack",12
"Mark Clayton","Greg Olsen",4
"Mark Clayton","George Pickens",2
"Mark Clayton","Muhsin Muhammad",6
"Mark Clayton","Mike Arthur",3
"Mark Clayton","Jay Cutler",7
"Mark Clayton","Mike Wahle",6
"Mark Clayton","Herman Moore",6
"Mark Clayton","Ed Ingram",13
"Mark Clayton","Lomas Brown",10
"Mark Clayton","Reggie Bush",9
"Mark Clayton","Mark Bavaro",6
"Mark Clayton","Eric Winston",1
"Mark Clayton","Jeff Hartings",4
"Mark Clayton","Ken Whisenhunt",4
"Mark Clayton","Rick Mallory",4
"Mark Clayton","Kirk Lowdermilk",3
"Mark Clayton","Mike Young",3
"Mark Clayton","Adrian Peterson",1
"Mark Clayton","Joe Jacoby",1
"Mark Clayton","Terrell Owens",3
"Mark Clayton","Kellen Winslow",1
"Mark Clayton","Guy McIntyre",2
"Mark Clayton","Corey Bradford",2
"Joe Jacoby","James Williams",3
"Joe Jacoby","Tony Scheffler",1
"Joe Jacoby","Anthony Carter",4
"Joe Jacoby","Ted Ginn Jr.",9
"Joe Jacoby","Tyler Allgeier",6
"Joe Jacoby","Larry Lee",1
"Joe Jacoby","Mike Rozier",2
"Joe Jacoby","Dylan Parham",3
"Joe Jacoby","Luke Goedeke",3
"Joe Jacoby","Brandon Marshall",9
"Joe Jacoby","Joe Morris",6
"Joe Jacoby","Mike Munchak",13
"Joe Jacoby","Brock Purdy",5
"Joe Jacoby","Scott Blanton",2
"Joe Jacoby","Jerry Rice",7
"Joe Jacoby","Joe Perry",2
"Joe Jacoby","Steve McKinney",8
"Joe Jacoby","Shawn Jefferson",2
"Joe Jacoby","Willie Anderson",9
"Joe Jacoby","Chris Chester",1
"Joe Jacoby","Steve Jordan",2
"Joe Jacoby","Tim Irwin",3
"Joe Jacoby","Charles Cross",1
"Joe Jacoby","Ken Whisenhunt",8
"Joe Jacoby","Rick Mallory",2
"Joe Jacoby","Adrian Peterson",2
"Joe Jacoby","Mike Flynn",1
"Joe Jacoby","Kellen Winslow",2
"James Houston IV","Scott Case",3
"James Houston IV","Ron Ferrari",1
"James Houston IV","Garth Jax",3
"James Houston IV","Clint Ingram",7
"James Houston IV","E.J. Junior",5
"James Houston IV","Leon Lett",7
"James Houston IV","Colin Cole",4
"James Houston IV","Jeff Bryant",1
"James Houston IV","John Bostic",2
"James Houston IV","Jack Gibbens",4
"James Houston IV","Joshua Williams",4
"James Houston IV","David Little",6
"James Houston IV","Marcus Robertson",4
"James Houston IV","Sam Adams",3
"Wayne Milner","Bruce McNorton",2
"Wayne Milner","Hollis Thomas",3
"Wayne Milner","Curly Lambeau",7
"Wayne Milner","Esera Tuaolo",2
"Wayne Milner","Emlen Tunnell",3
"Wayne Milner","Bronko Nagurski",3
"Wayne Milner","Andre Tippett",1
"Wayne Milner","Quay Walker",2
"Wayne Milner","Kingsley Enagbare",5
"Wayne Milner","Ernie Sims",8
"Wayne Milner","Kamerion Wimbley",2
"Wayne Milner","Todd Shell",5
"Wayne Milner","Ervin Randle",2
"Wayne Milner","Sam Seale",5
"Wayne Milner","Richard Dent",5
"Wayne Milner","Takeo Spikes",5
"Wayne Milner","Michael Carter",1
"Wayne Milner","Eric Weddle",2
"Wayne Milner","Stanley Richard",4
"Quay Walker","Keith Browner",1
"Quay Walker","Esera Tuaolo",4
"Quay Walker","Vince Newsome",1
"Quay Walker","Bruce McNorton",3
"Quay Walker","Bronko Nagurski",2
"Quay Walker","Andre Tippett",4
"Quay Walker","Takeo Spikes",1
"Quay Walker","Sam Seale",5
"Quay Walker","Richard Dent",7
"Quay Walker","Hollis Thomas",3
"Quay Walker","Todd Shell",4
"Quay Walker","Ervin Randle",3
"Quay Walker","Tiger Greene",3
"Quay Walker","Kamerion Wimbley",3
"Quay Walker","Joshua Fatu",5
"Quay Walker","Wayne Milner",4
"Quay Walker","Lance Schulters",2
"Quay Walker","Joe Fishback",7
"Quay Walker","Dane Belton",4
"Quay Walker","Clarence Parker",3
"Quay Walker","Curly Lambeau",1
"Quay Walker","Eric Weddle",7
"Quay Walker","Deacon Jones",1
"Quay Walker","Antonio Langham",4
"Aaron Graham","Charlie Johnson",1
"Aaron Graham","Mark May",2
"Aaron Graham","Ricky Sanders",2
"Aaron Graham","Stepfret Williams",4
"Aaron Graham","Amani Toomer",5
"Aaron Graham","Romeo Doubs",4
"Aaron Graham","Jermaine Lewis",1
"Aaron Graham","Roger Craig",1
"Aaron Graham","Jim Brown",1
"Aaron Graham","Russ Grimm",2
"Curly Lambeau","Tiger Greene",3
"Curly Lambeau","Channing Tindall",7
"Curly Lambeau","Keith Browner",5
"Curly Lambeau","Delarrin Turner-Yell",4
"Curly Lambeau","Vince Newsome",3
"Curly Lambeau","Lance Schulters",10
"Curly Lambeau","Quay Walker",7
"Curly Lambeau","Bronko Nagurski",2
"Curly Lambeau","Wayne Milner",7
"Curly Lambeau","Lewis Billups",1
"Curly Lambeau","Andre Tippett",1
"Curly Lambeau","Bruce McNorton",3
"Curly Lambeau","Kamerion Wimbley",10
"Curly Lambeau","Todd Shell",1
"Curly Lambeau","Sam Seale",2
"Curly Lambeau","Richard Dent",8
"Curly Lambeau","Michael Carter",12
"Curly Lambeau","Kingsley Enagbare",3
"Curly Lambeau","Lee Williams",2
"Curly Lambeau","Joe Fishback",5
"Curly Lambeau","Takeo Spikes",8
"Curly Lambeau","Deacon Jones",1
"Curly Lambeau","Tony Brackens",3
"Curly Lambeau","Joshua Fatu",11
"Curly Lambeau","Cameron Thomas",3
"Curly Lambeau","Dixon Edwards",2
"Curly Lambeau","Dane Belton",7
"Richard Dent","Delarrin Turner-Yell",1
"Richard Dent","Andre Tippett",4
"Richard Dent","Hollis Thomas",5
"Richard Dent","Wayne Milner",5
"Richard Dent","Vince Newsome",1
"Richard Dent","Takeo Spikes",10
"Richard Dent","Curly Lambeau",12
"Richard Dent","Sam Seale",1
"Richard Dent","Joe Fishback",6
"Richard Dent","Ervin Randle",4
"Richard Dent","Lance Schulters",6
"Richard Dent","Kamerion Wimbley",5
"Richard Dent","Ernie Sims",7
"Richard Dent","Eddie Anderson",1
"Richard Dent","Lee Williams",5
"Richard Dent","Tony Brackens",7
"Richard Dent","Cameron Thomas",2
"Kamerion Wimbley","Keith Browner",4
"Kamerion Wimbley","Esera Tuaolo",2
"Kamerion Wimbley","Channing Tindall",7
"Kamerion Wimbley","Simon Fletcher",2
"Kamerion Wimbley","Takeo Spikes",4
"Kamerion Wimbley","Bronko Nagurski",1
"Kamerion Wimbley","Sam Seale",6
"Kamerion Wimbley","Curly Lambeau",5
"Kamerion Wimbley","Lee Williams",4
"Kamerion Wimbley","Bob Nelson",5
"Kamerion Wimbley","Joshua Fatu",5
"Kamerion Wimbley","Richard Dent",3
"Kamerion Wimbley","Joe Fishback",4
"Kamerion Wimbley","Lance Schulters",7
"Kamerion Wimbley","Clarence Parker",5
"Kamerion Wimbley","Deacon Jones",4
"Kamerion Wimbley","Cameron Thomas",4
"Gary Zimmerman","Reggie Langhorne",4
"Gary Zimmerman","Greg Jennings",5
"Gary Zimmerman","Lomas Brown",6
"Gary Zimmerman","Ralf Mojsiejenko",7
"Gary Zimmerman","Herman Heard",2
"Gary Zimmerman","Quentin Neujahr",6
"Gary Zimmerman","Bobby Engram",8
"Gary Zimmerman","Bernie Kosar",13
"Gary Zimmerman","Romeo Doubs",5
"Gary Zimmerman","Jim Brown",5
"Gary Zimmerman","Amani Toomer",8
"Gary Zimmerman","Pete Mandley",7
"Gary Zimmerman","Zach Miller",4
"Gary Zimmerman","Jermaine Lewis",7
"Gary Zimmerman","Dylan Parham",9
"Gary Zimmerman","Norbert Davidds-Garrido",2
"Gary Zimmerman","Jay Schroeder",4
"Gary Zimmerman","Ed West",3
"Gary Zimmerman","Stepfret Williams",5
"Gary Zimmerman","Roy Green",1
"Gary Zimmerman","Rich Tylski",2
"Gary Zimmerman","Kyle Turley",5
"Gary Zimmerman","Danny White II",4
"Gary Zimmerman","Roger Craig",1
"Gary Zimmerman","Mason Crosby",3
"Gary Zimmerman","Nevin McCaskill",1
"Gary Zimmerman","Aaron Graham",1
"Takeo Spikes","Keith Browner",1
"Takeo Spikes","Lewis Billups",3
"Takeo Spikes","Hollis Thomas",5
"Takeo Spikes","Andre Tippett",2
"Takeo Spikes","Richard Dent",6
"Takeo Spikes","Kamerion Wimbley",12
"Takeo Spikes","Marty Carter",2
"Takeo Spikes","Michael Carter",9
"Takeo Spikes","Sam Seale",6
"Takeo Spikes","Ernie Sims",1
"Takeo Spikes","Joe Fishback",1
"Takeo Spikes","Kingsley Enagbare",5
"Takeo Spikes","Joshua Fatu",6
"Takeo Spikes","Curly Lambeau",6
"Takeo Spikes","Lee Williams",3
"Takeo Spikes","Tiger Greene",1
"Takeo Spikes","Channing Tindall",3
"Takeo Spikes","Bob Nelson",2
"Takeo Spikes","Tim Krumrie",2
"Takeo Spikes","Eric Weddle",2
"Takeo Spikes","Quay Walker",4
"Takeo Spikes","Deacon Jones",2
"Takeo Spikes","Clarence Parker",2
"Lance Schulters","Simon Fletcher",9
"Lance Schulters","Esera Tuaolo",3
"Lance Schulters","Bruce McNorton",5
"Lance Schulters","Hugh Green",6
"Lance Schulters","Bronko Nagurski",3
"Lance Schulters","Richard Dent",5
"Lance Schulters","Takeo Spikes",9
"Lance Schulters","Emlen Tunnell",1
"Lance Schulters","Wayne Milner",6
"Lance Schulters","Curly Lambeau",13
"Lance Schulters","Sam Seale",2
"Lance Schulters","Kamerion Wimbley",3
"Lance Schulters","Andre Tippett",2
"Lance Schulters","Quay Walker",4
"Lance Schulters","Tiger Greene",3
"Lance Schulters","Ernie Sims",1
"Lance Schulters","Lee Williams",2
"Lance Schulters","Joe Fishback",12
"Lance Schulters","Joshua Fatu",17
"Lance Schulters","Bob Nelson",4
"Lance Schulters","Eddie Anderson",3
"Lance Schulters","Kingsley Enagbare",1
"Lance Schulters","Channing Tindall",2
"Lance Schulters","Cameron Thomas",4
"Lance Schulters","Gaines Adams",1
"Lance Schulters","Eric Weddle",4
"Lance Schulters","Deacon Jones",2
"Lance Schulters","Dane Belton",2
"Ricky Sanders","Herman Heard",3
"Ricky Sanders","Al Bundy",4
"Ricky Sanders","Bernie Kosar",3
"Ricky Sanders","Gary Zimmerman",4
"Ricky Sanders","Jermaine Lewis",5
"Ricky Sanders","Roy Green",3
"Al Bundy","Stephen Alexander",5
"Al Bundy","Nevin McCaskill",4
"Al Bundy","Quentin Neujahr",1
"Al Bundy","Greg Jennings",3
"Al Bundy","Chris Chester",5
"Al Bundy","Reggie Langhorne",2
"Al Bundy","Joe Perry",1
"Al Bundy","Bernie Kosar",8
"Al Bundy","Tyler Allgeier",3
"Al Bundy","Todd Christensen",1
"Al Bundy","Roger Craig",1
"Quentin Neujahr","Reggie Langhorne",7
"Quentin Neujahr","Hokie Gajan",1
"Quentin Neujahr","Mark May",2
"Quentin Neujahr","Lomas Brown",4
"Quentin Neujahr","Bobby Engram",7
"Quentin Neujahr","Jason White",4
"Quentin Neujahr","Gary Zimmerman",7
"Quentin Neujahr","Ralf Mojsiejenko",4
"Quentin Neujahr","Todd Christensen",3
"Quentin Neujahr","Roger Craig",2
"Quentin Neujahr","Ricky Williams",2
"Quentin Neujahr","Russ Grimm",14
"Quentin Neujahr","Bernie Kosar",6
"Quentin Neujahr","Aaron Graham",5
"Quentin Neujahr","Romeo Doubs",4
"Quentin Neujahr","Kyle Turley",7
"Quentin Neujahr","Zach Miller",7
"Quentin Neujahr","Pete Mandley",12
"Quentin Neujahr","Jermaine Lewis",1
"Quentin Neujahr","Norbert Davidds-Garrido",5
"Quentin Neujahr","Greg Dulcich",1
"Quentin Neujahr","Dylan Parham",5
"Quentin Neujahr","Stepfret Williams",1
"Quentin Neujahr","Rich Tylski",2
"Quentin Neujahr","Al Bundy",4
"Bernie Kosar","Tony Scheffler",2
"Bernie Kosar","Shawn Jefferson",2
"Bernie Kosar","Brock Purdy",5
"Bernie Kosar","Ephraim Salaam",2
"Bernie Kosar","James Williams",2
"Bernie Kosar","Willie Anderson",4
"Bernie Kosar","Tyler Allgeier",5
"Bernie Kosar","Dylan Parham",10
"Bernie Kosar","Mike Munchak",3
"Bernie Kosar","Gary Zimmerman",4
"Bernie Kosar","Quentin Neujahr",1
"Bernie Kosar","Pete Mandley",3
"Bernie Kosar","Kyle Turley",3
"Bernie Kosar","Zach Miller",8
"Bernie Kosar","Russ Grimm",5
"Bernie Kosar","Roger Craig",7
"Bernie Kosar","Ralf Mojsiejenko",2
"Bernie Kosar","Norbert Davidds-Garrido",4
"Bernie Kosar","Ed West",3
"Bernie Kosar","Greg Dulcich",6
"Bernie Kosar","Romeo Doubs",2
"Bernie Kosar","Clarence Kay",3
"Bernie Kosar","Jermaine Lewis",1
"Dylan Parham","Jerry Rice",7
"Dylan Parham","Larry Lee",3
"Dylan Parham","Mike Munchak",4
"Dylan Parham","Ted Ginn Jr.",3
"Dylan Parham","Brandon Marshall",3
"Dylan Parham","Anthony Carter",4
"Dylan Parham","Tony Scheffler",3
"Dylan Parham","Bernie Kosar",18
"Dylan Parham","Steve McKinney",2
"Dylan Parham","Shawn Jefferson",5
"Dylan Parham","Greg Jennings",2
"Dylan Parham","Ralf Mojsiejenko",2
"Dylan Parham","Jim Brown",5
"Dylan Parham","Kyle Turley",4
"Dylan Parham","Amani Toomer",14
"Dylan Parham","Pete Mandley",15
"Dylan Parham","Norbert Davidds-Garrido",6
"Dylan Parham","Roger Craig",4
"Dylan Parham","Greg Dulcich",3
"Dylan Parham","Russ Grimm",2
"Dylan Parham","Jermaine Lewis",7
"Dylan Parham","Clarence Kay",5
"Dylan Parham","Gary Zimmerman",5
"Dylan Parham","Bradford Banta",2
"Kingsley Enagbare","Marty Carter",2
"Kingsley Enagbare","Curly Lambeau",14
"Kingsley Enagbare","Takeo Spikes",4
"Kingsley Enagbare","Sam Seale",2
"Kingsley Enagbare","Bob Nelson",10
"Kingsley Enagbare","Lee Williams",2
"Kingsley Enagbare","Ernie Sims",1
"Kingsley Enagbare","Lance Schulters",2
"Kingsley Enagbare","Joe Fishback",7
"Kingsley Enagbare","Joshua Fatu",8
"Kingsley Enagbare","Todd Shell",1
"Kingsley Enagbare","Gaines Adams",4
"Kingsley Enagbare","Eric Weddle",3
"Kingsley Enagbare","Deacon Jones",6
"Kingsley Enagbare","Michael Carter",7
"Kingsley Enagbare","Antonio Langham",7
"Roger Craig","Nick Cole",11
"Roger Craig","Tra Thomas",6
"Roger Craig","Chris Kemoeatu",3
"Roger Craig","Gary Zimmerman",8
"Roger Craig","Bernie Kosar",7
"Roger Craig","Bobby Engram",1
"Roger Craig","Dylan Parham",4
"Roger Craig","Amani Toomer",3
"Roger Craig","Pete Mandley",7
"Roger Craig","Romeo Doubs",4
"Roger Craig","Quentin Neujahr",5
"Roger Craig","Greg Dulcich",5
"Roger Craig","Jim Brown",6
"Roger Craig","Ed West",4
"Roger Craig","Ralf Mojsiejenko",4
"Roger Craig","Kyle Turley",7
"Roger Craig","Jermaine Lewis",6
"Roger Craig","Nevin McCaskill",7
"Roger Craig","Aaron Graham",1
"Roger Craig","Norbert Davidds-Garrido",3
"Roger Craig","Clarence Kay",3
"Romeo Doubs","Greg Dulcich",7
"Romeo Doubs","Hines Ward",6
"Romeo Doubs","Ryan Grant",1
"Romeo Doubs","Tom Toth",3
"Romeo Doubs","Eric Moten",4
"Romeo Doubs","Evan Neal",3
"Romeo Doubs","Curt Warner",3
"Romeo Doubs","Quentin Neujahr",7
"Romeo Doubs","Pete Mandley",7
"Romeo Doubs","Jim Brown",7
"Romeo Doubs","Kyle Turley",11
"Romeo Doubs","Norbert Davidds-Garrido",6
"Romeo Doubs","Ricky Williams",1
"Romeo Doubs","Gary Zimmerman",3
"Romeo Doubs","Amani Toomer",5
"Romeo Doubs","Aaron Graham",2
"Romeo Doubs","Neal Anderson",2
"Romeo Doubs","Dylan Parham",8
"Romeo Doubs","Rich Tylski",5
"Romeo Doubs","Russ Grimm",2
"Romeo Doubs","Bernie Kosar",3
"Romeo Doubs","Jermaine Lewis",2
"Romeo Doubs","Roger Craig",7
"Romeo Doubs","Nevin McCaskill",1
"Romeo Doubs","Bradford Banta",2
"Romeo Doubs","Craig Hentrich",1
"Michael Carter","Bob Nelson",5
"Michael Carter","Shaun Gayle",2
"Michael Carter","Evan Cooper",5
"Michael Carter","Robert Moore",1
"Michael Carter","Chris Doleman",4
"Michael Carter","Wes Hopkins",2
"Michael Carter","La'Roi Glover",2
"Michael Carter","Jack Sanborn",1
"Michael Carter","Bruce Smith",1
"Michael Carter","Roger McCreary",3
"Michael Carter","Kamerion Wimbley",9
"Michael Carter","Quay Walker",6
"Michael Carter","Todd Shell",5
"Michael Carter","Joshua Fatu",5
"Michael Carter","Tiger Greene",3
"Michael Carter","Lance Schulters",4
"Michael Carter","Takeo Spikes",4
"Michael Carter","Marty Carter",3
"Michael Carter","Cameron Thomas",7
"Michael Carter","Richard Dent",1
