PlayerID,Leadership,Work Ethic,Competitiveness,Team Player,Sportsmanship,Social Disposition,Money,Security,Loyalty,Winning,Playing Time,Close To Home,Market Size,Morale
3114,22,69,48,26,36,23,93,43,47,68,74,39,36,48
3115,21,75,89,32,79,69,82,38,45,32,80,46,70,37
3122,94,75,97,66,77,63,78,31,41,56,92,45,69,70
3128,75,82,93,100,69,95,80,49,35,31,74,37,48,53
3148,20,59,69,23,32,16,74,37,35,69,95,36,38,34
3149,91,64,69,81,49,54,84,41,38,59,85,48,46,91
3155,1,67,64,25,76,85,74,46,30,47,96,35,42,75
3174,52,86,78,67,85,63,77,50,33,63,71,34,68,84
3177,24,78,68,5,82,63,98,35,40,62,84,34,48,59
3178,44,38,48,30,50,68,76,33,37,53,79,48,64,99
3182,44,57,43,34,57,40,100,38,40,55,77,36,38,100
3208,63,75,84,31,86,64,81,43,39,40,95,47,31,54
3209,14,85,99,32,84,72,74,33,31,31,70,35,63,96
3210,5,57,64,34,25,35,99,49,31,33,99,31,64,90
3211,91,46,65,74,27,62,84,40,31,51,98,45,47,61
3212,13,37,57,39,14,8,98,36,36,40,96,31,31,69
3213,66,31,39,88,50,42,73,30,35,46,82,40,69,1
3214,51,44,52,66,45,39,75,46,50,45,79,44,59,99
3215,91,68,69,67,60,62,89,33,42,69,92,39,62,84
3220,65,62,68,31,80,66,82,45,35,68,76,30,38,98
3228,37,67,67,57,87,88,100,37,41,58,74,36,51,71
3231,61,76,84,29,97,70,87,44,40,64,76,43,55,100
3232,69,75,72,67,82,69,94,35,43,63,92,47,50,48
3243,62,71,65,65,90,90,71,35,40,31,85,50,52,84
3249,26,67,73,9,94,100,98,34,49,47,79,50,56,80
3250,37,47,70,63,40,59,78,44,40,57,77,45,44,68
3253,59,39,36,41,61,55,94,50,41,58,72,31,64,96
3262,30,45,48,17,10,18,82,49,31,56,93,34,68,98
3264,66,69,46,62,63,30,73,49,41,57,89,38,35,81
3269,16,84,86,17,68,79,71,46,49,59,71,43,66,90
3272,60,72,66,78,78,97,81,35,32,70,93,45,41,30
3279,34,46,29,40,19,40,75,44,46,47,87,30,59,89
3284,36,71,91,45,75,92,87,42,50,64,71,49,63,83
3285,54,100,61,55,67,89,86,50,34,62,84,34,42,1
3286,40,69,86,56,80,77,97,41,49,68,99,47,30,27
3287,87,51,35,94,56,48,73,35,36,70,73,47,39,93
3288,34,35,70,48,38,67,89,40,33,52,92,40,49,22
3290,25,72,68,32,93,84,72,42,46,65,95,48,38,6
3292,85,60,69,90,68,90,75,32,42,54,90,43,33,47
3296,75,96,96,96,82,72,99,43,31,45,79,37,44,40
3297,25,76,61,17,77,76,77,32,35,63,71,34,34,100
3299,47,59,50,39,31,35,77,48,46,59,77,46,64,57
3301,78,86,92,98,80,98,81,33,30,44,77,45,38,100
3302,84,67,39,71,37,72,88,42,42,39,84,45,38,77
3303,62,65,56,68,51,63,99,32,43,33,90,49,32,50
3307,32,79,97,32,68,70,75,42,44,35,95,31,39,93
3311,65,79,62,79,86,69,72,38,46,49,80,35,57,78
3313,34,85,67,38,92,89,92,37,38,40,77,32,49,59
3314,66,56,40,74,49,33,80,40,46,48,80,43,59,65
3318,60,79,93,62,92,92,81,35,31,44,72,39,35,36
3319,68,96,75,91,91,68,81,32,50,60,98,38,69,84
3320,56,83,73,43,85,97,71,48,30,43,99,42,54,62
3323,36,100,84,24,73,74,75,46,30,51,89,39,64,86
3324,19,95,80,38,93,64,79,31,48,69,73,32,34,1
3325,56,40,67,70,44,43,87,38,47,54,97,48,61,94
3326,21,65,44,1,1,30,75,32,47,58,92,45,37,38
3330,37,99,78,69,71,68,80,47,37,64,92,36,54,90
3334,84,72,88,91,96,92,98,33,38,66,100,48,55,6
3337,25,59,58,34,13,36,86,45,36,65,82,47,50,68
3338,84,79,68,63,94,75,91,36,30,32,94,39,30,43
3340,39,61,69,35,68,58,96,32,48,46,99,38,67,47
3342,39,99,89,68,89,71,99,46,33,69,80,44,49,1
3345,29,50,48,18,22,34,97,33,46,45,88,38,30,82
3347,63,93,100,69,94,74,99,34,50,38,95,31,49,76
3350,35,33,54,48,54,55,98,37,41,51,72,47,56,26
3351,96,64,65,71,100,90,82,35,44,33,97,40,66,88
3354,86,63,35,74,52,30,95,50,48,30,80,39,66,92
3357,77,56,70,92,43,70,74,50,48,65,76,50,62,33
3358,97,83,60,85,88,70,83,37,30,34,90,34,42,1
3359,14,68,78,5,90,80,86,43,48,40,80,37,60,90
3360,45,100,86,58,69,77,75,40,47,56,85,32,41,67
3361,38,93,63,45,93,79,93,49,40,44,85,35,42,75
3362,51,55,41,49,61,34,84,35,45,59,90,50,53,89
3363,72,75,63,51,86,68,83,33,36,62,92,35,44,38
3365,34,94,93,3,93,61,97,44,41,51,79,44,41,85
3368,70,59,63,59,44,61,82,38,44,44,92,42,51,1
3369,60,34,59,62,41,32,92,50,30,36,72,45,61,94
3371,53,63,89,64,89,64,85,31,43,64,76,45,35,72
3372,64,73,97,89,65,76,95,37,37,40,73,42,52,1
3374,97,66,76,71,83,95,90,45,33,61,72,43,58,3
3375,15,63,96,38,85,82,87,30,32,56,96,42,44,91
3377,70,55,67,49,36,69,100,38,49,42,95,39,58,75
3378,62,68,88,83,68,74,98,50,44,60,76,42,68,65
3381,7,66,95,26,65,99,94,34,47,30,97,39,64,87
3383,27,83,82,34,96,61,95,46,48,61,92,32,46,56
3386,68,87,91,77,91,74,76,48,34,38,74,36,55,84
3387,38,66,95,55,62,92,84,40,35,46,89,31,40,19
3388,17,39,58,5,40,36,72,35,35,35,95,44,66,72
3390,54,81,84,33,83,88,79,35,50,46,98,47,50,11
3391,71,85,74,97,81,72,85,42,37,45,86,33,33,91
3393,12,64,30,29,35,19,86,37,33,47,90,34,64,31
3396,24,85,84,27,94,84,99,48,38,64,95,40,70,29
3398,65,62,61,85,44,31,96,43,39,70,83,40,69,79
3401,86,93,91,98,88,66,72,38,44,34,82,48,39,53
3405,3,61,55,21,30,17,99,39,48,33,84,30,43,98
3407,37,67,44,67,52,33,84,45,43,46,82,34,43,84
3410,67,35,69,40,36,36,93,47,42,34,77,48,50,40
3411,25,31,60,33,21,34,98,32,42,41,75,41,56,1
3412,38,66,86,48,77,81,85,39,49,41,89,46,63,74
3413,64,57,42,63,49,44,84,39,32,55,83,40,37,87
3414,89,55,72,99,34,64,99,42,47,53,70,44,55,89
3417,78,39,44,86,36,55,78,50,46,58,84,43,70,67
3418,54,65,71,61,60,90,87,47,31,32,84,43,31,2
3419,38,87,65,32,76,64,80,35,33,45,88,42,58,47
3422,78,88,93,94,99,67,96,49,41,34,78,50,42,1
3424,8,85,100,29,65,98,75,36,34,52,85,30,43,82
3427,24,42,37,33,37,21,99,50,34,57,71,43,70,59
3428,58,42,42,36,45,61,78,42,43,53,82,30,45,91
3429,13,37,44,37,7,15,99,43,48,31,84,42,67,84
3430,65,96,100,61,88,94,87,50,33,32,78,48,70,84
3431,40,32,48,47,65,56,96,42,36,38,97,33,70,100
3432,13,82,100,39,71,72,73,35,47,60,86,49,62,94
3434,73,66,56,74,69,54,76,31,41,70,87,36,38,73
3435,26,67,93,33,81,64,89,37,44,53,96,48,51,70
3436,75,36,52,99,62,58,74,31,48,35,83,47,58,67
3439,64,67,84,51,65,63,99,38,49,51,95,34,69,54
3445,79,96,81,94,73,91,75,46,33,57,95,30,44,13
3447,21,61,50,38,14,24,98,40,32,69,73,36,36,24
3448,36,37,37,12,11,1,80,40,38,46,76,49,54,32
3452,22,70,68,35,73,62,75,39,44,68,97,30,35,78
3453,47,61,50,32,46,39,71,36,33,63,95,43,36,83
3455,33,62,74,2,100,65,72,37,38,65,77,30,44,80
3456,11,56,60,22,25,1,70,30,50,52,88,49,61,14
3457,74,47,56,64,48,37,93,49,40,65,99,41,39,21
3460,34,55,30,34,65,54,77,42,41,39,90,33,62,83
3462,47,97,70,54,98,74,80,48,34,36,100,44,58,59
3465,65,82,86,57,93,100,78,30,44,53,89,42,37,5
3466,79,89,68,79,84,65,92,46,40,66,73,36,52,68
3472,30,96,98,28,69,72,81,31,30,39,87,49,34,74
3474,57,68,82,31,64,61,93,33,45,62,98,34,64,82
3476,30,97,61,70,79,67,80,48,31,40,85,37,68,81
3477,65,67,52,54,47,54,79,49,32,70,83,40,40,27
3487,61,93,82,63,81,77,80,48,34,30,93,40,44,87
3492,23,82,66,3,86,90,91,34,46,35,97,48,47,78
3496,64,50,52,76,64,37,77,32,35,39,85,33,53,78
3497,13,52,58,42,8,25,98,44,50,32,93,47,52,4
3498,58,93,88,57,63,87,90,50,30,56,97,32,31,79
3499,46,56,60,66,33,70,73,38,42,41,73,38,53,14
3501,95,92,90,81,99,72,76,37,50,45,90,49,63,28
3503,25,46,64,4,5,29,79,45,36,59,95,48,57,82
3504,97,74,88,77,89,96,71,37,44,43,95,41,62,19
3508,65,68,68,55,72,84,93,41,45,60,72,34,30,33
3509,91,91,77,89,64,87,73,31,37,55,98,32,34,90
3510,67,48,45,39,43,41,90,36,36,51,82,32,30,42
3512,95,83,96,85,82,81,97,32,31,67,96,49,44,52
3513,43,31,38,35,61,70,76,32,44,37,92,48,50,95
3514,78,58,63,75,45,60,81,38,37,46,89,38,45,29
3515,94,32,37,72,48,70,75,32,41,57,74,36,40,67
3521,35,38,63,63,50,49,91,34,30,58,71,46,55,92
3525,61,34,61,88,51,42,77,50,38,30,70,46,70,31
3528,88,38,47,93,66,35,99,48,43,59,76,30,34,16
3529,55,33,72,65,48,55,74,45,45,55,92,41,46,17
3530,39,99,100,12,60,98,84,31,30,33,74,46,69,58
3532,96,98,78,68,80,81,90,43,44,61,75,43,43,79
3535,24,93,63,18,60,68,99,50,43,42,71,40,70,1
3537,5,36,36,9,32,13,85,43,33,60,97,49,49,59
3538,93,68,31,82,44,33,81,50,49,37,88,43,43,86
3540,31,99,85,38,97,62,96,42,45,52,86,34,65,41
3542,81,62,51,81,66,53,82,46,44,38,97,38,50,45
3543,93,85,64,94,80,72,77,48,31,68,81,44,63,100
3544,38,70,49,61,31,38,94,36,31,34,94,35,54,73
3546,36,96,93,53,66,77,93,32,50,56,71,46,48,99
3547,9,68,36,26,13,20,87,33,46,46,78,47,66,74
3548,34,64,87,53,81,96,89,42,35,50,98,31,37,22
3549,81,94,88,84,63,69,85,38,50,63,89,39,35,100
3550,60,31,44,74,57,51,84,49,31,48,71,44,62,78
3552,25,38,62,23,25,15,86,42,32,41,74,46,53,73
3554,54,85,73,62,87,91,97,33,35,55,90,34,55,1
3556,92,89,78,76,74,76,98,39,31,32,76,34,51,25
3557,92,97,90,61,64,74,86,34,45,67,95,49,63,100
3559,90,54,38,85,35,40,96,45,50,42,93,49,61,75
3563,47,91,86,61,67,78,72,33,31,35,96,46,70,93
3564,33,82,66,65,64,73,75,31,49,65,97,43,55,77
3565,62,42,58,75,69,33,72,44,32,66,77,38,66,78
3566,68,94,71,80,95,71,74,46,33,39,80,38,68,94
3567,56,90,80,62,87,65,95,48,49,58,93,45,57,74
3569,28,45,56,55,35,41,94,42,46,58,95,49,48,81
3570,70,30,46,38,58,68,82,43,40,70,75,32,63,64
3572,58,56,64,40,69,67,95,36,50,42,98,30,48,80
3574,47,76,100,66,69,77,73,42,44,46,91,47,51,89
3575,64,58,49,61,32,35,77,41,40,46,78,33,30,71
3577,23,64,39,6,40,10,100,45,44,41,99,33,69,61
3578,100,40,69,67,34,63,84,36,31,54,95,39,49,14
3580,56,31,34,42,32,52,92,31,46,36,84,44,45,28
3582,39,58,54,28,13,29,77,38,39,43,83,50,55,86
3585,67,84,95,45,85,62,96,37,47,55,88,39,66,100
3587,9,53,64,26,20,20,94,49,43,55,72,38,53,80
3591,34,87,90,8,82,64,88,48,43,52,99,38,31,18
3592,43,54,45,37,68,40,88,40,34,36,97,38,60,39
3593,68,67,61,88,50,45,77,34,48,50,70,44,31,94
3595,65,53,64,76,53,54,80,33,33,32,89,40,65,72
3596,10,65,63,7,84,60,95,47,48,56,97,30,32,51
3597,95,50,46,96,41,37,99,35,47,36,93,33,42,75
3598,87,49,41,94,47,33,71,38,34,46,87,44,42,72
3599,37,45,45,34,43,69,75,34,47,37,71,33,39,91
3600,43,41,58,57,34,32,91,35,39,70,70,33,61,93
3603,30,58,64,65,36,32,80,33,31,35,78,35,56,29
3604,62,59,53,94,43,50,94,34,31,54,83,31,47,94
3605,57,35,38,60,59,48,84,35,50,35,84,35,50,45
3608,93,88,98,65,72,77,76,31,34,70,93,32,67,37
3611,89,61,75,79,67,100,100,45,38,38,87,38,32,79
3612,11,64,40,1,40,8,80,43,37,54,82,43,40,82
3615,34,58,34,37,26,10,73,47,41,68,97,45,67,100
3617,15,69,71,12,65,87,94,41,32,54,99,44,70,86
3618,95,90,55,90,55,35,75,45,46,54,73,30,66,80
3619,90,80,90,65,45,50,100,30,34,44,71,47,50,62
3620,75,95,95,55,37,25,77,46,45,64,92,50,35,12
3621,37,80,79,33,98,95,78,49,35,59,80,45,65,56
3622,38,56,61,39,65,55,73,40,30,61,97,48,41,100
3623,100,55,68,69,54,50,86,40,38,49,79,33,54,19
3624,62,68,77,68,65,64,74,55,36,62,75,40,31,93
3625,50,82,78,57,56,35,77,38,48,64,98,39,66,48
3626,34,61,60,25,66,96,77,38,45,31,91,41,33,100
5331,44,32,45,54,37,42,79,38,34,64,76,47,54,80
5332,25,60,65,36,99,89,95,46,31,70,90,45,61,79
5334,29,73,92,30,87,66,97,34,41,55,88,34,59,73
5335,89,79,82,100,86,72,85,33,40,44,100,45,58,78
5336,59,69,41,58,64,44,81,38,35,36,88,33,58,98
5337,62,41,53,68,36,61,83,43,38,52,94,36,53,84
5338,40,63,70,1,17,30,71,47,35,37,93,31,65,44
5339,70,82,80,54,80,89,76,35,31,68,84,41,54,73
5340,79,82,96,88,93,100,72,38,42,62,95,49,33,38
5341,53,61,34,48,56,61,89,31,44,30,80,44,40,98
5342,62,94,88,68,73,75,98,46,44,35,84,35,60,57
5343,99,68,37,65,50,48,71,41,49,67,71,31,51,59
5346,41,90,69,10,87,85,95,38,42,47,84,36,35,55
5347,58,84,87,70,88,68,87,42,32,61,72,48,37,54
5349,75,98,68,96,62,65,80,32,30,65,98,35,66,74
5351,61,66,65,69,87,88,76,35,42,50,100,39,70,78
5353,100,77,84,87,100,67,75,37,32,51,90,48,49,100
5354,53,69,80,53,80,71,95,49,46,49,86,43,40,79
5356,40,32,45,68,52,41,94,42,47,44,72,38,33,83
5358,60,54,30,70,39,53,75,41,33,60,94,47,69,83
5360,44,69,80,60,96,67,99,30,44,38,78,40,53,39
5361,85,70,38,69,49,37,98,41,42,54,96,37,63,86
5362,49,57,69,43,60,33,96,48,38,47,72,49,60,81
5363,100,33,54,74,34,45,71,39,38,40,88,31,66,82
5365,42,63,50,36,59,69,75,31,40,50,86,40,68,97
5366,100,59,43,84,32,32,94,33,39,57,94,43,56,78
5368,61,73,87,92,75,73,71,39,39,54,84,37,37,100
5369,57,53,32,60,31,47,89,49,48,66,90,36,33,96
5371,62,77,85,63,96,76,89,32,50,41,84,46,34,91
5372,93,95,83,67,84,81,96,43,44,60,81,43,61,92
5373,88,86,99,60,71,88,84,36,47,55,83,40,43,8
5374,16,66,85,3,66,65,93,37,39,54,91,39,70,81
5375,70,57,58,70,48,46,98,40,40,30,81,50,63,85
5376,87,52,32,61,61,49,99,32,33,35,92,47,66,71
5377,39,33,32,19,15,12,81,35,39,31,88,50,31,64
5379,6,37,61,40,32,7,99,31,36,45,92,35,67,69
5380,69,45,69,40,39,52,86,34,35,47,85,32,30,96
5381,15,43,67,2,13,36,88,47,43,41,91,36,33,24
5382,53,76,90,66,91,96,87,46,46,42,76,39,50,92
5384,50,71,50,42,51,46,72,46,43,63,81,36,32,100
5385,39,73,95,50,90,95,90,46,42,69,76,36,50,62
5387,71,34,62,44,62,58,87,36,49,58,75,37,35,63
5388,62,62,91,74,89,62,92,37,49,60,87,48,37,86
5389,21,92,80,33,92,77,97,32,44,53,80,50,57,55
5390,31,80,73,17,89,82,84,41,32,70,93,48,62,85
5391,53,67,78,60,82,96,77,45,49,31,93,49,34,95
5392,66,90,90,57,92,73,76,35,39,32,73,47,55,85
5393,70,77,98,59,71,83,83,32,48,63,78,46,39,36
5395,61,74,65,62,94,91,72,40,34,46,75,34,42,80
5396,32,73,68,36,67,94,71,32,45,44,78,45,54,87
5397,5,86,97,21,77,82,85,47,48,31,97,46,63,87
5399,26,71,41,21,30,32,94,35,40,33,99,32,54,58
5400,32,83,91,46,75,91,80,37,30,55,100,37,37,9
5401,46,89,84,66,85,74,81,47,46,34,97,30,62,83
5402,21,88,81,10,70,82,88,43,31,49,89,34,31,71
5403,27,51,66,31,33,12,80,41,37,39,92,47,46,100
5404,10,39,66,26,4,10,85,34,38,66,100,50,39,75
5405,39,74,92,34,60,75,71,37,36,41,79,40,48,97
5407,41,83,85,44,81,83,72,39,32,60,80,43,43,87
5408,41,89,70,55,90,71,98,30,45,58,100,37,46,84
5409,98,90,80,74,94,75,87,32,37,43,82,46,60,87
5410,67,99,71,80,80,100,91,46,37,38,87,34,65,70
5412,37,74,83,39,94,71,78,38,41,31,70,34,62,83
5414,55,59,38,64,57,65,89,44,35,50,91,41,45,91
5415,54,35,42,66,44,66,100,37,33,37,82,32,53,64
5416,86,67,83,81,65,72,93,47,33,63,100,30,66,81
5417,60,85,80,98,76,74,94,33,36,44,89,45,47,70
5418,63,89,83,68,95,98,90,40,43,38,77,46,43,82
5420,63,71,75,63,61,84,78,45,34,61,75,46,33,88
5422,30,65,79,15,82,97,85,44,37,60,90,33,30,38
5423,62,60,67,60,65,45,87,35,33,55,88,35,42,98
5424,4,66,92,38,93,68,74,44,35,52,72,47,36,5
5425,38,42,47,33,21,31,81,46,31,44,72,43,32,100
5428,23,64,41,20,21,7,99,42,30,47,86,46,40,59
5429,55,93,61,42,72,62,75,41,40,43,79,38,56,85
5430,76,68,42,67,31,54,81,32,49,70,97,42,36,91
5431,41,42,31,57,66,47,99,33,48,30,96,42,30,92
5433,26,80,90,27,90,100,75,45,30,55,94,48,51,84
5434,34,90,95,33,87,100,89,44,39,59,70,40,60,94
5435,13,30,68,33,33,24,89,44,37,50,74,35,49,95
5437,31,77,91,33,85,61,81,35,33,46,89,47,41,79
5438,28,42,59,38,19,26,70,36,38,48,78,30,38,42
5439,20,49,52,7,32,40,99,42,41,52,94,33,60,70
5440,36,51,70,41,70,48,97,50,46,53,79,30,70,77
5441,39,95,79,69,93,67,88,43,44,66,100,35,59,85
5442,80,68,63,61,57,32,77,39,38,64,71,44,53,68
5445,38,82,66,53,76,92,95,41,40,60,78,32,33,98
5446,62,79,63,69,77,81,85,49,47,67,85,35,58,87
5447,50,35,51,47,40,45,74,34,39,64,77,40,68,100
5448,31,98,65,3,90,62,95,38,47,59,91,48,67,86
5449,40,66,37,36,59,49,84,46,33,64,89,49,54,73
5451,54,95,72,63,92,87,75,50,37,66,75,43,46,97
5452,93,40,43,94,43,39,73,38,48,52,71,42,68,74
5453,75,75,79,65,84,63,80,43,40,59,77,36,57,72
5454,95,61,44,100,48,48,92,34,43,63,99,40,54,87
5455,80,48,49,92,57,35,89,32,43,66,100,37,66,75
5456,61,68,39,41,33,63,90,40,31,68,78,30,60,98
5457,37,65,52,70,48,53,78,31,35,50,81,33,56,93
5459,62,97,88,60,86,64,100,41,50,35,71,35,36,96
5461,63,65,34,57,44,52,70,43,48,36,93,45,67,87
5462,65,41,42,66,53,48,92,32,42,38,78,48,56,53
5463,31,98,89,55,86,97,70,30,40,56,72,48,40,82
5464,100,67,90,97,77,91,70,43,42,39,79,44,70,90
5465,15,38,56,9,20,19,93,40,30,67,74,38,42,78
5467,66,78,75,38,64,90,91,35,47,50,97,43,57,94
5469,49,34,65,63,48,31,87,49,47,69,79,33,50,72
5470,34,90,91,62,81,100,96,39,45,36,74,41,46,90
5471,93,81,94,77,79,71,99,38,41,63,96,45,48,1
5472,87,44,54,73,63,58,89,35,45,62,87,41,70,100
5473,71,64,37,62,53,59,92,40,47,32,99,32,65,90
5474,39,34,67,31,24,31,97,46,47,51,96,35,44,88
5475,35,62,99,32,81,67,96,33,44,37,75,42,68,72
5476,31,67,61,60,37,70,95,41,44,48,91,44,64,48
5477,63,62,90,91,95,93,84,36,31,30,99,33,35,7
5478,40,55,41,60,59,55,80,32,47,68,93,49,49,94
5479,77,76,96,68,87,67,73,39,44,54,73,48,38,89
5480,9,66,37,22,24,2,88,32,43,52,75,50,40,98
5482,45,62,78,63,96,82,84,46,36,40,87,34,57,87
5483,51,62,64,70,54,41,95,50,40,52,79,45,37,91
5484,26,70,57,18,33,36,87,41,43,49,73,37,40,100
5485,80,66,70,99,82,85,72,38,42,31,79,40,59,83
5486,46,66,55,42,31,64,74,32,33,65,99,32,31,38
5487,35,36,65,37,62,60,95,43,30,69,71,50,40,18
5488,33,99,63,36,80,65,71,36,36,60,92,33,43,21
5489,65,40,41,44,30,52,89,35,33,58,70,42,65,64
5490,31,64,87,64,63,63,76,37,31,65,76,37,42,100
5491,22,61,67,9,86,72,80,32,34,64,92,40,37,72
5492,42,88,81,37,82,94,93,34,32,43,100,35,33,94
5495,100,92,78,80,79,100,81,41,37,70,99,50,43,89
5496,51,94,76,42,68,60,97,49,33,40,92,45,42,87
5497,66,56,40,62,33,63,91,31,49,62,98,46,67,86
5498,70,70,62,84,100,76,84,38,32,50,71,39,59,82
5500,84,60,62,68,47,31,85,49,42,45,98,43,61,87
5501,88,96,90,78,81,87,90,30,35,54,75,41,51,69
5502,40,73,71,28,83,62,83,41,46,60,87,44,43,87
5503,81,43,34,64,47,61,89,49,33,37,81,35,48,87
5504,45,33,70,54,67,63,78,35,32,68,83,47,33,68
5506,94,52,56,69,32,41,89,47,39,55,84,37,67,70
5507,31,38,55,33,1,8,82,37,46,48,79,46,32,71
5508,70,71,45,55,70,68,86,41,30,44,85,42,44,60
5511,83,95,64,92,91,90,97,48,45,41,77,32,36,83
5513,65,96,80,67,92,96,92,40,36,38,93,36,46,67
5514,32,77,84,19,68,80,82,35,43,64,85,43,48,89
5515,30,32,61,47,62,34,72,34,38,63,82,42,56,82
5516,50,87,93,52,69,89,82,31,33,34,83,38,30,100
5518,65,53,32,48,63,45,84,30,36,49,89,35,39,66
5519,83,33,36,68,37,58,93,47,46,50,82,31,51,79
5520,13,81,69,1,81,87,74,41,39,39,82,44,66,74
5521,71,37,63,100,42,70,94,40,43,54,79,43,68,90
5523,81,63,85,99,80,87,92,35,50,56,95,36,31,91
5526,35,58,59,40,38,70,71,46,39,56,99,32,58,96
5527,5,72,97,24,89,62,96,35,36,38,90,47,67,94
5529,28,40,42,5,13,16,74,48,30,51,80,40,39,92
5530,36,47,66,27,19,14,99,48,41,43,89,30,49,84
5531,35,81,98,53,79,80,99,31,41,67,84,30,63,96
5532,40,31,68,39,31,63,93,37,49,36,96,38,69,67
5533,46,33,37,33,41,46,79,36,41,38,96,33,60,84
5534,32,43,43,48,41,62,92,43,37,45,85,47,69,60
5535,72,46,51,82,65,42,71,33,41,47,76,44,49,93
5536,39,62,69,54,74,69,100,44,32,38,79,50,44,39
5539,60,76,82,86,86,92,99,36,46,45,77,43,59,89
5542,27,68,54,31,7,12,77,47,34,56,76,39,52,97
5544,6,82,71,38,85,72,75,40,46,66,98,41,32,56
5545,47,79,61,61,82,62,85,30,45,48,86,47,37,89
5547,17,65,61,12,23,3,79,33,32,59,84,47,70,78
5548,62,69,69,81,63,63,93,50,50,39,77,48,65,9
5549,26,92,88,15,84,100,86,36,34,35,77,44,51,94
5551,26,47,68,38,15,31,73,30,44,69,96,47,64,71
5552,12,68,99,24,96,84,75,43,36,31,72,31,64,73
5556,41,33,60,7,2,7,76,31,46,67,71,32,68,53
5557,52,34,59,37,51,55,74,40,42,48,87,31,44,87
5558,8,63,76,36,69,83,80,36,41,59,75,47,35,85
5559,13,65,79,20,62,68,71,43,39,55,85,47,57,74
5561,23,99,73,32,76,63,79,34,32,60,83,30,38,76
5563,63,52,60,37,50,32,72,46,47,38,94,40,51,58
5564,39,72,93,33,84,76,72,45,41,39,92,38,30,11
5566,83,70,67,99,91,72,79,44,42,52,79,30,56,71
5567,66,94,66,67,91,74,71,34,33,55,77,36,42,65
5568,75,51,71,77,51,63,76,33,31,34,90,50,66,78
5570,68,88,92,45,86,94,82,31,33,69,95,42,37,73
5571,88,79,99,70,74,90,74,44,45,51,70,35,42,67
5575,78,62,100,95,82,74,96,42,38,43,84,30,65,90
5576,28,53,58,15,24,22,78,49,46,36,70,31,54,100
5578,65,62,46,85,37,45,100,42,39,34,79,44,40,71
5581,35,61,85,48,72,78,71,45,33,60,82,43,69,70
5582,47,99,100,47,79,82,72,46,46,56,94,48,56,94
5584,92,74,83,77,69,93,80,45,46,44,86,48,57,55
5585,85,34,45,90,52,69,80,42,33,66,77,42,67,60
5587,10,78,100,28,89,77,83,39,48,36,76,33,65,80
5588,34,48,42,47,55,63,74,45,44,63,100,47,46,72
5589,64,100,67,34,77,85,95,48,40,38,86,38,34,90
5590,22,59,46,29,20,30,89,50,34,70,98,44,41,79
5591,21,66,65,35,17,37,93,31,41,39,73,39,47,92
5592,64,87,92,86,61,90,98,32,48,52,98,42,45,87
5593,26,31,58,22,39,5,70,36,50,52,74,44,32,86
5594,82,41,64,71,41,34,76,33,43,37,79,46,60,54
5595,39,65,61,60,34,60,97,40,37,51,82,48,56,89
5596,47,98,85,62,75,90,83,33,49,56,80,49,59,87
5597,60,93,76,48,79,94,100,36,50,43,80,36,32,100
5599,35,89,62,14,83,74,96,31,35,55,75,44,40,60
5602,67,69,60,61,42,54,96,44,36,58,71,38,30,92
5603,37,66,64,31,62,87,80,50,32,47,76,32,67,90
5605,48,65,75,37,78,80,82,46,47,36,87,50,37,51
5606,80,62,67,74,97,99,80,33,36,44,97,39,45,94
5608,9,46,56,4,11,13,98,33,35,35,88,35,60,92
5609,59,81,98,52,64,70,80,39,31,66,82,36,65,79
5610,69,35,33,75,48,66,88,37,37,60,99,37,62,62
5612,39,62,57,64,58,53,89,35,36,41,72,37,32,83
5614,66,67,79,61,75,77,96,35,35,68,97,40,61,72
5616,31,59,56,62,65,66,77,36,36,46,74,44,60,91
5617,36,79,99,53,71,72,70,44,36,66,88,38,56,85
5618,45,56,31,38,30,45,94,44,36,52,80,37,55,82
5619,2,73,98,32,64,96,100,37,46,52,93,38,31,57
5620,14,45,70,16,6,34,77,30,48,36,100,31,54,100
5621,3,97,98,7,84,95,70,49,46,63,79,43,41,86
5622,47,82,73,54,100,75,88,41,43,62,78,47,34,77
5623,61,73,97,43,91,74,88,43,48,67,100,50,54,98
5624,71,52,62,66,55,63,79,36,32,40,85,50,51,59
5625,33,48,58,31,10,27,76,42,41,35,75,42,44,94
5626,20,63,69,12,12,2,82,30,30,52,81,37,68,75
5628,23,69,99,3,66,71,81,41,43,65,79,50,44,100
5629,6,76,62,18,66,99,95,36,49,33,97,49,40,89
5630,93,72,93,73,86,61,79,39,41,66,97,41,65,52
5631,4,63,62,12,90,72,99,39,45,59,85,48,61,53
5632,56,96,79,44,94,86,97,37,44,55,81,43,60,67
5633,44,80,86,45,87,97,74,46,42,40,89,36,37,70
5634,62,84,97,94,74,92,90,42,48,62,77,43,65,18
5635,10,52,31,20,38,20,95,47,30,36,78,42,69,85
5636,79,62,76,93,100,66,95,47,36,55,87,47,36,66
5638,12,100,76,43,85,60,96,39,32,50,74,31,56,96
5641,31,83,85,8,67,79,85,34,38,57,90,50,53,93
5642,58,86,97,47,67,82,92,31,39,42,99,50,46,53
5643,50,60,100,46,84,96,79,33,41,46,98,41,62,74
5645,42,73,66,68,72,82,77,38,39,30,95,48,38,59
5649,7,64,63,32,27,4,75,41,37,42,92,34,63,99
