PlayerID,Leadership,Work Ethic,Competitiveness,Team Player,Sportsmanship,Social Disposition,MarketSize,Security,Loyalty,Winning,Playing Time,Close To Home,Prestige,Morale
3082,68,68,69,45,68,89,49,40,37,54,80,41,1,100
3083,35,82,98,9,100,89,57,40,39,55,89,40,5,92
3084,13,100,63,19,88,100,49,35,41,47,86,57,4,94
3085,44,41,40,50,44,46,40,36,37,46,46,42,39,74
3086,37,48,46,37,40,41,40,41,43,41,48,47,43,95
3087,39,44,39,47,39,47,40,38,43,39,42,48,42,71
3088,9,90,96,40,66,91,50,33,46,72,89,48,1,68
3089,57,98,83,62,69,100,49,30,40,34,98,46,4,90
3090,45,45,46,45,49,49,37,41,46,41,42,43,46,75
3091,41,44,44,41,41,38,39,35,47,37,38,37,44,99
3092,43,100,82,40,89,94,60,52,45,67,74,46,5,75
3093,83,85,70,76,100,85,47,43,42,64,90,43,5,89
3094,5,93,67,41,67,99,54,45,28,49,82,44,1,54
3095,27,62,43,6,25,15,54,36,31,33,80,37,3,64
3096,38,98,86,43,95,100,65,33,31,57,77,30,6,75
3097,47,46,44,42,48,44,37,34,42,40,44,45,43,90
3098,49,45,43,40,40,39,39,41,39,49,41,41,44,78
3099,85,39,69,88,67,50,63,51,48,38,100,34,7,75
3101,78,41,71,81,46,53,50,31,51,47,92,49,9,48
3102,63,49,36,45,68,53,50,33,56,35,98,43,6,78
3103,27,60,70,38,6,10,41,40,38,56,75,44,1,71
3104,89,48,38,94,65,70,62,36,32,71,94,44,5,76
3105,76,33,69,51,58,32,64,34,44,50,86,39,4,73
3106,26,59,51,38,38,46,42,49,41,63,91,38,1,89
3107,42,47,46,41,41,44,40,40,44,39,41,44,43,76
3108,41,39,46,44,42,44,36,41,41,38,42,42,44,96
3109,41,43,40,45,46,50,39,37,44,41,43,45,42,93
3110,41,43,43,44,41,40,41,44,44,48,41,41,40,93
3111,64,77,68,73,68,69,43,42,38,29,86,31,2,61
3113,54,85,99,70,70,62,37,45,42,43,99,51,2,98
3114,82,57,44,100,68,38,60,28,44,48,84,43,3,95
3115,100,39,50,62,61,55,36,46,52,60,86,54,5,93
3116,41,39,43,47,46,46,39,42,45,44,44,45,39,91
3117,41,43,49,48,39,41,36,42,42,49,43,41,48,66
3118,41,41,43,39,37,50,39,38,43,49,40,44,44,91
3119,39,66,69,10,82,98,61,34,52,54,73,36,5,68
3120,69,66,71,92,78,73,29,34,32,53,83,34,4,60
3121,35,82,71,54,81,91,30,38,43,62,80,37,1,90
3123,87,73,48,74,58,46,54,34,50,51,82,45,1,90
3124,79,73,69,77,82,69,42,32,44,70,81,56,5,71
3127,29,39,64,27,22,12,52,41,34,38,82,49,1,74
3128,32,77,85,35,69,97,51,34,53,49,74,46,4,88
3129,37,37,39,40,42,49,39,42,41,42,38,45,44,98
3130,63,58,50,68,53,30,39,30,42,72,87,40,2,72
3131,63,56,63,34,41,43,51,31,40,37,82,42,1,90
3132,32,58,64,7,15,29,46,37,38,48,91,45,3,95
3133,85,81,96,90,83,71,32,29,31,49,83,41,7,98
3134,47,45,45,42,47,47,44,39,44,45,46,41,43,90
3137,41,73,69,65,92,90,49,33,46,61,79,44,7,79
3138,39,43,46,41,46,42,37,39,42,46,46,49,43,73
3139,64,61,66,84,51,29,38,42,48,54,92,36,1,72
3140,36,73,57,27,9,15,50,47,30,62,74,46,4,95
3141,64,91,95,59,79,83,37,50,54,59,91,36,3,59
3142,40,44,43,38,39,48,34,38,43,39,47,43,47,83
3143,100,48,62,65,53,60,63,40,52,28,84,50,2,85
3144,41,47,42,46,43,48,40,39,40,50,42,46,44,77
3145,65,100,87,45,75,76,46,42,35,38,77,51,5,89
3146,43,40,49,45,43,45,41,43,39,39,44,48,44,90
3147,53,93,91,36,89,91,35,31,51,62,97,45,1,100
3148,27,34,45,7,31,2,37,36,37,43,78,41,2,62
3149,43,43,42,42,46,44,43,34,48,41,41,44,43,45
3150,40,42,47,41,46,39,36,40,46,46,39,39,43,76
3151,61,80,64,67,100,98,39,41,37,52,78,36,8,82
3152,48,36,53,16,17,48,74,34,51,38,77,50,5,66
3153,43,37,33,22,23,17,30,33,44,35,95,51,1,72
3154,70,44,45,39,29,58,66,43,43,41,76,39,7,69
3155,84,96,86,63,89,74,54,32,50,70,84,34,2,28
3156,64,41,75,98,43,47,72,34,41,39,87,49,3,99
3157,18,79,58,8,83,73,73,40,34,53,92,34,7,76
3158,46,44,38,41,43,47,41,43,50,43,39,39,39,82
3160,63,42,55,45,44,36,39,35,45,56,100,38,7,74
3163,74,58,65,65,46,65,50,40,44,42,93,40,4,65
3164,36,75,95,11,84,95,64,27,46,70,75,42,1,100
3165,68,35,52,89,56,48,28,38,53,55,76,52,7,67
3166,95,86,77,83,100,70,43,43,39,34,89,39,1,100
3167,65,53,55,68,72,38,56,35,34,48,100,49,4,51
3168,60,39,59,63,43,40,46,48,46,67,82,46,3,53
3169,26,47,63,46,19,36,44,28,51,72,85,51,1,56
3170,39,40,44,44,45,41,41,42,45,43,43,42,41,70
3171,45,41,37,45,47,40,43,40,43,44,40,42,49,70
3172,44,39,43,41,40,45,43,38,39,46,41,42,43,83
3173,15,32,61,26,15,35,43,28,39,67,76,42,6,62
3174,7,59,67,36,34,38,43,30,44,68,91,49,5,57
3176,45,45,42,45,42,43,42,40,44,42,42,42,48,52
3177,87,38,47,100,68,47,36,35,41,60,90,44,3,42
3178,43,32,35,27,31,74,50,32,38,56,82,49,5,72
3179,67,76,99,65,88,98,64,43,32,41,81,50,2,100
3180,68,42,45,40,29,41,46,36,49,29,79,34,1,63
3181,37,64,70,56,95,100,37,49,47,33,86,44,3,100
3182,42,48,45,39,46,46,36,36,45,46,41,41,48,100
3183,44,39,42,37,50,46,40,37,46,45,49,41,45,71
3184,95,36,50,92,58,60,35,48,48,32,89,38,6,58
3186,27,76,73,42,100,87,36,39,48,63,99,58,6,69
3187,68,86,62,39,73,83,65,42,47,68,100,41,5,77
3188,30,100,70,39,92,87,63,28,46,70,69,43,7,49
3189,45,100,91,63,66,82,37,42,50,60,83,40,3,51
3191,10,40,62,41,17,14,31,35,34,44,92,29,7,51
3192,42,41,37,47,39,41,41,40,40,46,40,49,46,72
3193,46,44,40,48,44,50,35,36,43,43,41,38,46,66
3194,43,45,40,49,42,44,34,38,46,44,48,36,44,69
3195,37,44,39,42,44,40,38,40,39,50,43,37,38,68
3196,45,68,69,57,51,62,60,39,42,47,88,33,1,100
3197,55,60,64,68,36,69,53,37,45,43,78,45,1,62
3198,53,81,67,54,86,82,62,28,42,54,100,34,1,100
3199,33,30,66,9,35,23,48,35,36,66,77,45,3,37
3200,55,97,84,56,78,72,58,42,47,66,83,57,1,67
3201,45,44,44,37,45,41,35,42,48,40,43,47,44,63
3202,44,41,42,43,39,42,38,39,44,39,42,45,38,54
3203,42,37,40,43,41,35,34,39,43,43,42,44,39,99
3204,46,41,70,48,68,46,40,49,38,60,77,44,2,100
3206,38,37,76,47,34,71,47,37,34,51,96,45,10,44
3207,95,58,38,65,67,50,68,32,41,36,100,56,3,76
3209,47,33,69,69,64,35,50,36,40,47,88,45,2,36
3210,68,71,80,57,68,63,38,32,51,55,87,52,10,43
3211,65,68,59,83,56,34,56,46,40,47,94,41,2,71
3212,43,47,42,49,49,41,40,42,41,43,39,43,48,61
3213,44,46,38,46,42,41,40,41,45,38,40,42,48,75
3214,39,76,75,47,80,63,43,32,34,54,74,39,5,100
3215,22,74,76,13,84,70,29,40,52,34,98,50,1,100
3216,57,63,64,61,51,62,37,48,54,50,96,49,2,100
3218,65,68,60,45,61,49,70,48,37,41,87,41,1,55
3219,49,39,46,47,39,38,40,38,37,40,46,40,39,86
3220,44,67,71,43,90,100,60,34,35,72,95,45,3,61
3221,66,69,42,64,41,43,62,43,40,50,86,45,3,63
3222,96,83,98,76,78,100,45,38,47,57,81,42,1,59
3223,45,40,41,41,49,46,36,41,44,40,44,39,43,64
3225,48,85,98,60,96,70,47,46,34,56,95,38,3,40
3226,100,66,79,77,88,94,60,49,36,67,71,47,8,78
3227,50,37,49,44,50,43,39,35,40,43,42,44,45,68
3228,15,100,64,15,99,68,35,52,53,44,83,41,2,53
3229,42,41,40,45,48,41,44,39,50,42,48,42,46,75
3230,69,52,52,60,32,66,50,37,43,34,91,33,5,100
3231,39,42,41,50,47,41,39,39,40,48,37,46,43,47
3232,36,100,96,57,88,68,30,40,51,49,82,43,1,87
3233,23,75,42,14,35,44,62,47,45,37,70,47,6,98
3234,44,45,42,46,49,39,39,38,44,41,47,47,50,88
3235,41,45,40,36,45,43,41,42,38,43,43,41,42,93
3236,49,66,91,63,95,66,33,31,47,49,70,49,2,99
3238,74,94,89,60,63,97,27,33,34,56,100,39,5,97
3239,28,74,68,32,100,73,36,44,41,71,100,32,1,90
3240,72,64,71,68,45,71,34,50,48,59,92,47,7,95
3241,26,86,85,28,67,67,35,39,34,61,94,47,7,92
3242,85,49,45,80,35,41,63,41,45,54,78,54,1,94
3243,40,43,45,50,47,46,38,37,38,41,42,40,39,97
3245,37,68,53,38,50,57,62,38,38,75,75,37,6,96
3246,32,80,91,14,73,92,39,28,34,53,87,41,6,92
3247,21,97,77,15,68,90,51,39,49,53,67,52,3,78
3248,23,43,64,10,40,34,40,43,44,46,91,52,1,90
3249,57,68,49,50,56,64,68,38,37,30,94,40,1,89
3250,98,83,67,100,87,83,48,40,42,62,85,52,2,68
3251,67,41,67,74,73,42,42,53,52,48,100,45,1,92
3252,44,79,35,37,40,45,44,27,46,54,89,42,1,97
3253,10,58,89,35,68,100,60,29,36,53,88,48,2,88
3254,74,66,89,73,68,84,50,46,54,49,100,34,3,82
3256,38,46,44,50,42,45,42,41,44,46,46,43,42,91
3257,45,46,44,42,40,44,41,38,42,47,42,48,40,56
3258,43,50,57,47,70,66,61,37,40,39,95,48,4,74
3259,81,60,54,89,45,31,32,37,35,46,88,49,1,66
3260,44,45,44,47,46,37,37,42,42,43,42,45,40,90
3261,42,46,38,48,48,45,38,42,47,43,44,43,46,85
3263,94,61,100,70,66,67,47,34,34,41,85,53,2,75
3264,91,62,44,67,56,43,48,40,34,32,100,38,1,79
3265,64,99,91,95,84,88,36,48,48,35,71,32,6,92
3266,73,63,96,68,80,92,69,46,45,54,77,44,5,93
3267,43,43,47,46,48,38,40,37,48,40,43,39,39,90
3268,45,43,43,48,50,44,34,41,45,46,44,46,47,96
3270,66,62,44,76,45,38,56,42,49,55,81,44,3,91
3271,79,96,92,97,100,69,39,45,44,38,81,59,3,99
3272,26,68,83,11,96,91,40,46,48,60,79,44,1,82
3273,74,68,98,59,75,79,34,32,52,41,76,31,4,93
3274,54,56,42,55,66,40,55,37,48,68,94,50,3,88
3275,90,69,86,94,100,100,47,45,45,42,87,44,1,82
3276,50,81,80,57,100,76,34,39,49,72,84,51,5,66
3277,44,43,42,43,40,47,38,36,45,41,45,43,38,95
3278,44,44,43,49,48,42,41,40,37,44,44,43,46,78
3279,43,44,43,43,47,42,41,44,45,41,44,37,46,96
3280,42,42,45,52,46,46,34,39,42,42,47,44,43,98
3281,69,97,72,34,80,92,46,44,36,55,92,43,1,56
3282,36,37,55,41,3,18,53,46,45,59,74,55,4,79
3283,83,62,42,83,65,48,47,45,35,55,96,42,4,56
3284,22,99,75,44,84,96,41,42,55,70,88,38,6,92
3285,52,80,87,71,97,100,51,44,48,40,80,37,1,88
3286,41,41,42,46,43,48,36,36,40,44,44,47,42,95
3287,41,46,39,43,41,45,34,41,41,45,49,45,41,99
3288,38,41,40,41,39,40,37,42,39,42,43,38,37,90
3289,70,41,43,90,42,36,30,28,42,42,87,34,1,66
3290,59,31,33,39,41,54,43,27,43,38,87,48,1,94
3291,31,92,84,37,86,75,63,38,54,36,92,42,7,82
3292,35,87,100,19,78,72,66,54,42,38,95,41,2,86
3293,23,67,65,20,28,7,72,31,34,62,88,48,2,89
3294,85,63,62,81,81,94,50,37,36,34,78,38,6,93
3295,32,61,54,71,64,73,58,39,43,48,77,50,6,100
3296,100,49,64,68,35,34,45,39,40,36,100,47,1,95
3297,39,40,44,44,38,39,40,38,37,43,43,42,42,85
3298,49,40,43,42,43,45,42,44,43,45,36,41,40,92
3299,53,50,52,35,44,56,42,35,47,64,98,48,1,100
3300,48,73,92,57,84,76,56,37,47,66,87,37,1,65
3301,28,78,75,45,82,93,65,38,49,41,87,42,1,74
3302,69,76,100,42,96,79,57,46,52,74,99,47,6,92
3303,29,70,45,73,44,39,39,45,47,49,90,45,8,88
3304,45,46,43,48,43,42,37,35,44,41,37,40,41,95
3306,60,55,46,69,61,49,42,31,48,50,90,36,1,98
3307,67,39,67,53,29,54,49,44,36,47,75,44,4,96
3308,50,44,46,40,47,45,35,41,44,38,40,40,42,92
3312,43,45,45,41,41,47,38,35,39,41,40,41,41,96
3313,38,71,87,59,95,77,35,48,46,37,84,38,1,46
3314,39,44,45,42,46,45,39,39,42,42,47,49,49,97
3315,38,59,86,39,76,85,69,48,47,56,81,37,4,99
3316,48,50,45,38,41,43,40,36,37,42,44,46,39,84
3317,15,66,31,32,33,25,62,32,32,53,94,38,2,92
3318,55,74,82,53,83,98,45,38,46,31,95,39,9,87
3319,44,45,41,49,43,45,36,34,41,48,39,39,43,93
3320,45,43,42,42,41,47,41,39,41,46,47,40,37,92
3321,57,69,75,64,80,98,32,43,48,40,97,53,9,92
3322,84,70,66,100,34,43,65,42,36,53,79,39,2,57
3324,76,70,46,75,36,56,38,33,53,73,100,41,8,94
3325,34,55,65,11,7,37,65,45,40,66,79,39,3,86
3326,81,100,59,33,88,71,50,42,39,59,86,35,2,85
3327,59,59,39,27,52,28,68,37,41,39,71,40,2,91
3328,47,44,44,39,43,43,41,38,42,43,38,36,46,91
3331,58,82,76,41,86,88,39,48,34,51,71,38,2,90
3332,65,67,48,77,53,50,39,46,30,59,100,45,1,98
3333,40,35,51,52,64,56,72,41,41,40,99,37,1,87
3334,40,67,100,59,60,87,57,39,41,75,98,54,2,86
3335,9,54,71,32,24,15,49,38,46,48,96,31,6,87
3336,21,37,61,6,45,39,67,32,37,38,92,47,5,92
3337,42,54,50,10,21,12,69,43,46,37,78,42,1,85
3338,96,73,91,87,78,77,70,43,40,52,88,36,4,96
3339,57,68,35,40,71,67,67,39,52,51,92,34,5,79
3340,38,84,86,16,77,100,66,39,30,37,89,46,1,96
3342,39,43,37,51,40,47,42,39,39,40,44,44,44,81
3343,71,54,32,68,32,36,32,46,36,67,88,47,5,74
3344,27,64,60,14,32,15,43,44,29,32,95,38,1,86
3345,49,43,37,47,43,44,41,39,44,44,46,40,42,93
3346,39,42,44,43,46,42,38,40,42,41,45,44,46,93
3347,10,56,54,13,31,36,30,50,34,60,82,32,8,78
3348,84,61,72,92,64,85,34,48,39,37,100,42,5,83
3349,31,68,46,21,28,36,57,32,46,33,100,33,3,90
3350,31,70,91,17,70,82,41,46,45,59,89,33,1,50
3351,33,64,94,40,91,63,39,29,36,43,80,32,4,98
3352,47,48,50,40,44,42,38,37,39,50,42,42,43,88
3353,47,44,41,41,38,47,39,38,40,48,40,42,44,92
3354,35,89,84,71,100,63,50,41,51,73,87,32,4,77
3356,35,96,100,35,70,71,34,29,29,42,95,48,5,88
3357,95,90,100,88,86,100,43,41,49,49,88,37,7,92
3359,7,60,50,33,42,26,53,50,53,37,76,39,5,77
3360,70,49,66,97,65,35,53,44,36,69,92,42,4,86
3361,29,73,93,30,82,69,72,36,44,33,82,49,2,83
3362,40,36,39,39,45,49,35,38,44,44,43,41,43,89
3363,42,38,46,43,48,50,39,37,39,43,39,40,50,96
3364,46,46,39,46,43,46,39,35,42,50,39,40,47,98
3365,44,42,38,43,42,41,38,39,46,43,38,40,46,87
3367,84,53,39,84,56,57,28,34,43,39,85,33,2,69
3368,59,100,94,41,83,64,34,38,34,60,88,45,3,96
3370,83,93,64,81,98,72,63,30,51,41,100,35,8,89
3371,49,43,46,40,43,41,36,36,50,39,41,45,37,83
3372,42,41,46,42,39,39,37,44,42,42,42,46,42,96
3373,43,46,46,44,43,44,44,39,44,49,42,38,38,92
3374,68,36,69,73,62,72,39,33,39,54,75,43,1,48
3375,73,97,94,70,78,82,59,43,51,37,86,36,1,84
3376,48,74,68,39,62,92,51,37,38,40,91,52,2,87
3377,32,55,44,47,29,30,63,42,36,49,78,34,2,76
3378,37,87,81,26,87,66,32,34,37,48,84,45,4,75
3379,35,32,39,49,70,76,69,33,41,71,100,37,3,92
3380,3,93,91,5,100,86,41,36,44,38,90,40,5,88
3381,52,72,69,66,85,86,51,31,52,43,78,32,6,91
3382,43,43,45,42,43,38,41,40,38,48,42,39,43,88
3383,47,45,44,44,50,41,40,39,46,43,44,44,49,51
3384,61,34,58,50,56,40,46,44,33,45,98,36,1,90
3386,94,96,100,97,84,71,44,33,47,51,100,43,1,71
3387,20,64,54,39,34,5,34,39,43,48,94,40,1,93
3388,97,99,90,73,85,72,66,41,50,70,84,38,7,84
3389,38,45,40,48,37,44,35,39,45,44,50,39,36,91
3390,76,68,97,95,72,85,53,36,35,30,88,48,3,100
3393,69,68,65,29,79,88,56,45,40,56,79,44,1,94
3395,14,80,63,24,73,100,38,38,56,36,100,50,8,86
3396,39,81,79,75,74,89,65,53,34,72,94,45,5,89
3397,44,47,49,42,49,39,37,35,42,42,47,45,37,92
3398,59,93,77,60,79,66,42,40,30,53,83,44,1,74
3399,47,44,37,43,46,46,41,41,45,44,43,48,48,91
3400,64,98,100,33,86,95,48,47,37,69,78,49,1,85
3401,45,44,39,44,45,42,38,39,43,45,46,45,40,94
5202,38,68,81,31,64,95,29,50,42,58,78,31,2,87
5203,18,34,40,43,5,14,60,28,46,35,86,35,1,100
5204,84,47,51,77,47,51,69,46,38,68,76,36,3,45
5205,75,59,65,100,61,61,33,49,39,46,100,36,1,93
5206,40,54,50,47,51,37,36,38,39,66,90,51,2,100
5207,51,50,39,41,73,42,49,32,52,57,86,30,1,85
5208,38,67,43,33,43,38,37,48,48,48,100,50,5,82
5209,88,90,78,72,93,85,53,41,45,43,75,45,1,94
5210,84,64,40,95,69,43,41,45,46,52,81,34,1,93
5211,43,89,74,23,76,65,34,47,32,42,99,33,1,68
5212,40,66,68,1,17,43,52,42,34,34,96,29,1,79
5213,26,97,88,24,97,72,50,35,54,59,82,35,1,94
5214,92,69,43,96,32,68,53,38,43,41,72,38,4,68
5215,73,34,32,62,45,47,50,36,49,52,85,46,4,52
5216,78,54,50,65,35,69,46,43,30,61,86,40,4,82
5217,77,47,48,69,31,67,49,40,35,55,84,40,2,64
5218,38,72,88,39,83,71,61,37,49,31,86,38,1,64
5219,46,85,53,53,77,79,59,37,35,52,76,43,1,100
5220,64,64,72,64,60,42,43,33,35,61,84,31,1,55
5221,36,46,70,67,61,63,47,38,42,50,82,44,1,79
5222,38,44,39,44,40,42,38,39,38,43,38,41,41,75
5223,44,39,44,40,40,43,42,41,42,42,42,40,42,68
5224,42,39,36,43,43,45,39,38,38,38,41,42,44,83
5225,40,39,45,43,38,38,42,41,39,39,45,41,43,68
5226,39,43,44,45,44,43,41,38,42,39,39,39,45,61
5227,38,38,39,38,44,44,37,42,42,43,44,39,38,88
5228,46,38,40,42,40,45,40,41,44,42,42,40,42,83
5229,39,40,44,39,43,44,40,37,44,42,38,43,43,81
5230,44,44,43,48,41,45,37,41,44,41,39,43,43,58
5231,40,39,43,46,41,40,40,41,44,39,41,42,42,97
5232,39,42,38,42,40,43,38,42,40,44,41,38,38,45
5233,45,42,43,42,44,44,42,38,45,42,44,43,43,89
5234,45,42,45,43,39,42,40,38,44,43,44,38,43,55
5235,44,38,41,40,38,43,38,37,45,43,39,41,43,87
5236,43,38,44,45,41,43,40,39,39,44,45,43,41,68
5237,41,44,45,39,42,45,39,40,41,45,43,43,38,74
5238,41,40,43,42,45,43,42,40,42,40,42,45,45,66
5239,42,41,39,44,45,45,40,37,43,40,41,38,45,62
5240,45,39,42,42,45,44,42,37,38,45,39,44,38,100
5241,42,40,43,40,43,45,37,37,38,44,42,40,42,53
5242,41,42,40,40,38,41,38,39,41,44,41,41,43,67
5243,39,40,41,41,39,41,40,39,43,40,43,43,42,63
5244,39,41,39,42,45,43,38,39,39,43,42,45,43,78
5245,45,39,43,40,42,45,40,39,45,39,40,44,41,95
5246,40,45,39,43,39,43,38,42,42,39,43,39,38,87
5247,41,41,43,43,43,43,40,40,40,42,39,43,42,91
5248,42,39,40,44,44,39,37,41,45,40,44,40,39,94
5249,39,43,42,47,42,42,38,38,38,39,43,41,44,94
5250,40,42,45,42,41,39,38,42,43,41,41,39,39,73
5251,63,49,48,40,45,39,71,46,39,36,78,51,5,89
5252,22,58,30,6,15,1,35,40,50,64,100,31,1,67
5253,47,100,72,56,100,100,45,31,38,50,98,46,1,82
5254,64,55,40,71,34,48,37,43,38,28,93,31,1,69
5255,10,33,56,33,6,1,43,36,52,31,97,46,1,100
5256,74,61,71,97,29,29,34,30,35,48,96,45,2,57
5257,41,89,69,75,90,68,32,44,39,43,78,33,1,32
5258,34,69,56,13,35,28,47,36,36,36,97,45,1,86
5259,36,70,89,41,87,76,59,39,49,33,86,44,1,96
5260,88,65,63,94,56,67,45,37,34,68,89,49,5,82
5261,49,62,55,63,37,41,66,50,44,64,89,55,1,100
5262,12,99,91,26,86,94,55,36,43,55,88,46,1,71
5263,69,68,38,52,64,47,38,33,38,56,85,37,1,91
5264,52,38,70,41,59,43,48,34,42,56,85,32,1,100
5265,19,93,85,37,83,83,53,40,35,67,81,43,1,85
5266,83,85,78,80,86,69,41,47,40,49,84,30,2,45
5267,13,71,61,13,37,19,36,37,51,73,74,44,4,92
5268,24,54,40,1,15,33,52,30,46,42,94,45,1,60
5269,99,69,64,87,69,42,37,43,29,44,100,49,1,100
5270,64,95,89,83,84,85,30,40,45,30,78,46,3,89
5271,40,92,73,63,96,81,33,48,46,58,85,34,4,71
5272,36,52,51,52,64,36,51,48,42,49,84,42,1,83
5273,63,83,75,92,57,58,47,52,45,47,100,32,3,94
5274,71,76,84,36,65,66,35,32,52,70,86,39,1,77
5275,59,60,53,50,41,50,29,38,44,48,82,39,3,78
5276,73,52,55,63,61,71,41,29,51,30,89,40,1,86
5277,94,44,61,70,55,48,47,28,44,68,86,38,4,92
5278,21,69,48,25,22,38,35,33,35,51,74,42,3,100
5279,63,59,68,39,53,61,52,35,47,58,95,52,1,22
5280,20,69,64,26,100,64,57,38,43,65,75,42,1,81
5281,9,96,81,16,95,100,67,33,43,37,82,51,2,65
5282,52,59,43,66,43,59,55,40,31,30,73,38,5,100
5283,36,55,36,56,65,40,65,32,45,37,100,46,3,60
5284,27,60,59,14,31,24,61,46,39,68,95,48,1,64
5285,66,82,91,69,75,75,39,28,49,50,87,38,3,52
5286,23,99,69,17,86,84,34,49,38,61,79,47,1,61
5287,90,100,75,95,84,81,58,50,37,34,80,38,5,43
5288,85,89,74,80,87,65,41,51,42,50,83,29,5,92
5289,39,38,44,41,39,45,41,40,41,38,44,45,43,94
5290,39,45,44,40,38,43,39,39,38,45,41,43,45,100
5291,39,43,38,45,45,45,39,37,42,44,42,38,45,92
5293,45,39,43,42,45,44,38,39,41,39,40,45,41,68
5294,38,40,38,39,38,42,38,37,41,38,43,40,45,100
5295,40,44,43,44,39,43,40,38,40,40,42,41,38,78
5296,42,39,43,42,38,43,37,42,44,40,45,42,43,82
5297,38,46,41,40,46,40,37,41,39,41,44,40,42,86
5298,41,45,41,43,40,38,39,41,38,45,44,40,38,71
5299,43,41,45,46,43,44,39,42,42,43,41,42,42,94
5300,39,44,44,42,45,40,38,38,45,42,41,43,38,87
5301,43,41,41,39,39,40,37,38,41,38,41,43,39,70
5302,42,41,44,46,38,38,37,41,43,45,39,38,44,38
5303,44,42,40,48,40,45,42,41,44,42,39,44,38,87
5304,39,38,45,38,45,39,41,38,38,40,42,42,38,100
5305,41,45,38,38,43,39,37,38,38,39,39,44,39,53
5307,41,41,45,46,39,44,38,38,41,41,40,45,41,76
5308,44,43,44,44,44,44,37,38,40,45,39,40,43,47
5309,40,44,41,43,39,40,42,41,42,41,45,41,44,93
5310,42,40,44,40,40,43,39,41,42,45,38,39,39,71
5311,39,45,43,42,41,45,41,38,42,41,45,45,42,78
5312,44,38,41,40,45,38,40,41,39,42,42,42,43,96
5313,45,41,45,40,38,42,37,41,40,45,43,40,45,100
5314,42,38,44,45,45,38,41,40,41,43,39,41,38,81
5315,38,42,45,48,38,42,41,41,42,45,41,38,44,80
5316,41,41,40,42,43,45,37,37,45,44,40,40,44,83
5318,38,38,39,42,39,43,42,42,43,41,43,38,45,97
5319,38,41,43,45,41,41,40,41,42,39,44,41,42,80
5320,45,45,38,48,42,42,40,39,38,42,42,45,41,52
5321,39,44,39,42,42,44,40,39,41,41,39,39,43,74
5322,45,39,39,40,41,40,39,42,44,39,42,44,38,76
5323,13,53,37,5,42,26,50,49,39,59,82,34,1,54
5324,5,39,68,35,9,31,55,32,31,69,74,44,1,100
5325,62,69,75,66,86,70,44,45,48,56,99,44,1,57
5326,12,68,90,24,93,68,41,36,34,55,81,45,1,100
5327,43,76,100,54,70,64,63,47,39,71,85,42,1,100
5328,98,71,42,81,49,46,50,41,49,64,86,47,1,73
5332,40,43,38,41,43,40,42,42,45,44,38,40,41,64
5336,45,39,40,39,42,43,41,38,38,42,42,42,43,100
5338,44,39,40,41,45,42,39,37,41,43,40,39,38,100
5339,44,43,46,44,41,38,41,37,41,38,42,42,43,92
5350,42,38,42,40,42,42,37,41,43,45,39,42,38,71
5351,45,39,45,43,38,39,37,37,44,42,41,45,39,85
5357,41,41,41,43,41,40,39,39,39,39,45,38,45,99
5362,44,40,41,40,45,45,39,41,40,45,45,39,38,91
5364,38,60,30,49,72,70,62,36,38,54,88,35,1,99
5365,69,68,73,59,43,46,40,38,52,40,86,37,1,100
5366,63,88,66,53,100,100,57,38,42,52,85,30,3,57
5367,62,67,81,49,80,93,47,52,52,67,87,45,5,86
5368,37,60,56,39,34,33,51,33,53,39,100,50,3,93
5369,65,75,63,65,86,86,54,31,32,49,85,31,4,96
5370,58,65,98,61,83,99,42,46,38,62,97,38,2,100
5371,39,47,34,55,41,68,33,33,50,44,100,54,1,40
5372,96,67,64,72,44,42,68,33,42,71,68,40,3,94
5373,52,87,100,47,89,91,58,31,40,34,82,49,1,47
5374,69,77,67,68,65,61,29,35,35,58,89,46,2,67
5375,18,60,49,27,33,30,58,30,38,36,91,29,5,77
5376,91,99,86,81,99,92,35,47,40,38,91,48,5,97
5377,70,73,67,53,67,31,31,35,54,67,77,42,1,100
5378,96,70,92,87,98,71,68,43,52,64,77,53,1,96
5379,29,41,43,37,30,52,40,48,50,68,82,31,1,64
5380,73,33,55,83,34,69,36,36,38,60,100,49,4,79
5381,76,94,76,81,89,93,67,42,34,33,78,54,2,75
5382,74,35,64,76,59,58,31,51,37,49,72,46,2,85
5383,59,35,62,40,71,38,46,50,34,57,97,49,1,76
5384,75,99,64,94,100,68,61,33,43,52,92,43,5,52
5385,27,77,79,29,66,85,35,32,39,65,100,43,1,80
5386,29,70,100,2,100,61,64,46,38,52,94,34,1,100
5387,38,76,73,32,72,91,33,41,36,34,99,43,1,68
5388,65,71,82,35,72,60,50,40,40,56,79,39,1,56
5389,40,42,41,39,41,38,38,39,41,40,45,44,38,100
5390,44,43,43,38,39,43,39,40,39,38,41,41,39,87
5391,43,44,39,38,41,45,38,39,41,40,41,43,43,96
5392,40,46,42,42,39,45,37,40,42,39,41,44,42,98
5393,42,40,38,38,38,43,38,42,45,42,38,44,38,99
5394,38,39,38,41,40,43,41,42,38,40,43,45,44,60
5395,45,45,38,39,40,41,37,37,39,42,45,45,40,87
5396,43,43,45,41,39,45,39,41,38,44,42,40,39,96
5397,43,46,40,42,41,43,38,42,45,41,45,42,40,53
