Season,PlayerID,QB,RB,FB,WR,TE,G,T,C,P,K,DT,DE,LB,CB,SS,FS,Type
1984,1808,0,0,0,58,6,0,0,0,0,0,0,0,0,0,0,0,
1984,1808,1,1,1,58,6,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1808,1,1,1,58,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1809,1,1,1,68,27,1,1,1,1,1,1,1,1,1,1,1,
1984,1809,1,1,1,68,26,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1809,1,1,1,68,4,1,1,1,1,1,1,1,1,1,1,1,
1984,1810,0,0,0,96,7,0,0,0,0,0,0,0,0,0,0,0,
1984,1810,1,1,1,96,6,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1810,1,1,1,96,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1811,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,
1984,1811,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1811,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1812,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1812,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1812,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1813,1,1,1,1,1,96,18,5,1,1,1,1,1,1,1,1,
1984,1813,1,1,1,1,1,96,17,5,1,1,1,1,1,1,1,1,Training Camp
1984,1813,1,1,1,1,1,98,2,1,1,1,1,1,1,1,1,1,
1984,1814,1,1,1,1,1,65,29,40,1,1,1,1,1,1,1,1,
1984,1814,1,1,1,1,1,65,29,40,1,1,1,1,1,1,1,1,Training Camp
1984,1814,1,1,1,1,1,74,9,17,1,1,1,1,1,1,1,1,
1984,1815,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,
1984,1815,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1815,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,1816,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,1816,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1816,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,1817,1,1,1,1,1,58,25,16,1,1,1,1,1,1,1,1,
1984,1817,1,1,1,1,1,58,25,15,1,1,1,1,1,1,1,1,Training Camp
1984,1817,1,1,1,1,1,65,8,1,1,1,1,1,1,1,1,1,
1984,1818,1,1,1,1,1,63,32,22,1,1,1,1,1,1,1,1,
1984,1818,1,1,1,1,1,63,31,22,1,1,1,1,1,1,1,1,Training Camp
1984,1818,1,1,1,1,1,71,22,12,1,1,1,1,1,1,1,1,
1984,1819,1,1,1,1,1,42,78,43,1,1,1,1,1,1,1,1,
1984,1819,1,1,1,1,1,41,78,42,1,1,1,1,1,1,1,1,Training Camp
1984,1819,1,1,1,1,1,31,81,35,1,1,1,1,1,1,1,1,
1984,1820,0,0,0,0,0,12,53,26,0,0,0,0,0,0,0,0,
1984,1820,1,1,1,1,1,11,53,25,1,1,1,1,1,1,1,1,Training Camp
1984,1820,1,1,1,1,1,1,69,5,1,1,1,1,1,1,1,1,
1984,1821,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,0,
1984,1821,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,Training Camp
1984,1821,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,1822,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,0,
1984,1822,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,Training Camp
1984,1822,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,1823,1,1,1,1,1,1,33,13,1,1,1,1,1,1,1,1,
1984,1823,1,1,1,1,1,1,33,12,1,1,1,1,1,1,1,1,Training Camp
1984,1823,1,1,1,1,1,1,37,1,1,1,1,1,1,1,1,1,
1984,1824,1,1,1,1,1,14,41,22,1,1,1,1,1,1,1,1,
1984,1824,1,1,1,1,1,13,41,22,1,1,1,1,1,1,1,1,Training Camp
1984,1824,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,
1984,1825,1,1,1,1,1,29,28,88,1,1,1,1,1,1,1,1,
1984,1825,1,1,1,1,1,28,28,88,1,1,1,1,1,1,1,1,Training Camp
1984,1825,1,1,1,1,1,19,18,93,1,1,1,1,1,1,1,1,
1984,1826,0,0,0,0,0,1,1,50,0,0,0,0,0,0,0,0,
1984,1826,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,Training Camp
1984,1826,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,
1984,1827,1,1,1,1,1,31,37,91,1,1,1,1,1,1,1,1,
1984,1827,1,1,1,1,1,30,36,91,1,1,1,1,1,1,1,1,Training Camp
1984,1827,1,1,1,1,1,6,18,95,1,1,1,1,1,1,1,1,
1984,1828,1,1,1,1,1,1,1,1,1,1,1,22,42,1,11,1,
1984,1828,1,1,1,1,1,1,1,1,1,1,30,22,42,1,11,1,Training Camp
1984,1828,1,1,1,1,1,1,1,1,1,1,39,1,25,1,1,1,
1984,1830,0,0,0,0,0,0,0,0,0,0,57,14,0,0,0,0,
1984,1830,1,1,1,1,1,1,1,1,1,1,57,13,1,1,1,1,Training Camp
1984,1830,1,1,1,1,1,1,1,1,1,1,63,1,1,1,1,1,
1984,1832,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1832,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,1832,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1833,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1833,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,1833,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1834,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1834,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,1834,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1835,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1835,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,1835,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1836,1,1,1,1,1,1,1,1,1,1,35,77,16,1,1,1,
1984,1836,1,1,1,1,1,1,1,1,1,1,34,77,15,1,1,1,Training Camp
1984,1836,1,1,1,1,1,1,1,1,1,1,22,80,5,1,1,1,
1984,1837,0,0,0,0,0,0,0,0,0,0,30,50,30,0,0,0,
1984,1837,1,1,1,1,1,1,1,1,1,1,30,50,29,1,1,1,Training Camp
1984,1837,1,1,1,1,1,1,1,1,1,1,4,59,7,1,1,1,
1984,1839,0,0,0,0,0,0,0,0,0,0,1,21,9,0,0,0,
1984,1839,0,0,0,0,0,0,0,0,0,0,1,53,9,0,0,0,Training Camp
1984,1839,1,1,1,1,1,1,1,1,1,1,1,53,1,1,1,1,
1984,1840,0,0,0,0,0,0,0,0,0,0,5,49,5,0,0,0,
1984,1840,1,1,1,1,1,1,1,1,1,1,4,49,4,1,1,1,Training Camp
1984,1840,1,1,1,1,1,1,1,1,1,1,1,49,1,1,1,1,
1984,1841,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1841,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,1841,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1842,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1842,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,1842,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1843,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1843,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,1843,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1846,1,1,1,1,1,1,1,1,1,1,1,28,90,1,24,1,
1984,1846,1,1,1,1,1,1,1,1,1,1,1,27,90,1,23,1,Training Camp
1984,1846,1,1,1,1,1,1,1,1,1,1,1,17,92,1,15,1,
1984,1847,1,1,1,1,1,1,1,1,1,1,1,5,83,1,11,1,
1984,1847,1,1,1,1,1,1,1,1,1,1,1,5,83,1,10,1,Training Camp
1984,1847,1,1,1,1,1,1,1,1,1,1,1,1,84,1,1,1,
1984,1848,1,1,1,1,1,1,1,1,1,1,1,6,46,1,14,1,
1984,1848,1,1,1,1,1,1,1,1,1,1,1,5,46,1,13,1,Training Camp
1984,1848,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,
1984,1851,0,0,0,0,0,0,0,0,0,0,0,3,77,0,15,0,
1984,1851,1,1,1,1,1,1,1,1,1,1,1,3,77,1,15,1,Training Camp
1984,1851,1,1,1,1,1,1,1,1,1,1,1,1,77,1,1,1,
1984,1852,1,1,1,1,1,1,1,1,1,1,1,35,65,1,32,1,
1984,1852,1,1,1,1,1,1,1,1,1,1,1,35,65,1,31,1,Training Camp
1984,1852,1,1,1,1,1,1,1,1,1,1,1,10,65,1,7,1,
1984,1853,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,0,
1984,1853,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,Training Camp
1984,1853,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,
1984,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,71,26,10,
1984,1854,1,1,1,1,1,1,1,1,1,1,1,1,1,71,25,9,Training Camp
1984,1854,1,1,1,1,1,1,1,1,1,1,1,1,1,78,3,1,
1984,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,22,
1984,1855,1,1,1,1,1,1,1,1,1,1,1,1,1,42,10,21,Training Camp
1984,1855,1,1,1,1,1,1,1,1,1,1,1,1,1,53,1,1,
1984,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,11,
1984,1856,1,1,1,1,1,1,1,1,1,1,1,1,1,75,74,10,Training Camp
1984,1856,1,1,1,1,1,1,1,1,1,1,1,1,1,79,55,1,
1984,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,49,14,7,
1984,1857,1,1,1,1,1,1,1,1,1,1,1,1,1,49,14,6,Training Camp
1984,1857,1,1,1,1,1,1,1,1,1,1,1,1,1,49,1,1,
1984,1858,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,
1984,1858,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,Training Camp
1984,1858,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,
1984,1859,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,
1984,1859,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,Training Camp
1984,1859,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,
1984,1860,0,0,0,0,0,0,0,0,0,0,0,0,62,0,92,56,
1984,1860,1,1,1,1,1,1,1,1,1,1,1,1,61,1,92,55,Training Camp
1984,1860,1,1,1,1,1,1,1,1,1,1,1,1,41,1,98,33,
1984,1861,0,0,0,0,0,0,0,0,0,0,0,0,24,0,72,26,
1984,1861,1,1,1,1,1,1,1,1,1,1,1,1,23,1,72,26,Training Camp
1984,1861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,72,3,
1984,1862,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,27,
1984,1862,1,1,1,1,1,1,1,1,1,1,1,1,19,1,80,26,Training Camp
1984,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84,9,
1984,1863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,
1984,1863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,49,Training Camp
1984,1863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,26,
1984,1864,1,1,1,1,1,1,1,1,1,1,1,1,1,22,10,99,
1984,1864,1,1,1,1,1,1,1,1,1,1,1,1,1,21,9,99,Training Camp
1984,1864,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,99,
1984,1865,1,1,1,1,1,1,1,1,1,1,1,1,1,4,12,44,
1984,1865,1,1,1,1,1,1,1,1,1,1,1,1,1,3,11,44,Training Camp
1984,1865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,
1984,1867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,
1984,1867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,Training Camp
1984,1867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,50,
1984,1868,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,
1984,1868,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,Training Camp
1984,1868,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,
1984,1869,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,
1984,1869,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,Training Camp
1984,1869,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,
1984,1870,1,1,1,1,1,1,1,1,73,1,1,1,1,1,1,1,
1984,1870,1,1,1,1,1,1,1,1,73,1,1,1,1,1,1,1,Training Camp
1984,1870,1,1,1,1,1,1,1,1,73,1,1,1,1,1,1,1,
1984,1871,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,
1984,1871,1,1,1,1,1,1,1,1,64,1,1,1,1,1,1,1,Training Camp
1984,1871,1,1,1,1,1,1,1,1,64,1,1,1,1,1,1,1,
1984,1872,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1872,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1872,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1873,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1873,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1873,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1874,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1874,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1874,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1875,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1875,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1875,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1876,1,84,68,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1876,1,84,67,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1876,1,89,56,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1877,1,67,38,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1877,1,67,37,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1877,1,76,29,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1878,1,99,24,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1878,1,99,23,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1878,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1879,1,92,24,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1879,1,92,23,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1879,1,92,3,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1880,0,97,28,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,1880,1,97,27,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1880,1,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1881,1,75,4,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1881,1,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1881,1,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1882,1,23,61,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1882,1,23,61,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1882,1,1,71,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1883,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1883,1,50,32,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1883,1,27,32,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1884,1,1,1,6,48,1,1,1,1,1,1,1,1,1,1,1,
1984,1884,1,1,1,6,48,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1884,1,1,1,1,59,1,1,1,1,1,1,1,1,1,1,1,
1984,1885,1,1,1,37,92,1,1,1,1,1,1,1,1,1,1,1,
1984,1885,1,1,1,36,92,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1885,1,1,1,26,94,1,1,1,1,1,1,1,1,1,1,1,
1984,1886,1,1,1,7,72,1,1,1,1,1,1,1,1,1,1,1,
1984,1886,1,1,1,6,72,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1886,1,1,1,1,75,1,1,1,1,1,1,1,1,1,1,1,
1984,1887,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,
1984,1887,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1887,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,
1984,1888,1,1,1,72,42,1,1,1,1,1,1,1,1,1,1,1,
1984,1888,1,1,1,72,42,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1888,1,1,1,79,35,1,1,1,1,1,1,1,1,1,1,1,
1984,1889,1,1,1,48,15,1,1,1,1,1,1,1,1,1,1,1,
1984,1889,1,1,1,48,14,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1889,1,1,1,52,7,1,1,1,1,1,1,1,1,1,1,1,
1984,1890,1,1,1,65,17,1,1,1,1,1,1,1,1,1,1,1,
1984,1890,1,1,1,65,16,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1890,1,1,1,71,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1891,0,0,0,65,26,0,0,0,0,0,0,0,0,0,0,0,
1984,1891,1,1,1,65,25,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1891,1,1,1,75,7,1,1,1,1,1,1,1,1,1,1,1,
1984,1892,0,0,0,62,7,0,0,0,0,0,0,0,0,0,0,0,
1984,1892,1,1,1,62,6,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1892,1,1,1,63,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1893,1,1,1,92,18,1,1,1,1,1,1,1,1,1,1,1,
1984,1893,1,1,1,92,18,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1893,1,1,1,92,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1894,0,0,0,30,11,0,0,0,0,0,0,0,0,0,0,0,
1984,1894,1,1,1,30,11,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1894,1,1,1,30,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1895,1,1,1,55,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1895,1,1,1,55,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1895,1,1,1,55,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1896,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1896,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1896,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1897,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,
1984,1897,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1897,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,1898,0,0,0,0,0,44,11,0,0,0,0,0,0,0,0,0,
1984,1898,1,1,1,1,1,44,10,1,1,1,1,1,1,1,1,1,Training Camp
1984,1898,1,1,1,1,1,45,1,1,1,1,1,1,1,1,1,1,
1984,1899,0,0,0,0,0,85,11,11,0,0,0,0,0,0,0,0,
1984,1899,1,1,1,1,1,85,10,10,1,1,1,1,1,1,1,1,Training Camp
1984,1899,1,1,1,1,1,86,1,1,1,1,1,1,1,1,1,1,
1984,1900,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,1900,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1900,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,1901,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,
1984,1901,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,1901,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,1902,0,0,0,0,0,74,10,26,0,0,0,0,0,0,0,0,
1984,1902,1,1,1,1,1,74,9,26,1,1,1,1,1,1,1,1,Training Camp
1984,1902,1,1,1,1,1,76,1,9,1,1,1,1,1,1,1,1,
1984,1903,0,0,0,0,0,98,9,13,0,0,0,0,0,0,0,0,
1984,1903,1,1,1,1,1,98,8,12,1,1,1,1,1,1,1,1,Training Camp
1984,1903,1,1,1,1,1,100,1,1,1,1,1,1,1,1,1,1,
1984,1904,0,0,0,0,0,28,65,21,0,0,0,0,0,0,0,0,
1984,1904,1,1,1,1,1,27,65,20,1,1,1,1,1,1,1,1,Training Camp
1984,1904,1,1,1,1,1,8,75,1,1,1,1,1,1,1,1,1,
1984,1905,1,1,1,1,1,24,80,22,1,1,1,1,1,1,1,1,
1984,1905,1,1,1,1,1,23,80,21,1,1,1,1,1,1,1,1,Training Camp
1984,1905,1,1,1,1,1,4,83,1,1,1,1,1,1,1,1,1,
1984,1906,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,1906,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,Training Camp
1984,1906,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,1907,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,0,
1984,1907,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,Training Camp
1984,1907,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,1908,1,1,1,1,1,9,87,10,1,1,1,1,1,1,1,1,
1984,1908,1,1,1,1,1,8,87,9,1,1,1,1,1,1,1,1,Training Camp
1984,1908,1,1,1,1,1,1,87,1,1,1,1,1,1,1,1,1,
1984,1909,1,1,1,1,1,27,44,24,1,1,1,1,1,1,1,1,
1984,1909,1,1,1,1,1,26,44,23,1,1,1,1,1,1,1,1,Training Camp
1984,1909,1,1,1,1,1,9,46,1,1,1,1,1,1,1,1,1,
1984,1910,0,0,0,0,0,12,28,58,0,0,0,0,0,0,0,0,
1984,1910,1,1,1,1,1,12,27,58,1,1,1,1,1,1,1,1,Training Camp
1984,1910,1,1,1,1,1,1,5,71,1,1,1,1,1,1,1,1,
1984,1911,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,
1984,1911,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,Training Camp
1984,1911,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,
1984,1912,1,1,1,1,1,18,29,89,1,1,1,1,1,1,1,1,
1984,1912,1,1,1,1,1,17,28,89,1,1,1,1,1,1,1,1,Training Camp
1984,1912,1,1,1,1,1,1,13,90,1,1,1,1,1,1,1,1,
1984,1913,1,1,1,1,1,1,1,1,1,1,1,10,55,1,9,1,
1984,1913,1,1,1,1,1,1,1,1,1,1,36,10,55,1,9,1,Training Camp
1984,1913,1,1,1,1,1,1,1,1,1,1,36,1,34,1,1,1,
1984,1914,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,
1984,1914,1,1,1,1,1,1,1,1,1,1,35,5,1,1,1,1,Training Camp
1984,1914,1,1,1,1,1,1,1,1,1,1,38,1,1,1,1,1,
1984,1916,0,0,0,0,0,0,0,0,0,0,52,20,0,0,0,0,
1984,1916,1,1,1,1,1,1,1,1,1,1,52,20,1,1,1,1,Training Camp
1984,1916,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,
1984,1917,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1917,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,1917,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1918,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1918,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,1918,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1919,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1919,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,1919,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1920,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1920,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,1920,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,1921,0,0,0,0,0,0,0,0,0,0,10,91,24,0,0,0,
1984,1921,1,1,1,1,1,1,1,1,1,1,9,91,23,1,1,1,Training Camp
1984,1921,1,1,1,1,1,1,1,1,1,1,1,98,1,1,1,1,
1984,1922,1,1,1,1,1,1,1,1,1,1,21,56,18,1,1,1,
1984,1922,1,1,1,1,1,1,1,1,1,1,20,56,18,1,1,1,Training Camp
1984,1922,1,1,1,1,1,1,1,1,1,1,11,65,4,1,1,1,
1984,1923,0,0,0,0,0,0,0,0,0,0,20,52,28,0,0,0,
1984,1923,1,1,1,1,1,1,1,1,1,1,19,52,28,1,1,1,Training Camp
1984,1923,1,1,1,1,1,1,1,1,1,1,1,56,7,1,1,1,
1984,1925,1,1,1,1,1,1,1,1,1,1,32,43,34,1,1,1,
1984,1925,1,1,1,1,1,1,1,1,1,1,32,43,33,1,1,1,Training Camp
1984,1925,1,1,1,1,1,1,1,1,1,1,10,43,8,1,1,1,
1984,1926,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1926,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,1926,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1927,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1927,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,1927,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1928,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1928,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,1928,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,1929,1,1,1,1,1,1,1,1,1,1,1,59,77,1,49,1,
1984,1929,1,1,1,1,1,1,1,1,1,1,1,58,77,1,48,1,Training Camp
1984,1929,1,1,1,1,1,1,1,1,1,1,1,50,79,1,36,1,
1984,1931,1,1,1,1,1,1,1,1,1,1,1,20,89,1,15,1,
1984,1931,1,1,1,1,1,1,1,1,1,1,1,20,89,1,14,1,Training Camp
1984,1931,1,1,1,1,1,1,1,1,1,1,1,10,90,1,3,1,
1984,1934,1,1,1,1,1,1,1,1,1,1,1,2,99,1,15,1,
1984,1934,1,1,1,1,1,1,1,1,1,1,1,1,99,1,14,1,Training Camp
1984,1934,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,
