PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
2784,76,Barry,Bennett,Concordia (MN),31,1,76,257,1,1,28,3,1985,False,Tight Hamstring,,750000,2,DT,DT,KC,0,False,None,,68,44,1,57,31,52,1,1,1,60,56,1,1,63
2785,73,Mark,Duda,Maryland,25,1,75,273,18,18,22,14,1985,False,Fractured Cheekbone,,1000000,2,DT,DT,BAL,0,False,None,,80,48,1,54,32,54,1,1,1,62,58,1,1,69
2786,64,Lester,Williams,Miami (FL),27,1,75,275,12,12,32,8,1985,False,,,2019800,1,DT,DT,DET,0,False,None,,74,63,1,60,26,57,1,1,1,50,69,1,1,65
2787,93,Greg,Townsend,TCU,25,1,75,264,15,15,38,16,1985,False,,,1040000,2,DE,DE,SF,0,False,None,,69,60,1,66,42,47,1,1,1,71,69,1,1,71
2790,81,Leon,Gonzalez,Bethune-Cookman,23,1,70,162,0,17,55,4,1985,False,,,0,0,WR,WR,N/A,1986,False,None,,31,66,1,63,71,56,1,20,18,29,82,1,1,65
2796,42,Curtis,Adams,Central Michigan,24,1,72,198,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,49,66,11,67,48,37,12,27,22,14,69,1,1,60
2803,86,Calvin,Muhammad,Texas Southern,28,1,71,190,0,9,57,7,1985,False,,,0,0,WR,WR,N/A,0,False,None,,26,77,1,67,73,56,1,24,7,18,68,1,1,61
2804,84,Weegie,Thompson,Florida State,25,1,78,212,6,6,55,15,1985,False,,,1400000,6,WR,WR,WIN,0,False,None,,47,75,1,80,68,56,1,21,7,31,82,1,1,68
2806,81,Byron,Walker,The Citadel,26,1,76,190,0,11,56,17,1985,False,,,0,0,WR,WR,N/A,0,False,None,,36,78,1,65,73,53,1,13,3,16,79,1,1,62
2807,87,Clay,Pickering,Maine,25,1,77,215,0,16,55,14,1985,False,,,0,0,WR,WR,N/A,0,False,None,,25,67,1,69,67,53,1,17,1,24,74,1,1,63
2811,86,Mike,Barber,Louisiana Tech,33,1,75,235,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,46,54,1,69,66,42,1,35,43,33,70,1,1,57
2817,79,Bruce,Collie,Texas-Arlington,24,1,78,275,15,15,46,16,1985,False,,,1100000,2,G,G,SF,0,False,None,,82,50,1,42,20,59,1,68,60,37,66,1,1,63
2825,65,Adam,Schreiber,Texas,24,1,76,290,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,76,40,1,41,2,55,1,66,60,40,59,1,1,66
2830,77,Curtis,Greer,Michigan,29,1,76,255,0,16,56,5,1985,False,,,0,0,DE,DE,N/A,0,False,None,,63,49,1,68,21,46,1,1,1,57,68,1,1,63
2831,92,Keith,Gary,Ferrum,27,1,75,263,0,14,55,10,1985,False,,,0,0,DE,DE,N/A,0,False,None,,63,62,1,57,22,42,1,1,1,59,62,1,1,63
2832,78,John,Harty,Iowa,28,1,76,260,0,2,55,13,1985,False,,,0,0,DE,DE,N/A,0,False,None,,73,60,1,58,24,45,1,1,1,53,69,1,1,62
2833,61,Pete,Koch,Maryland,24,1,78,270,0,4,55,12,1985,False,,,0,0,DE,DE,N/A,0,False,None,,57,49,1,58,27,47,1,1,1,52,58,1,1,59
2834,97,Tony,Simmons,Tennessee,24,1,76,270,6,11,55,2,1985,False,,,2730000,1,DE,DE,WIN,0,False,None,,68,55,1,59,33,50,1,1,1,55,60,1,1,67
2842,52,Alvin,Toles,Tennessee,23,1,73,211,6,10,58,1,1985,False,,,250000,6,LB,LB,WIN,0,False,None,,67,56,1,64,31,57,1,1,1,72,74,1,1,64
2846,40,Bobby,Jackson,Florida State,30,1,69,178,0,10,45,18,1985,False,Fatigue,,0,0,CB,CB,N/A,0,False,None,,52,79,1,72,47,61,1,1,1,43,68,1,1,65
2847,32,Vernon,Dean,San Diego State,27,1,71,178,8,8,45,9,1985,False,,,250000,1,CB,CB,PRO,0,False,None,,36,67,1,70,59,59,1,1,1,47,71,1,1,65
2848,41,Tom,Flynn,Pittsburgh,24,1,72,195,14,14,43,10,1985,False,,,250000,1,FS,FS,ATL,0,False,None,,41,79,1,72,47,60,1,1,1,50,82,1,1,64
2849,49,John,Turner,Miami (FL),30,1,72,197,1,1,46,3,1985,False,,,2730000,1,CB,CB,KC,0,False,None,,38,82,1,72,47,54,1,1,1,48,65,1,1,66
2851,28,Don,McNeal,Alabama,28,1,71,190,12,12,45,11,1985,False,,,250000,1,CB,CB,DET,0,False,None,,44,69,1,74,53,56,1,1,1,52,68,1,1,66
2852,34,Odis,McKinney,Colorado,29,1,74,187,15,15,41,3,1985,False,,,250000,1,CB,CB,SF,0,False,None,,38,64,1,73,51,59,1,1,1,49,68,1,1,63
2853,30,Mark,Robinson,Penn State,24,1,71,206,2,2,19,13,1985,False,Broken Wrist,,1500000,2,CB,CB,MIA,0,False,None,1986 AFC Pro Bowl Team,51,75,1,72,50,61,1,1,1,51,69,1,1,69
2854,21,Evan,Cooper,Michigan,24,1,71,185,6,6,43,15,1985,False,,,250000,1,CB,CB,WIN,0,False,None,,50,71,1,83,49,55,1,1,1,41,80,1,1,67
2856,36,Rodney,Bellinger,Miami (FL),24,1,68,186,0,0,0,0,0,False,,,0,0,FS,FS,N/A,0,False,None,,38,56,1,65,47,46,1,1,1,55,62,1,1,60
2857,31,Allen,Lyday,Nebraska,26,1,70,190,0,4,56,7,1985,False,,,0,0,SS,SS,N/A,0,False,None,,44,75,1,78,54,48,1,1,1,51,82,1,1,65
2859,26,D.D.,Hoggard,North Carolina State,25,1,72,188,0,6,56,4,1985,False,,,0,0,SS,SS,N/A,0,False,None,,51,74,1,63,40,38,1,1,1,46,77,1,1,62
2860,10,Chris,Bahr,Penn State,33,1,70,170,0,0,0,0,0,False,,,0,0,K,K,N/A,0,False,None,,14,42,13,27,1,49,1,1,1,17,81,77,61,56
2861,5,Sean,Landeta,Towson State,24,1,72,215,13,13,31,8,1985,False,,,750000,2,P,P,MIN,0,False,None,,24,48,17,50,14,61,1,1,1,21,78,75,70,66
2862,3,Mike,Black,Arizona State,25,1,73,197,17,17,35,4,1985,False,,,619741,1,P,P,WAS,0,False,None,,15,37,6,49,10,56,1,1,1,12,89,79,73,66
2863,8,Jeff,West,Cincinnati,33,1,75,212,16,18,37,5,1985,False,,,500000,2,P,P,TB,0,False,None,,23,38,19,32,12,43,1,1,1,9,73,83,67,64
2864,98,Dennis,Owens,North Carolina State,26,1,73,257,10,10,34,1,1985,False,,,635236,1,DT,DT,IND,0,False,None,,74,52,1,53,38,56,1,1,1,61,65,1,1,64
2865,71,Mike,Charles,Syracuse,24,1,76,292,3,18,27,5,1985,False,,,2000000,1,DT,DT,GB,0,False,None,,83,54,1,63,31,53,1,1,1,56,61,1,1,67
2866,96,Tim,Newton,Florida,23,1,72,280,8,2,30,6,1985,False,,,1200000,1,DT,DT,PRO,0,False,None,,71,63,1,66,41,44,1,1,1,59,67,1,1,64
2867,78,Mike,Stensrud,Iowa State,30,1,77,280,13,13,35,8,1985,False,Tight Hamstring,,442683,1,DT,DT,MIN,0,False,None,,76,64,1,63,39,51,1,1,1,60,54,1,1,67
2868,61,Donnie,Humphrey,Auburn,25,1,75,282,10,10,29,18,1985,False,,,620066,1,DT,DT,IND,0,False,None,,84,62,1,64,28,56,1,1,1,49,58,1,1,66
2869,78,Jerome,Sally,Missouri,27,1,75,267,11,11,29,2,1985,False,,,629729,1,DT,DT,CHI,0,False,None,,75,52,1,52,35,61,1,1,1,61,60,1,1,66
2870,64,Don,Fielder,Kentucky,27,1,75,260,1,1,34,3,1985,False,,,500000,1,DT,DT,KC,0,False,None,,78,53,1,57,18,48,1,1,1,54,53,1,1,66
2871,30,Issiac,Holt,Alcorn State,24,1,74,200,0,15,57,3,1985,False,,,0,0,SS,SS,N/A,0,False,None,,50,65,1,73,62,49,1,1,1,60,84,1,1,64
2872,16,David,Archer,Iowa State,24,1,74,207,14,0,0,0,0,False,,,1600000,1,QB,QB,ATL,0,False,None,,48,53,65,56,19,70,66,1,1,23,75,1,1,60
2873,24,Ron,Wolfley,West Virginia,24,1,72,225,0,0,0,0,0,False,,,0,0,RB,RB,N/A,1986,False,None,,58,61,15,60,57,37,5,13,13,13,72,1,1,59
2876,33,Jessie,Clark,Arkansas,26,1,72,231,2,2,23,13,1985,False,,,1000000,1,FB,FB,MIA,0,False,None,,62,62,1,59,53,47,1,55,33,31,66,1,1,64
2877,86,Brian,Brennan,Boston College,24,1,69,178,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,29,65,1,72,69,52,1,16,16,22,65,1,1,58
2880,85,Clarence,Weathers,Delaware State,24,1,69,170,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,35,62,1,70,76,51,1,25,2,30,72,1,1,60
2881,87,Willie,Drewrey,West Virginia,23,1,67,184,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,26,71,1,75,66,40,1,19,6,26,62,1,1,60
2882,82,Eric,Richardson,San Jose State,24,1,73,183,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,26,65,1,70,60,43,1,5,1,17,59,1,1,57
2890,69,Greg,Christy,Pittsburgh,24,1,76,285,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,64,44,1,43,7,51,1,63,62,18,45,1,1,59
2894,64,Bob,Olderman,Virginia,24,1,77,262,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,76,44,1,47,7,67,1,65,55,39,50,1,1,60
2896,69,David,Jordan,Auburn,24,1,78,274,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,71,42,1,47,11,46,1,62,61,38,61,1,1,57
2904,70,Willie,Broughton,Miami (FL),22,1,77,285,0,2,56,6,1985,False,,,0,0,DE,DE,N/A,0,False,None,,60,59,1,64,40,49,1,1,1,63,63,1,1,63
2909,57,Niko,Noga,Hawaii,24,1,73,234,0,0,0,0,0,False,,,0,0,LB,LB,N/A,1986,False,None,,55,59,1,58,30,54,1,1,1,75,68,1,1,61
2911,55,Steve,DeOssie,Boston College,24,1,74,248,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,57,68,1,74,36,54,1,1,1,61,63,1,1,60
2914,91,Gregg,Carr,Auburn,24,1,74,219,0,0,0,0,0,False,,,0,0,LB,LB,N/A,1986,False,None,,55,63,1,68,24,56,1,1,1,59,63,1,1,60
2917,54,John,Kaiser,Arizona,24,1,75,227,0,0,0,0,0,False,,,0,0,LB,LB,N/A,1986,False,None,,49,58,1,66,28,55,1,1,1,66,58,1,1,60
2918,53,Tim,Meamber,Washington,24,1,75,231,0,0,0,0,0,False,,,0,0,LB,LB,N/A,1986,False,None,,56,53,1,62,24,51,1,1,1,69,64,1,1,60
2919,23,Roynell,Young,Alcorn State,29,1,73,181,14,18,57,5,1985,False,Turf Toe,,1000000,1,CB,CB,ATL,0,False,None,,37,77,1,80,44,51,1,1,1,40,81,1,1,65
2920,25,Johnnie,Poe,Missouri,27,1,73,190,0,17,57,4,1985,False,,,0,0,CB,CB,N/A,0,False,None,,42,67,1,66,45,58,1,1,1,42,69,1,1,56
2921,20,Terry,Taylor,Southern Illinois,25,1,70,188,7,14,56,9,1985,False,,,800000,1,CB,CB,CIN,0,False,None,,42,72,1,66,45,60,1,1,1,52,65,1,1,66
2923,49,Elvis,Patterson,Kansas,26,1,71,193,11,11,39,2,1985,False,,,1100000,2,CB,CB,CHI,0,False,None,,41,74,1,80,59,51,1,1,1,37,73,1,1,65
2924,42,Craig,Curry,Texas,25,1,72,187,0,17,56,15,1985,False,,,0,0,SS,SS,N/A,0,False,None,,44,77,1,70,54,38,1,1,1,48,66,1,1,62
2927,45,Barry,Wilburn,Mississippi,23,1,74,196,2,2,29,13,1985,False,Turf Toe,,750000,1,CB,CB,MIA,0,False,None,,37,79,1,71,58,51,1,1,1,43,81,1,1,65
2928,41,Fulton,Walker,West Virginia,28,1,70,193,15,15,43,3,1985,False,,,250000,1,CB,CB,SF,0,False,None,,36,71,1,80,45,56,1,1,1,47,68,1,1,65
2929,33,Ernest,Gibson,Furman,25,1,70,189,0,16,57,14,1985,False,,,0,0,SS,SS,N/A,0,False,None,,56,70,1,64,45,43,1,1,1,53,75,1,1,63
2930,31,Carl,Howard,Rutgers,25,1,74,188,5,7,57,1,1985,False,Bruised Hip,,740000,1,CB,CB,BUF,0,False,None,,35,72,1,63,46,55,1,1,1,39,72,1,1,63
2931,43,Daryll,Jones,Georgia,24,1,72,190,0,0,0,0,0,False,,,0,0,FS,FS,N/A,0,False,None,,37,72,1,60,44,54,1,1,1,43,64,1,1,53
2932,35,Reggie,Pleasant,Clemson,24,1,69,175,0,8,56,10,1985,False,,,0,0,SS,SS,N/A,0,False,None,,53,73,1,68,44,38,1,1,1,58,68,1,1,64
2933,1,Mike,Lansford,Washington,28,1,72,183,13,13,26,11,1985,False,,,667067,1,K,K,MIN,0,False,None,,20,32,7,37,3,48,1,1,1,11,87,80,79,63
2934,3,Eric,Schubert,Pittsburgh,24,1,68,185,9,0,0,0,0,False,,,250000,1,K,K,LON,0,False,None,,21,41,10,38,3,62,1,1,1,15,90,75,67,62
2935,16,Bob,Thomas,Notre Dame,34,1,70,178,0,0,0,0,0,False,,,0,0,K,K,N/A,0,False,None,,1,14,1,35,10,49,1,1,1,17,74,59,70,52
2936,6,Jim,Arnold,Vanderbilt,25,1,74,215,9,9,28,12,1985,False,,,750000,2,P,P,LON,0,False,None,,20,42,17,56,6,51,1,1,1,15,87,73,73,65
2937,75,Bill,Pickel,Rutgers,27,1,77,265,12,15,39,3,1985,False,,,900000,1,DT,DT,DET,0,False,None,,66,52,1,64,41,65,1,1,1,60,65,1,1,63
2938,93,Eric,Holle,Texas,26,1,77,260,17,17,43,4,1985,False,,,250000,1,DT,DT,WAS,0,False,None,,77,43,1,56,36,39,1,1,1,59,53,1,1,65
2939,62,Mark,Shumate,Wisconsin,26,1,77,265,9,9,43,7,1985,False,,,250000,1,DT,DT,LON,0,False,None,,74,48,1,52,31,54,1,1,1,50,62,1,1,65
2942,48,E.J.,Jones,Kansas,24,1,71,216,0,0,0,0,0,False,,,0,0,FB,FB,N/A,0,False,None,,54,59,13,60,48,52,4,16,24,25,67,1,1,40
2943,28,Larry,Kinnebrew,Tennessee State,27,1,73,255,0,15,47,3,1985,False,,,0,0,FB,FB,N/A,0,False,None,,70,59,1,65,47,41,1,38,39,20,72,1,1,60
2947,81,Stacy,Robinson,North Dakota State,24,1,71,186,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,29,59,1,66,59,44,1,22,1,27,76,1,1,57
2951,80,Ricky,Nichols,East Carolina,24,1,70,176,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,38,62,1,67,63,55,1,16,7,10,65,1,1,58
2956,89,Don,Kern,Arizona State,24,1,76,228,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,51,57,1,60,59,48,1,28,24,23,56,1,1,58
2960,72,Kevin,Allen,Indiana,23,1,77,285,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,66,28,1,34,1,54,1,66,53,20,48,1,1,56
2961,60,Tom,Andrews,Louisville,24,1,76,265,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,61,38,1,44,1,53,1,62,67,18,51,1,1,63
2962,74,Brian,Blados,North Carolina,24,1,77,300,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,66,48,1,39,5,65,1,61,61,26,55,1,1,58
2964,58,Mike,Kelley,Notre Dame,24,1,77,273,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,63,42,1,46,6,56,1,70,55,28,49,1,1,58
2965,62,Conrad,Goode,Missouri,24,1,78,285,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,61,33,1,35,10,53,1,71,58,22,49,1,1,59
2967,70,Andre,Townsend,Mississippi,24,1,75,265,0,15,48,16,1985,False,,,0,0,DE,DE,N/A,0,False,None,,76,57,1,57,37,48,1,1,1,55,64,1,1,61
2971,60,Ron,Faurot,Arkansas,24,1,79,262,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,65,56,1,61,23,50,1,1,1,54,49,1,1,59
2973,91,Carl,Zander,Tennessee,23,1,74,235,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,59,62,1,67,26,51,1,1,1,60,74,1,1,58
2977,99,Hal,Garner,Utah State,24,1,76,228,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,51,56,1,50,32,52,1,1,1,60,63,1,1,57
2980,23,Perry,Williams,North Carolina State,25,1,74,203,0,14,57,10,1985,False,,,0,0,CB,CB,N/A,0,False,None,,50,67,1,66,51,49,1,1,1,50,75,1,1,61
2981,42,John,Holt,West Texas A&M,27,1,71,180,0,6,57,15,1985,False,,,0,0,CB,CB,N/A,0,False,None,,32,80,1,68,46,50,1,1,1,42,79,1,1,60
2982,34,Russell,Carter,SMU,24,1,74,195,16,8,57,9,1985,False,,,250000,4,CB,CB,TB,0,False,None,,39,70,1,82,55,49,1,1,1,33,69,1,1,64
2985,26,Jim,Bowman,Central Michigan,23,1,74,210,0,12,58,8,1985,False,,,0,0,SS,SS,N/A,0,False,None,,55,63,1,57,41,44,1,1,1,60,78,1,1,59
2986,41,Sam,Washington,Mississippi Valley State,26,1,68,180,2,2,57,13,1985,False,Sprained Wrist,,740000,1,CB,CB,MIA,0,False,None,,37,75,1,78,51,51,1,1,1,42,72,1,1,64
2988,24,Miles,McPherson,New Haven,26,1,71,184,17,4,57,12,1985,False,,,740000,1,CB,CB,WAS,0,False,None,,31,65,1,77,52,49,1,1,1,42,66,1,1,63
2989,41,Earl,Johnson,South Carolina,23,1,72,195,0,5,57,6,1985,False,,,0,0,CB,CB,N/A,0,False,None,,32,67,1,68,49,50,1,1,1,41,69,1,1,59
2993,13,Dave,Jennings,St. Lawrence,34,1,76,203,0,0,0,0,0,False,,,0,0,P,P,N/A,0,False,None,,1,19,3,46,1,46,1,1,1,6,78,67,57,51
2994,10,Brian,Hansen,Sioux Falls,26,1,76,215,10,10,40,1,1985,False,,,250000,1,P,P,IND,0,False,None,1985 NFC Pro Bowl Team,16,43,4,42,10,59,1,1,1,3,74,78,66,62
2995,1,Don,Bracken,Michigan,24,1,73,214,18,16,39,14,1985,False,,,650000,2,P,P,BAL,0,False,None,,20,33,18,40,5,61,1,1,1,14,88,78,68,64
2996,8,Maury,Buford,Texas Tech,26,1,73,191,5,5,41,6,1985,False,,,250000,1,P,P,BUF,0,False,None,,27,48,6,42,7,52,1,1,1,18,81,67,72,63
2997,8,Greg,Coleman,Florida A&M,32,1,72,185,0,15,42,16,1985,False,,,0,0,P,P,N/A,1986,False,None,,16,39,17,47,12,50,1,1,1,14,77,78,74,63
2998,1,Joe,Prokop,Cal Poly-Pomona,26,1,74,230,6,12,49,11,1985,False,,,250000,6,P,P,WIN,0,False,None,1986 AFC Pro Bowl Team,19,36,15,56,18,50,1,1,1,19,89,68,71,63
2999,61,Brian,Sochia,Northwest Oklahoma State,25,1,75,270,6,6,44,4,1985,False,,,250000,1,DT,DT,WIN,0,False,None,,77,46,1,48,25,54,1,1,1,56,64,1,1,64
3000,92,Scott,Garnett,Washington,24,1,74,271,4,4,43,12,1985,False,Dislocated Finger,,250000,1,DT,DT,OAK,0,False,None,,76,41,1,49,20,54,1,1,1,59,57,1,1,63
3004,24,Derrick,Harmon,Cornell,23,1,70,202,0,0,0,0,0,False,,,0,0,FB,FB,N/A,0,False,None,,61,64,1,60,45,40,2,13,20,25,61,1,1,37
3012,81,Billy,Griggs,Virginia,24,1,75,230,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,42,53,1,62,59,45,1,44,39,22,63,1,1,57
3013,46,Todd,Fowler,Stephen F. Austin,24,1,75,221,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,55,58,1,68,68,44,1,26,36,19,53,1,1,58
3016,74,Roger,Caron,Harvard,24,1,77,282,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,70,44,1,44,1,44,1,58,55,33,48,1,1,52
3019,79,Barney,Chavous,South Carolina State,35,1,75,252,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,65,50,1,58,22,41,1,1,1,47,52,1,1,53
3022,97,Jumpy,Geathers,Wichita State,26,1,79,290,0,3,50,2,1985,False,,,0,0,DE,DE,N/A,0,False,None,,62,54,1,62,29,55,1,1,1,55,57,1,1,61
3028,54,Monte,Coleman,Central Arkansas,29,1,74,242,9,0,0,0,0,False,,,1450000,2,LB,LB,LON,0,False,None,,52,57,1,72,47,48,1,1,1,66,64,1,1,60
3039,53,Mike,Guendling,Northwestern,24,1,75,238,0,0,0,0,0,False,,,0,0,LB,LB,N/A,1986,False,None,,58,63,1,59,26,47,1,1,1,55,73,1,1,57
3042,46,Tim,Lewis,Pittsburgh,25,1,71,194,3,3,58,2,1985,False,,,740000,1,CB,CB,GB,0,False,None,,35,72,1,80,54,49,1,1,1,35,69,1,1,62
3046,42,Ricky,Easmon,Florida,23,1,70,158,0,1,58,3,1985,False,,,0,0,CB,CB,N/A,0,False,None,,40,71,1,72,53,53,1,1,1,35,75,1,1,60
3047,37,Donnie,Elder,Memphis,24,1,69,175,0,16,58,5,1985,False,,,0,0,CB,CB,N/A,0,False,None,,38,64,1,68,50,46,1,1,1,33,67,1,1,59
3048,37,Dave,Edwards,Illinois,24,1,72,195,0,6,58,4,1985,False,,,0,0,CB,CB,N/A,0,False,None,,28,63,1,77,49,38,1,1,1,42,72,1,1,61
3049,22,Victor,Scott,Colorado,24,1,72,200,0,0,0,0,0,False,,,0,0,FS,FS,N/A,0,False,None,,38,59,1,71,42,52,1,1,1,54,72,1,1,56
3050,18,Mike,Smith,Texas-El Paso,24,1,72,171,0,0,0,0,0,False,,,0,0,FS,FS,N/A,0,False,None,,41,65,1,61,50,47,1,1,1,60,67,1,1,63
3051,6,Kevin,Butler,Georgia,24,1,72,215,12,0,0,0,0,False,,,1001000,1,K,K,DET,0,False,None,1986 NFC Pro Bowl Team,14,33,14,28,2,53,1,1,1,1,88,77,64,59
3052,11,Neil,O'Donoghue,Auburn,33,1,78,208,0,0,0,0,0,False,,,0,0,K,K,N/A,0,False,None,,12,25,6,27,6,48,1,1,1,1,83,72,63,53
3053,18,Pat,McInally,Harvard,33,1,78,210,3,3,42,2,1985,False,,,250000,1,P,P,GB,0,False,None,,16,31,11,43,3,53,1,1,1,11,89,70,72,61
3054,5,Jeff,Hayes,North Carolina,27,1,71,175,15,11,48,17,1985,False,,,250000,4,P,P,SF,0,False,None,,15,29,18,49,5,55,1,1,1,13,77,82,67,62
3055,2,Ralf,Mojsiejenko,Michigan State,23,1,75,209,14,14,26,9,1985,False,,,787722,1,P,P,ATL,0,False,None,,28,45,20,38,3,49,1,1,1,11,77,79,75,62
3057,69,David,Logan,Pittsburgh,30,1,74,250,2,2,44,6,1985,False,,,250000,1,DT,DT,MIA,0,False,None,,70,39,1,40,39,64,1,1,1,60,69,1,1,61
3058,12,Steve,Cox,Arkansas,28,1,76,195,4,4,26,7,1985,False,,,1000000,1,P,P,OAK,0,False,None,1985 AFC Pro Bowl Team,15,33,16,47,14,50,1,1,1,9,82,78,77,63
3061,22,Lee,Rouson,Colorado,24,1,73,220,0,0,0,0,0,False,,,0,0,FB,FB,N/A,0,False,None,,48,62,12,68,48,36,7,16,15,15,61,1,1,33
3063,46,Bruce,King,Purdue,23,1,73,219,0,0,0,0,0,False,,,0,0,FB,FB,N/A,0,False,None,,56,42,1,58,45,38,1,48,30,13,59,1,1,56
3070,81,Karl,Powe,Alabama State,24,1,74,175,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,28,61,1,66,72,39,1,16,1,16,70,1,1,56
3071,83,Carl,Roaches,Texas A&M,33,1,68,168,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,18,61,1,65,67,43,1,15,1,20,64,1,1,53
3072,80,Joe,Phillips Jr.,Kentucky,23,1,69,188,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,26,66,1,69,73,46,1,7,14,17,62,1,1,57
3073,80,Frank,Pokorny,Youngstown State,23,1,72,198,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,29,69,1,75,60,40,1,16,1,22,67,1,1,57
3081,65,Glenn,Hyde,Pittsburgh,35,1,75,253,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,57,27,1,45,2,60,1,60,59,29,46,1,1,55
3082,90,Ron,Holmes,Washington,23,1,76,261,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,67,61,1,49,33,43,1,1,1,54,51,1,1,56
3092,51,Norwood,Vann,East Carolina,24,1,73,228,0,0,0,0,0,False,,,0,0,LB,LB,N/A,1986,False,None,,57,55,1,64,21,44,1,1,1,69,71,1,1,58
3094,54,Fred,Small,Washington,23,1,71,227,0,0,0,0,0,False,,,0,0,LB,LB,N/A,1986,False,None,,53,54,1,66,38,47,1,1,1,66,70,1,1,57
3095,20,Derrick,Burroughs,Memphis,24,1,73,180,4,3,48,2,1985,False,Bruised Cheekbone,,740000,1,CB,CB,OAK,0,False,None,,42,68,1,80,44,45,1,1,1,38,73,1,1,60
3098,38,Jeff,Fuller,Texas A&M,24,1,74,216,0,8,58,10,1985,False,,,0,0,CB,CB,N/A,0,False,None,,37,68,1,71,42,52,1,1,1,50,62,1,1,61
3099,21,George,Radachowsky,Boston College,24,1,71,186,0,0,0,0,0,False,,,0,0,FS,FS,N/A,0,False,None,,48,59,1,70,37,52,1,1,1,51,66,1,1,56
3104,24,Tory,Nixon,Arizona State,24,1,71,186,0,13,58,11,1985,False,,,0,0,CB,CB,N/A,0,False,None,,28,74,1,74,46,42,1,1,1,41,60,1,1,59
3105,32,Terry,Lewis,Michigan State,24,1,71,193,0,5,58,13,1985,False,,,0,0,CB,CB,N/A,0,False,None,,40,76,1,67,48,43,1,1,1,36,70,1,1,59
3108,28,Ted,Rosnagle,Portland State,25,1,75,205,0,17,58,15,1985,False,,,0,0,CB,CB,N/A,0,False,None,,39,66,1,70,46,41,1,1,1,31,60,1,1,60
3113,71,Richard,Byrd,Southern Miss,24,1,75,264,4,4,44,7,1985,False,,,250000,1,DT,DT,OAK,0,False,None,,78,55,1,55,31,51,1,1,1,53,55,1,1,63
3114,74,Chuck,Ehin,BYU,25,1,76,261,14,14,44,9,1985,False,Tight Hamstring,Probable,250000,1,DT,DT,ATL,0,False,None,,72,54,1,60,29,47,1,1,1,50,62,1,1,61
3115,70,Willard,Goff,Illinois,25,1,75,268,18,18,44,14,1985,False,,,250000,1,DT,DT,BAL,0,False,None,,68,39,1,47,30,55,1,1,1,60,61,1,1,61
3122,87,Travis,Tucker,Southern Connecticut State,23,1,75,234,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,53,55,1,62,64,47,1,29,32,24,58,1,1,55
3125,74,Winford,Hood,Georgia,24,1,75,262,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,76,36,1,41,3,49,1,57,64,28,60,1,1,57
3128,76,Dwaine,Board,North Carolina A&T,30,1,77,248,9,9,16,12,1985,False,Hyper Extended Knee,,1750000,2,DE,DE,LON,0,False,None,,75,57,1,57,28,63,1,1,1,49,67,1,1,59
