Season,PlayerID,QB,RB,FB,WR,TE,G,T,C,P,K,DT,DE,LB,CB,SS,FS,Type
1985,2543,1,1,1,1,1,1,1,1,1,1,1,29,69,1,31,1,
1985,2544,0,0,0,0,0,0,0,0,0,0,0,37,45,0,34,0,
1985,2544,1,1,1,1,1,1,1,1,1,1,1,36,45,1,33,1,Training Camp
1985,2544,1,1,1,1,1,1,1,1,1,1,1,23,45,1,15,1,
1985,2545,0,0,0,0,0,0,0,0,0,0,0,34,66,0,31,0,
1985,2545,1,1,1,1,1,1,1,1,1,1,1,33,66,1,30,1,Training Camp
1985,2545,1,1,1,1,1,1,1,1,1,1,1,22,66,1,15,1,
1985,2546,0,0,0,0,0,0,0,0,0,0,0,11,95,0,25,0,
1985,2546,1,1,1,1,1,1,1,1,1,1,1,10,95,1,24,1,Training Camp
1985,2546,1,1,1,1,1,1,1,1,1,1,1,1,95,1,6,1,
1985,2547,0,0,0,0,0,0,0,0,0,0,0,30,95,0,7,0,
1985,2547,1,1,1,1,1,1,1,1,1,1,1,30,95,1,7,1,Training Camp
1985,2547,1,1,1,1,1,1,1,1,1,1,1,15,95,1,1,1,
1985,2548,0,0,0,0,0,0,0,0,0,0,0,38,95,0,40,0,
1985,2548,1,1,1,1,1,1,1,1,1,1,1,37,95,1,40,1,Training Camp
1985,2548,1,1,1,1,1,1,1,1,1,1,1,17,95,1,25,1,
1985,2549,0,0,0,0,0,0,0,0,0,0,0,39,66,0,44,0,
1985,2549,1,1,1,1,1,1,1,1,1,1,1,39,66,1,44,1,Training Camp
1985,2549,1,1,1,1,1,1,1,1,1,1,1,25,66,1,29,1,
1985,2550,0,0,0,0,0,0,0,0,0,0,0,18,78,0,12,0,
1985,2550,1,1,1,1,1,1,1,1,1,1,1,17,78,1,12,1,Training Camp
1985,2550,1,1,1,1,1,1,1,1,1,1,1,1,78,1,1,1,
1985,2551,0,0,0,0,0,0,0,0,0,0,0,37,70,0,34,0,
1985,2551,1,1,1,1,1,1,1,1,1,1,1,36,70,1,33,1,Training Camp
1985,2551,1,1,1,1,1,1,1,1,1,1,1,23,75,1,24,1,
1985,2552,0,0,0,0,0,0,0,0,0,0,0,27,81,0,41,0,
1985,2552,1,1,1,1,1,1,1,1,1,1,1,27,81,1,40,1,Training Camp
1985,2552,1,1,1,1,1,1,1,1,1,1,1,21,81,1,29,1,
1985,2553,0,0,0,0,0,0,0,0,0,0,0,39,80,0,27,0,
1985,2553,1,1,1,1,1,1,1,1,1,1,1,39,80,1,26,1,Training Camp
1985,2553,1,1,1,1,1,1,1,1,1,1,1,27,80,1,12,1,
1985,2554,0,0,0,0,0,0,0,0,0,0,0,29,95,0,27,0,
1985,2554,1,1,1,1,1,1,1,1,1,1,1,29,95,1,27,1,Training Camp
1985,2554,1,1,1,1,1,1,1,1,1,1,1,14,95,1,13,1,
1985,2555,0,0,0,0,0,0,0,0,0,0,0,19,97,0,1,0,
1985,2555,1,1,1,1,1,1,1,1,1,1,1,18,97,1,1,1,Training Camp
1985,2555,1,1,1,1,1,1,1,1,1,1,1,1,97,1,1,1,
1985,2556,0,0,0,0,0,0,0,0,0,0,0,21,93,0,29,0,
1985,2556,1,1,1,1,1,1,1,1,1,1,1,21,93,1,28,1,Training Camp
1985,2556,1,1,1,1,1,1,1,1,1,1,1,2,93,1,13,1,
1985,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,73,
1985,2558,1,1,1,1,1,1,1,1,1,1,1,1,1,29,31,73,Training Camp
1985,2558,1,1,1,1,1,1,1,1,1,1,1,1,1,25,25,71,
1985,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,63,
1985,2559,1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,63,Training Camp
1985,2559,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,63,
1985,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,44,
1985,2560,1,1,1,1,1,1,1,1,1,1,1,1,1,25,24,44,Training Camp
1985,2560,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,44,
1985,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,76,
1985,2561,1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,76,Training Camp
1985,2561,1,1,1,1,1,1,1,1,1,1,1,1,1,10,4,76,
1985,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,62,
1985,2562,1,1,1,1,1,1,1,1,1,1,1,1,1,24,21,62,Training Camp
1985,2562,1,1,1,1,1,1,1,1,1,1,1,1,1,15,6,62,
1985,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,58,
1985,2563,1,1,1,1,1,1,1,1,1,1,1,1,1,37,38,58,Training Camp
1985,2563,1,1,1,1,1,1,1,1,1,1,1,1,1,23,22,58,
1985,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,43,
1985,2564,1,1,1,1,1,1,1,1,1,1,1,1,1,15,22,43,Training Camp
1985,2564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,43,
1985,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,84,
1985,2565,1,1,1,1,1,1,1,1,1,1,1,1,1,23,19,84,Training Camp
1985,2565,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,84,
1985,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,85,
1985,2566,1,1,1,1,1,1,1,1,1,1,1,1,1,10,14,85,Training Camp
1985,2566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,85,
1985,2567,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,
1985,2567,1,1,1,1,1,1,1,1,1,59,1,1,1,1,1,1,Training Camp
1985,2567,1,1,1,1,1,1,1,1,1,59,1,1,1,1,1,1,
1985,2568,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,
1985,2568,1,1,1,1,1,1,1,1,1,77,1,1,1,1,1,1,Training Camp
1985,2568,1,1,1,1,1,1,1,1,1,77,1,1,1,1,1,1,
1985,2570,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,
1985,2570,1,1,1,1,1,1,1,1,93,1,1,1,1,1,1,1,Training Camp
1985,2570,1,1,1,1,1,1,1,1,93,1,1,1,1,1,1,1,
1985,2571,0,0,0,21,54,0,0,0,0,0,0,0,0,0,0,0,
1985,2571,1,1,1,21,54,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2571,1,1,1,4,54,1,1,1,1,1,1,1,1,1,1,1,
1985,2572,0,0,0,0,0,0,0,0,0,0,0,29,33,0,22,0,
1985,2572,1,1,1,1,1,1,1,1,1,1,1,29,33,1,21,1,Training Camp
1985,2572,1,1,1,1,1,1,1,1,1,1,1,15,33,1,13,1,
1985,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,77,
1985,2573,1,1,1,1,1,1,1,1,1,1,1,1,1,16,11,77,Training Camp
1985,2573,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,77,
1985,2574,0,0,0,0,0,0,0,0,0,0,0,14,39,0,12,0,
1985,2574,1,1,1,1,1,1,1,1,1,1,1,14,39,1,11,1,Training Camp
1985,2574,1,1,1,1,1,1,1,1,1,1,1,1,39,1,1,1,
1985,2575,0,0,0,21,60,0,0,0,0,0,0,0,0,0,0,0,
1985,2575,1,1,1,21,60,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2575,1,1,1,10,60,1,1,1,1,1,1,1,1,1,1,1,
1985,2586,0,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2586,1,23,43,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2586,1,6,61,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2587,0,0,0,74,26,0,0,0,0,0,0,0,0,0,0,0,
1985,2587,1,1,1,74,25,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2587,1,1,1,74,11,1,1,1,1,1,1,1,1,1,1,1,
1985,2588,0,0,0,84,42,0,0,0,0,0,0,0,0,0,0,0,
1985,2588,1,1,1,84,42,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2588,1,1,1,84,30,1,1,1,1,1,1,1,1,1,1,1,
1985,2589,0,0,0,69,40,0,0,0,0,0,0,0,0,0,0,0,
1985,2589,1,1,1,69,40,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2589,1,1,1,69,23,1,1,1,1,1,1,1,1,1,1,1,
1985,2590,0,0,0,61,13,0,0,0,0,0,0,0,0,0,0,0,
1985,2590,1,1,1,61,12,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2590,1,1,1,61,2,1,1,1,1,1,1,1,1,1,1,1,
1985,2591,0,0,0,92,23,0,0,0,0,0,0,0,0,0,0,0,
1985,2591,1,1,1,92,22,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2591,1,1,1,92,13,1,1,1,1,1,1,1,1,1,1,1,
1985,2592,0,0,0,42,60,0,0,0,0,0,0,0,0,0,0,0,
1985,2592,1,1,1,42,60,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2592,1,1,1,21,60,1,1,1,1,1,1,1,1,1,1,1,
1985,2593,0,0,0,10,95,0,0,0,0,0,0,0,0,0,0,0,
1985,2593,1,1,1,10,95,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2593,1,1,1,1,95,1,1,1,1,1,1,1,1,1,1,1,
1985,2594,0,0,0,29,86,0,0,0,0,0,0,0,0,0,0,0,
1985,2594,1,1,1,29,86,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2594,1,1,1,19,86,1,1,1,1,1,1,1,1,1,1,1,
1985,2595,0,0,0,34,83,0,0,0,0,0,0,0,0,0,0,0,
1985,2595,1,1,1,34,83,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2595,1,1,1,23,83,1,1,1,1,1,1,1,1,1,1,1,
1985,2596,0,0,0,0,0,43,51,40,0,0,0,0,0,0,0,0,
1985,2596,1,1,1,1,1,43,51,39,1,1,1,1,1,1,1,1,Training Camp
1985,2596,1,1,1,1,1,30,51,23,1,1,1,1,1,1,1,1,
1985,2598,0,0,0,0,0,69,21,11,0,0,0,0,0,0,0,0,
1985,2598,1,1,1,1,1,69,20,11,1,1,1,1,1,1,1,1,Training Camp
1985,2598,1,1,1,1,1,69,7,2,1,1,1,1,1,1,1,1,
1985,2599,0,0,0,0,0,72,24,50,0,0,0,0,0,0,0,0,
1985,2599,1,1,1,1,1,72,24,49,1,1,1,1,1,1,1,1,Training Camp
1985,2599,1,1,1,1,1,71,20,42,1,1,1,1,1,1,1,1,
1985,2600,0,0,0,0,0,63,45,40,0,0,0,0,0,0,0,0,
1985,2600,1,1,1,1,1,63,44,40,1,1,1,1,1,1,1,1,Training Camp
1985,2600,1,1,1,1,1,60,39,34,1,1,1,1,1,1,1,1,
1985,2601,0,0,0,0,0,61,40,34,0,0,0,0,0,0,0,0,
1985,2601,1,1,1,1,1,61,40,33,1,1,1,1,1,1,1,1,Training Camp
1985,2601,1,1,1,1,1,59,27,24,1,1,1,1,1,1,1,1,
1985,2603,0,0,0,0,0,0,0,0,0,0,22,74,33,0,0,0,
1985,2603,1,1,1,1,1,1,1,1,1,1,22,74,33,1,1,1,Training Camp
1985,2603,1,1,1,1,1,1,1,1,1,1,8,74,13,1,1,1,
1985,2604,0,0,0,0,0,0,0,0,0,0,1,99,15,0,0,0,
1985,2604,1,1,1,1,1,1,1,1,1,1,1,99,15,1,1,1,Training Camp
1985,2604,1,1,1,1,1,1,1,1,1,1,1,99,6,1,1,1,
1985,2605,0,0,0,0,0,0,0,0,0,0,28,99,29,0,0,0,
1985,2605,1,1,1,1,1,1,1,1,1,1,27,99,28,1,1,1,Training Camp
1985,2605,1,1,1,1,1,1,1,1,1,1,7,99,8,1,1,1,
1985,2606,0,0,0,0,0,0,0,0,0,0,0,41,50,0,21,0,
1985,2606,1,1,1,1,1,1,1,1,1,1,1,40,50,1,20,1,Training Camp
1985,2606,1,1,1,1,1,1,1,1,1,1,1,21,50,1,4,1,
1985,2607,0,0,0,0,0,0,0,0,0,0,0,23,76,0,21,0,
1985,2607,1,1,1,1,1,1,1,1,1,1,1,22,76,1,20,1,Training Camp
1985,2607,1,1,1,1,1,1,1,1,1,1,1,7,76,1,5,1,
1985,2608,0,0,0,0,0,0,0,0,0,0,0,45,85,0,40,0,
1985,2608,1,1,1,1,1,1,1,1,1,1,1,45,85,1,40,1,Training Camp
1985,2608,1,1,1,1,1,1,1,1,1,1,1,39,84,1,31,1,
1985,2611,0,0,0,0,0,0,0,0,0,0,0,22,67,0,37,0,
1985,2611,1,1,1,1,1,1,1,1,1,1,1,21,67,1,36,1,Training Camp
1985,2611,1,1,1,1,1,1,1,1,1,1,1,12,67,1,25,1,
1985,2612,0,0,0,0,0,0,0,0,0,0,0,29,85,0,32,0,
1985,2612,1,1,1,1,1,1,1,1,1,1,1,29,85,1,32,1,Training Camp
1985,2612,1,1,1,1,1,1,1,1,1,1,1,19,85,1,24,1,
1985,2613,0,0,0,0,0,0,0,0,0,0,0,17,100,0,19,0,
1985,2613,1,1,1,1,1,1,1,1,1,1,1,17,100,1,18,1,Training Camp
1985,2613,1,1,1,1,1,1,1,1,1,1,1,6,100,1,7,1,
1985,2614,0,0,0,0,0,0,0,0,0,0,0,11,79,0,29,0,
1985,2614,1,1,1,1,1,1,1,1,1,1,1,11,79,1,29,1,Training Camp
1985,2614,1,1,1,1,1,1,1,1,1,1,1,1,79,1,14,1,
1985,2615,0,0,0,0,0,0,0,0,0,0,0,29,74,0,23,0,
1985,2615,1,1,1,1,1,1,1,1,1,1,1,29,74,1,23,1,Training Camp
1985,2615,1,1,1,1,1,1,1,1,1,1,1,9,74,1,10,1,
1985,2616,0,0,0,0,0,0,0,0,0,0,0,3,99,0,35,0,
1985,2616,1,1,1,1,1,1,1,1,1,1,1,3,99,1,35,1,Training Camp
1985,2616,1,1,1,1,1,1,1,1,1,1,1,1,97,1,24,1,
1985,2617,0,0,0,0,0,0,0,0,0,0,0,21,67,0,15,0,
1985,2617,1,1,1,1,1,1,1,1,1,1,1,20,67,1,15,1,Training Camp
1985,2617,1,1,1,1,1,1,1,1,1,1,1,6,67,1,3,1,
1985,2618,0,0,0,0,0,0,0,0,0,0,0,13,98,0,26,0,
1985,2618,1,1,1,1,1,1,1,1,1,1,1,12,98,1,26,1,Training Camp
1985,2618,1,1,1,1,1,1,1,1,1,1,1,1,98,1,13,1,
1985,2619,0,0,0,0,0,0,0,0,0,0,0,13,97,0,2,0,
1985,2619,1,1,1,1,1,1,1,1,1,1,1,12,97,1,2,1,Training Camp
1985,2619,1,1,1,1,1,1,1,1,1,1,1,1,97,1,1,1,
1985,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,57,21,20,
1985,2620,1,1,1,1,1,1,1,1,1,1,1,1,1,57,21,20,Training Camp
1985,2620,1,1,1,1,1,1,1,1,1,1,1,1,1,57,11,5,
1985,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,57,21,12,
1985,2621,1,1,1,1,1,1,1,1,1,1,1,1,1,57,21,11,Training Camp
1985,2621,1,1,1,1,1,1,1,1,1,1,1,1,1,64,8,1,
1985,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,82,17,14,
1985,2622,1,1,1,1,1,1,1,1,1,1,1,1,1,82,17,13,Training Camp
1985,2622,1,1,1,1,1,1,1,1,1,1,1,1,1,91,5,1,
1985,2623,0,0,0,0,0,0,0,0,0,0,0,0,42,0,61,27,
1985,2623,1,1,1,1,1,1,1,1,1,1,1,1,42,1,61,26,Training Camp
1985,2623,1,1,1,1,1,1,1,1,1,1,1,1,29,1,61,12,
1985,2624,0,0,0,0,0,0,0,0,0,0,0,0,15,0,70,22,
1985,2624,1,1,1,1,1,1,1,1,1,1,1,1,15,1,70,21,Training Camp
1985,2624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,2,
1985,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,45,36,69,
1985,2625,1,1,1,1,1,1,1,1,1,1,1,1,1,45,36,69,Training Camp
1985,2625,1,1,1,1,1,1,1,1,1,1,1,1,1,39,32,67,
1985,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,41,
1985,2626,1,1,1,1,1,1,1,1,1,1,1,1,1,29,38,41,Training Camp
1985,2626,1,1,1,1,1,1,1,1,1,1,1,1,1,26,29,39,
1985,2627,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,60,
1985,2627,1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,60,Training Camp
1985,2627,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,59,
1985,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,45,26,64,
1985,2628,1,1,1,1,1,1,1,1,1,1,1,1,1,44,26,64,Training Camp
1985,2628,1,1,1,1,1,1,1,1,1,1,1,1,1,36,21,61,
1985,2629,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,85,
1985,2629,1,1,1,1,1,1,1,1,1,1,1,1,1,34,34,85,Training Camp
1985,2629,1,1,1,1,1,1,1,1,1,1,1,1,1,25,28,84,
1985,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,79,
1985,2630,1,1,1,1,1,1,1,1,1,1,1,1,1,26,23,79,Training Camp
1985,2630,1,1,1,1,1,1,1,1,1,1,1,1,1,9,12,79,
1985,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,47,
1985,2631,1,1,1,1,1,1,1,1,1,1,1,1,1,36,44,47,Training Camp
1985,2631,1,1,1,1,1,1,1,1,1,1,1,1,1,32,37,44,
1985,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,57,
1985,2632,1,1,1,1,1,1,1,1,1,1,1,1,1,26,24,57,Training Camp
1985,2632,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,57,
1985,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,90,
1985,2633,1,1,1,1,1,1,1,1,1,1,1,1,1,26,17,90,Training Camp
1985,2633,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,90,
1985,2634,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,
1985,2634,1,1,1,1,1,1,1,1,1,46,1,1,1,1,1,1,Training Camp
1985,2634,1,1,1,1,1,1,1,1,1,46,1,1,1,1,1,1,
1985,2635,0,0,0,0,0,0,0,0,0,0,87,47,0,0,0,0,
1985,2635,1,1,1,1,1,1,1,1,1,1,87,47,1,1,1,1,Training Camp
1985,2635,1,1,1,1,1,1,1,1,1,1,89,30,1,1,1,1,
1985,2636,0,0,0,0,0,0,0,0,0,0,91,2,0,0,0,0,
1985,2636,1,1,1,1,1,1,1,1,1,1,91,2,1,1,1,1,Training Camp
1985,2636,1,1,1,1,1,1,1,1,1,1,98,1,1,1,1,1,
1985,2637,0,0,0,0,0,0,0,0,0,0,74,26,0,0,0,0,
1985,2637,1,1,1,1,1,1,1,1,1,1,74,25,1,1,1,1,Training Camp
1985,2637,1,1,1,1,1,1,1,1,1,1,78,12,1,1,1,1,
1985,2638,0,0,0,0,0,0,0,0,0,0,99,25,0,0,0,0,
1985,2638,1,1,1,1,1,1,1,1,1,1,99,24,1,1,1,1,Training Camp
1985,2638,1,1,1,1,1,1,1,1,1,1,100,10,1,1,1,1,
1985,2639,0,0,0,0,0,0,0,0,0,0,93,28,0,0,0,0,
1985,2639,1,1,1,1,1,1,1,1,1,1,93,27,1,1,1,1,Training Camp
1985,2639,1,1,1,1,1,1,1,1,1,1,95,8,1,1,1,1,
1985,2640,0,0,0,0,0,0,0,0,0,0,0,10,22,0,1,0,
1985,2640,0,0,0,0,0,0,0,0,0,0,0,10,53,0,1,0,Training Camp
1985,2640,1,1,1,1,1,1,1,1,1,1,1,1,66,1,1,1,
1985,2641,0,0,0,98,30,0,0,0,0,0,0,0,0,0,0,0,
1985,2641,1,1,1,98,30,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2641,1,1,1,98,14,1,1,1,1,1,1,1,1,1,1,1,
1985,2644,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2644,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2644,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2647,0,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2647,1,33,15,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2647,1,31,15,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2648,0,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2648,1,46,29,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2648,1,44,29,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2649,0,53,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2649,1,51,23,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2649,1,50,23,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2652,0,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2654,0,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2654,1,53,11,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2654,1,50,11,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2655,0,41,69,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2655,1,40,69,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2655,1,24,75,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2656,0,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2656,1,39,48,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2656,1,21,48,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2658,0,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,2658,1,27,52,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2658,1,21,49,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2659,0,0,0,79,37,0,0,0,0,0,0,0,0,0,0,0,
1985,2659,1,1,1,79,37,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2659,1,1,1,77,34,1,1,1,1,1,1,1,1,1,1,1,
1985,2660,0,0,0,65,44,0,0,0,0,0,0,0,0,0,0,0,
1985,2660,1,1,1,65,44,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2660,1,1,1,63,39,1,1,1,1,1,1,1,1,1,1,1,
1985,2662,0,0,0,83,41,0,0,0,0,0,0,0,0,0,0,0,
1985,2662,1,1,1,83,41,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2662,1,1,1,80,33,1,1,1,1,1,1,1,1,1,1,1,
1985,2663,0,0,0,72,21,0,0,0,0,0,0,0,0,0,0,0,
1985,2663,1,1,1,72,20,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2663,1,1,1,70,18,1,1,1,1,1,1,1,1,1,1,1,
1985,2664,0,0,0,89,14,0,0,0,0,0,0,0,0,0,0,0,
1985,2664,1,1,1,89,13,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2664,1,1,1,88,1,1,1,1,1,1,1,1,1,1,1,1,
1985,2668,0,0,0,11,72,0,0,0,0,0,0,0,0,0,0,0,
1985,2668,1,1,1,11,72,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2668,1,1,1,1,72,1,1,1,1,1,1,1,1,1,1,1,
1985,2669,0,0,0,28,31,0,0,0,0,0,0,0,0,0,0,0,
1985,2669,1,1,1,27,31,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,2669,1,1,1,10,31,1,1,1,1,1,1,1,1,1,1,1,
1985,2671,0,0,0,0,0,22,58,37,0,0,0,0,0,0,0,0,
1985,2671,1,1,1,1,1,22,58,37,1,1,1,1,1,1,1,1,Training Camp
1985,2671,1,1,1,1,1,19,54,35,1,1,1,1,1,1,1,1,
1985,2672,0,0,0,0,0,36,72,24,0,0,0,0,0,0,0,0,
1985,2672,1,1,1,1,1,36,72,24,1,1,1,1,1,1,1,1,Training Camp
1985,2672,1,1,1,1,1,29,71,17,1,1,1,1,1,1,1,1,
1985,2673,0,0,0,0,0,19,70,17,0,0,0,0,0,0,0,0,
1985,2673,1,1,1,1,1,19,70,17,1,1,1,1,1,1,1,1,Training Camp
1985,2673,1,1,1,1,1,11,69,11,1,1,1,1,1,1,1,1,
1985,2674,0,0,0,0,0,23,82,21,0,0,0,0,0,0,0,0,
1985,2674,1,1,1,1,1,23,82,21,1,1,1,1,1,1,1,1,Training Camp
1985,2674,1,1,1,1,1,11,82,12,1,1,1,1,1,1,1,1,
1985,2678,0,0,0,0,0,52,23,30,0,0,0,0,0,0,0,0,
1985,2678,1,1,1,1,1,52,23,30,1,1,1,1,1,1,1,1,Training Camp
1985,2678,1,1,1,1,1,49,15,23,1,1,1,1,1,1,1,1,
1985,2679,0,0,0,0,0,55,31,22,0,0,0,0,0,0,0,0,
1985,2679,1,1,1,1,1,55,30,21,1,1,1,1,1,1,1,1,Training Camp
1985,2679,1,1,1,1,1,54,27,15,1,1,1,1,1,1,1,1,
1985,2681,0,0,0,0,0,41,25,54,0,0,0,0,0,0,0,0,
1985,2681,1,1,1,1,1,41,24,54,1,1,1,1,1,1,1,1,Training Camp
1985,2681,1,1,1,1,1,35,18,53,1,1,1,1,1,1,1,1,
1985,2682,0,0,0,0,0,0,0,0,0,0,9,96,8,0,0,0,
1985,2682,1,1,1,1,1,1,1,1,1,1,9,96,8,1,1,1,Training Camp
1985,2682,1,1,1,1,1,1,1,1,1,1,1,93,1,1,1,1,
1985,2683,0,0,0,0,0,0,0,0,0,0,19,34,16,0,0,0,
1985,2683,1,1,1,1,1,1,1,1,1,1,18,34,16,1,1,1,Training Camp
1985,2683,1,1,1,1,1,1,1,1,1,1,5,34,8,1,1,1,
1985,2684,0,0,0,0,0,0,0,0,0,0,12,54,25,0,0,0,
1985,2684,0,0,0,0,0,0,0,0,0,0,44,54,25,0,0,0,Training Camp
1985,2684,1,1,1,1,1,1,1,1,1,1,66,46,12,1,1,1,
1985,2685,0,0,0,0,0,0,0,0,0,0,30,56,25,0,0,0,
1985,2685,1,1,1,1,1,1,1,1,1,1,30,56,24,1,1,1,Training Camp
1985,2685,1,1,1,1,1,1,1,1,1,1,14,56,14,1,1,1,
1985,2689,0,0,0,0,0,0,0,0,0,0,0,26,70,0,31,0,
1985,2689,1,1,1,1,1,1,1,1,1,1,1,25,70,1,30,1,Training Camp
1985,2689,1,1,1,1,1,1,1,1,1,1,1,16,69,1,19,1,
1985,2690,0,0,0,0,0,0,0,0,0,0,0,34,48,0,38,0,
1985,2690,1,1,1,1,1,1,1,1,1,1,1,34,48,1,37,1,Training Camp
1985,2690,1,1,1,1,1,1,1,1,1,1,1,29,46,1,31,1,
1985,2692,0,0,0,0,0,0,0,0,0,0,0,20,42,0,18,0,
1985,2692,1,1,1,1,1,1,1,1,1,1,1,19,42,1,17,1,Training Camp
1985,2692,1,1,1,1,1,1,1,1,1,1,1,9,42,1,1,1,
1985,2693,0,0,0,0,0,0,0,0,0,0,0,29,91,0,26,0,
1985,2693,1,1,1,1,1,1,1,1,1,1,1,28,91,1,25,1,Training Camp
1985,2693,1,1,1,1,1,1,1,1,1,1,1,25,89,1,21,1,
1985,2694,0,0,0,0,0,0,0,0,0,0,0,30,76,0,20,0,
1985,2694,1,1,1,1,1,1,1,1,1,1,1,30,76,1,19,1,Training Camp
1985,2694,1,1,1,1,1,1,1,1,1,1,1,24,75,1,15,1,
1985,2695,0,0,0,0,0,0,0,0,0,0,0,38,68,0,22,0,
